round,cumulative_ler
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.07692307692307693
14,0.07142857142857142
15,0.06666666666666667
16,0.0625
17,0.11764705882352941
18,0.16666666666666666
19,0.15789473684210525
20,0.2
21,0.19047619047619047
22,0.18181818181818182
23,0.21739130434782608
24,0.25
25,0.32
26,0.34615384615384615
27,0.3333333333333333
28,0.32142857142857145
29,0.3103448275862069
30,0.3
31,0.2903225806451613
32,0.28125
33,0.2727272727272727
34,0.2647058823529412
35,0.2571428571428571
36,0.25
37,0.24324324324324326
38,0.23684210526315788
39,0.2564102564102564
40,0.275
41,0.2926829268292683
42,0.30952380952380953
43,0.3023255813953488
44,0.3181818181818182
45,0.3111111111111111
46,0.30434782608695654
47,0.2978723404255319
48,0.2916666666666667
49,0.30612244897959184
50,0.3
51,0.3137254901960784
52,0.3269230769230769
53,0.33962264150943394
54,0.3333333333333333
55,0.32727272727272727
56,0.3392857142857143
57,0.3333333333333333
58,0.3275862068965517
59,0.3220338983050847
60,0.31666666666666665
61,0.32786885245901637
62,0.3387096774193548
63,0.3333333333333333
64,0.34375
65,0.35384615384615387
66,0.3484848484848485
67,0.34328358208955223
68,0.36764705882352944
69,0.37681159420289856
70,0.37142857142857144
71,0.36619718309859156
72,0.375
73,0.3972602739726027
74,0.3918918918918919
75,0.38666666666666666
76,0.39473684210526316
77,0.4025974025974026
78,0.3974358974358974
79,0.3924050632911392
80,0.3875
81,0.38271604938271603
82,0.3902439024390244
83,0.3855421686746988
84,0.38095238095238093
85,0.3764705882352941
86,0.37209302325581395
87,0.3793103448275862
88,0.375
89,0.3707865168539326
90,0.37777777777777777
91,0.37362637362637363
92,0.3804347826086957
93,0.3763440860215054
94,0.3723404255319149
95,0.3684210526315789
96,0.375
97,0.3711340206185567
98,0.3673469387755102
99,0.36363636363636365
100,0.37
101,0.37623762376237624
102,0.37254901960784315
103,0.3786407766990291
104,0.375
105,0.37142857142857144
106,0.36792452830188677
107,0.3644859813084112
108,0.3611111111111111
109,0.3669724770642202
110,0.37272727272727274
111,0.36936936936936937
112,0.36607142857142855
113,0.36283185840707965
114,0.3684210526315789
115,0.3826086956521739
116,0.3879310344827586
117,0.4017094017094017
118,0.4067796610169492
119,0.4117647058823529
120,0.4083333333333333
121,0.4132231404958678
122,0.4098360655737705
123,0.4065040650406504
124,0.4112903225806452
125,0.408
126,0.40476190476190477
127,0.4015748031496063
128,0.40625
129,0.40310077519379844
130,0.4076923076923077
131,0.4122137404580153
132,0.4166666666666667
133,0.42105263157894735
134,0.4253731343283582
135,0.42962962962962964
136,0.4338235294117647
137,0.4306569343065693
138,0.43478260869565216
139,0.43884892086330934
140,0.44285714285714284
141,0.4397163120567376
142,0.44366197183098594
143,0.4405594405594406
144,0.4444444444444444
145,0.4413793103448276
146,0.4383561643835616
147,0.43537414965986393
