round,cumulative_ler
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.06666666666666667
16,0.0625
17,0.058823529411764705
18,0.1111111111111111
19,0.10526315789473684
20,0.15
21,0.14285714285714285
22,0.13636363636363635
23,0.13043478260869565
24,0.125
25,0.16
26,0.15384615384615385
27,0.14814814814814814
28,0.14285714285714285
29,0.1724137931034483
30,0.2
31,0.1935483870967742
32,0.21875
33,0.24242424242424243
34,0.23529411764705882
35,0.22857142857142856
36,0.2222222222222222
37,0.21621621621621623
38,0.21052631578947367
39,0.23076923076923078
40,0.225
41,0.21951219512195122
42,0.23809523809523808
43,0.2558139534883721
44,0.2727272727272727
45,0.28888888888888886
46,0.2826086956521739
47,0.2765957446808511
48,0.2708333333333333
49,0.2653061224489796
50,0.26
51,0.2549019607843137
52,0.25
53,0.24528301886792453
54,0.24074074074074073
55,0.23636363636363636
56,0.25
57,0.2631578947368421
58,0.25862068965517243
59,0.2711864406779661
60,0.2833333333333333
61,0.29508196721311475
62,0.3064516129032258
63,0.31746031746031744
64,0.3125
65,0.3230769230769231
66,0.3333333333333333
67,0.34328358208955223
68,0.35294117647058826
69,0.34782608695652173
70,0.35714285714285715
71,0.352112676056338
72,0.3472222222222222
73,0.3424657534246575
74,0.33783783783783783
75,0.3333333333333333
76,0.32894736842105265
77,0.3246753246753247
78,0.3333333333333333
79,0.3291139240506329
80,0.325
81,0.3333333333333333
82,0.32926829268292684
83,0.3373493975903614
84,0.34523809523809523
85,0.3411764705882353
86,0.3372093023255814
87,0.3333333333333333
88,0.3409090909090909
89,0.33707865168539325
90,0.3333333333333333
91,0.32967032967032966
92,0.32608695652173914
93,0.3225806451612903
94,0.3191489361702128
95,0.3157894736842105
96,0.3125
97,0.30927835051546393
98,0.30612244897959184
99,0.30303030303030304
100,0.31
101,0.3069306930693069
102,0.30392156862745096
103,0.30097087378640774
104,0.3173076923076923
105,0.3238095238095238
106,0.32075471698113206
107,0.3177570093457944
108,0.3148148148148148
109,0.3119266055045872
110,0.3090909090909091
111,0.3153153153153153
112,0.3125
113,0.3185840707964602
114,0.3157894736842105
115,0.3130434782608696
116,0.3103448275862069
117,0.3076923076923077
118,0.3050847457627119
119,0.31092436974789917
120,0.31666666666666665
121,0.3140495867768595
122,0.3114754098360656
123,0.3089430894308943
124,0.31451612903225806
125,0.32
126,0.3253968253968254
127,0.33858267716535434
128,0.3359375
129,0.34108527131782945
130,0.34615384615384615
131,0.3435114503816794
132,0.3409090909090909
133,0.3383458646616541
134,0.3358208955223881
135,0.3333333333333333
136,0.3382352941176471
137,0.34306569343065696
138,0.34782608695652173
139,0.34532374100719426
140,0.34285714285714286
141,0.3404255319148936
142,0.3380281690140845
143,0.3356643356643357
144,0.3402777777777778
145,0.33793103448275863
146,0.3356164383561644
147,0.3401360544217687
148,0.33783783783783783
