round,cumulative_ler
1,0.0
2,0.0
3,0.3333333333333333
4,0.25
5,0.4
6,0.5
7,0.5714285714285714
8,0.75
9,0.7777777777777778
10,0.8
11,0.8181818181818182
12,0.75
13,0.6923076923076923
14,0.7142857142857143
15,0.6666666666666666
16,0.6875
17,0.6470588235294118
18,0.6111111111111112
19,0.5789473684210527
20,0.55
21,0.5238095238095238
22,0.5
23,0.4782608695652174
24,0.4583333333333333
25,0.48
26,0.46153846153846156
27,0.4444444444444444
28,0.4642857142857143
29,0.4482758620689655
30,0.43333333333333335
31,0.45161290322580644
32,0.4375
33,0.42424242424242425
34,0.4117647058823529
35,0.4
36,0.3888888888888889
37,0.3783783783783784
38,0.3684210526315789
39,0.358974358974359
40,0.375
41,0.36585365853658536
42,0.38095238095238093
43,0.37209302325581395
44,0.36363636363636365
45,0.35555555555555557
46,0.34782608695652173
47,0.3404255319148936
48,0.3541666666666667
49,0.3469387755102041
50,0.34
51,0.3333333333333333
52,0.3269230769230769
53,0.32075471698113206
54,0.3148148148148148
55,0.3090909090909091
56,0.30357142857142855
57,0.2982456140350877
58,0.3103448275862069
59,0.3220338983050847
60,0.3333333333333333
61,0.3442622950819672
62,0.3548387096774194
63,0.3492063492063492
64,0.34375
65,0.35384615384615387
66,0.3484848484848485
67,0.3582089552238806
68,0.35294117647058826
69,0.34782608695652173
70,0.34285714285714286
71,0.3380281690140845
72,0.3333333333333333
73,0.3424657534246575
74,0.33783783783783783
75,0.3333333333333333
76,0.32894736842105265
77,0.3246753246753247
78,0.32051282051282054
79,0.31645569620253167
80,0.3125
81,0.32098765432098764
82,0.32926829268292684
83,0.3373493975903614
84,0.3333333333333333
85,0.32941176470588235
86,0.32558139534883723
87,0.3218390804597701
88,0.3181818181818182
89,0.3146067415730337
90,0.3111111111111111
91,0.3076923076923077
92,0.30434782608695654
93,0.3118279569892473
94,0.3191489361702128
95,0.3263157894736842
96,0.3229166666666667
97,0.32989690721649484
98,0.336734693877551
99,0.3434343434343434
100,0.34
101,0.3465346534653465
102,0.3431372549019608
103,0.33980582524271846
104,0.34615384615384615
105,0.3523809523809524
106,0.3490566037735849
107,0.34579439252336447
108,0.3425925925925926
109,0.3394495412844037
110,0.33636363636363636
111,0.34234234234234234
112,0.3392857142857143
113,0.336283185840708
114,0.3333333333333333
115,0.33043478260869563
116,0.33620689655172414
117,0.3418803418803419
118,0.3474576271186441
119,0.3445378151260504
120,0.3416666666666667
121,0.34710743801652894
122,0.3524590163934426
123,0.36585365853658536
124,0.3790322580645161
125,0.384
126,0.38095238095238093
127,0.3779527559055118
128,0.375
129,0.37209302325581395
130,0.36923076923076925
131,0.37404580152671757
132,0.3712121212121212
133,0.3684210526315789
134,0.3656716417910448
135,0.362962962962963
136,0.36764705882352944
137,0.36496350364963503
138,0.36231884057971014
139,0.3669064748201439
140,0.36428571428571427
141,0.36879432624113473
142,0.38028169014084506
143,0.3916083916083916
144,0.3958333333333333
