round,cumulative_ler
1,0.0
2,0.0
3,0.3333333333333333
4,0.25
5,0.2
6,0.3333333333333333
7,0.2857142857142857
8,0.375
9,0.3333333333333333
10,0.4
11,0.36363636363636365
12,0.4166666666666667
13,0.46153846153846156
14,0.5
15,0.5333333333333333
16,0.5625
17,0.5882352941176471
18,0.6111111111111112
19,0.5789473684210527
20,0.55
21,0.5238095238095238
22,0.5
23,0.5217391304347826
24,0.5416666666666666
25,0.52
26,0.5
27,0.48148148148148145
28,0.4642857142857143
29,0.4827586206896552
30,0.4666666666666667
31,0.45161290322580644
32,0.4375
33,0.42424242424242425
34,0.4117647058823529
35,0.42857142857142855
36,0.4722222222222222
37,0.4864864864864865
38,0.47368421052631576
39,0.48717948717948717
40,0.475
41,0.4634146341463415
42,0.47619047619047616
43,0.46511627906976744
44,0.45454545454545453
45,0.4444444444444444
46,0.43478260869565216
47,0.425531914893617
48,0.4166666666666667
49,0.40816326530612246
50,0.42
51,0.43137254901960786
52,0.4230769230769231
53,0.41509433962264153
54,0.4074074074074074
55,0.4
56,0.39285714285714285
57,0.38596491228070173
58,0.3793103448275862
59,0.3728813559322034
60,0.36666666666666664
61,0.36065573770491804
62,0.3548387096774194
63,0.3492063492063492
64,0.34375
65,0.3384615384615385
66,0.3484848484848485
67,0.34328358208955223
68,0.3382352941176471
69,0.34782608695652173
70,0.34285714285714286
71,0.3380281690140845
72,0.3472222222222222
73,0.3424657534246575
74,0.33783783783783783
75,0.3333333333333333
76,0.32894736842105265
77,0.3246753246753247
78,0.32051282051282054
79,0.31645569620253167
80,0.325
81,0.3333333333333333
82,0.34146341463414637
83,0.3493975903614458
84,0.35714285714285715
85,0.36470588235294116
86,0.37209302325581395
87,0.367816091954023
88,0.375
89,0.3707865168539326
90,0.36666666666666664
91,0.3626373626373626
92,0.3695652173913043
93,0.3763440860215054
94,0.3723404255319149
95,0.37894736842105264
96,0.3854166666666667
97,0.38144329896907214
98,0.3877551020408163
99,0.3838383838383838
100,0.38
101,0.38613861386138615
102,0.39215686274509803
103,0.39805825242718446
104,0.40384615384615385
105,0.4095238095238095
106,0.4056603773584906
107,0.40186915887850466
108,0.39814814814814814
109,0.4036697247706422
110,0.41818181818181815
111,0.42342342342342343
112,0.41964285714285715
113,0.4247787610619469
114,0.42105263157894735
115,0.41739130434782606
116,0.41379310344827586
117,0.4188034188034188
118,0.423728813559322
119,0.42857142857142855
120,0.425
121,0.4214876033057851
122,0.4344262295081967
123,0.43089430894308944
124,0.4274193548387097
125,0.424
126,0.42857142857142855
127,0.4330708661417323
128,0.4296875
129,0.4263565891472868
130,0.4230769230769231
131,0.4198473282442748
132,0.4166666666666667
133,0.41353383458646614
134,0.41044776119402987
135,0.4074074074074074
136,0.40441176470588236
137,0.40875912408759124
138,0.41304347826086957
139,0.4172661870503597
140,0.4142857142857143
141,0.41843971631205673
142,0.4154929577464789
143,0.4125874125874126
144,0.4097222222222222
145,0.41379310344827586
