analog_allocated_bytes_first_measured_decode,analog_errors,analog_ler,analog_runtime_seconds,analog_seconds_per_decode,certified_integer_box_bound,ci,cpd_allocated_bytes_first_measured_decode,cpd_errors,cpd_ler,cpd_runtime_seconds,cpd_seconds_per_decode,crossing_sigma,dimension,distance,distance_gap,errors,evidence,fidelity,ler,lower_distance,may_be_replaced_by_three_size_fit,median_allocated_bytes_per_measured_decode,median_seconds_per_decode,method,mismatch,official,official_distance,offset,oracle_distance,p95_seconds_per_decode,pair,paired_error_difference,quantity,record_type,sample,samples,seed,seed_clusters,seed_ler_standard_error,sigma,trials,value,value_state
56288,456,0.228,0.41257350000000037,0.0002062867500000002,,,57392,432,0.216,0.3009252000000002,0.00015046260000000012,,,3,,,,,,,,,,paired,,,,,,,,-24,,seed_cell,,,61820029,,,0.57,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56896,411,0.2055,0.4750826999999996,0.0002375413499999998,,,57888,405,0.2025,0.3210018000000004,0.0001605009000000002,,,3,,,,,,,,,,paired,,,,,,,,-6,,seed_cell,,,61820030,,,0.57,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56288,426,0.213,0.3590073999999991,0.00017950369999999955,,,58480,405,0.2025,0.3839686999999998,0.0001919843499999999,,,3,,,,,,,,,,paired,,,,,,,,-21,,seed_cell,,,61820031,,,0.57,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56896,444,0.222,0.4534702000000009,0.00022673510000000043,,,58384,418,0.209,0.3254623999999997,0.00016273119999999985,,,3,,,,,,,,,,paired,,,,,,,,-26,,seed_cell,,,61820032,,,0.57,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
55680,465,0.2325,0.4064578000000005,0.00020322890000000024,,,57440,453,0.2265,0.3361554000000002,0.00016807770000000011,,,3,,,,,,,,,,paired,,,,,,,,-12,,seed_cell,,,61820001,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56288,487,0.2435,0.4682668000000009,0.00023413340000000046,,,57392,471,0.2355,0.38159050000000017,0.0001907952500000001,,,3,,,,,,,,,,paired,,,,,,,,-16,,seed_cell,,,61820002,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
55680,469,0.2345,0.28830720000000026,0.00014415360000000012,,,56896,452,0.226,0.3087585999999999,0.00015437929999999995,,,3,,,,,,,,,,paired,,,,,,,,-17,,seed_cell,,,61820003,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
55680,487,0.2435,0.36501809999999996,0.00018250905,,,56896,481,0.2405,0.37280119999999956,0.00018640059999999978,,,3,,,,,,,,,,paired,,,,,,,,-6,,seed_cell,,,61820004,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56896,483,0.2415,0.2799244,0.0001399622,,,57888,450,0.225,0.35257789999999994,0.00017628894999999998,,,3,,,,,,,,,,paired,,,,,,,,-33,,seed_cell,,,61820005,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56896,477,0.2385,0.3824749000000003,0.00019123745000000015,,,58976,459,0.2295,0.3898719000000001,0.00019493595000000006,,,3,,,,,,,,,,paired,,,,,,,,-18,,seed_cell,,,61820006,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
55680,493,0.2465,0.4376127000000002,0.00021880635000000008,,,57440,487,0.2435,0.38621589999999895,0.00019310794999999946,,,3,,,,,,,,,,paired,,,,,,,,-6,,seed_cell,,,61820007,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56896,462,0.231,0.28103999999999985,0.00014051999999999994,,,58976,459,0.2295,0.3962106000000011,0.00019810530000000055,,,3,,,,,,,,,,paired,,,,,,,,-3,,seed_cell,,,61820008,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56288,497,0.2485,0.3812484000000005,0.00019062420000000025,,,58480,478,0.239,0.4440362000000011,0.00022201810000000056,,,3,,,,,,,,,,paired,,,,,,,,-19,,seed_cell,,,61820009,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56288,505,0.2525,0.36801720000000016,0.0001840086000000001,,,57936,484,0.242,0.3612513000000002,0.0001806256500000001,,,3,,,,,,,,,,paired,,,,,,,,-21,,seed_cell,,,61820010,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
55680,465,0.2325,0.44783299999999976,0.00022391649999999987,,,57440,428,0.214,0.4025002000000009,0.00020125010000000045,,,3,,,,,,,,,,paired,,,,,,,,-37,,seed_cell,,,61820011,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56288,489,0.2445,0.4441236000000002,0.0002220618000000001,,,57936,463,0.2315,0.3233151000000003,0.00016165755000000016,,,3,,,,,,,,,,paired,,,,,,,,-26,,seed_cell,,,61820012,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56288,473,0.2365,0.41777910000000046,0.00020888955000000024,,,57392,460,0.23,0.4285059999999996,0.0002142529999999998,,,3,,,,,,,,,,paired,,,,,,,,-13,,seed_cell,,,61820013,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56896,493,0.2465,0.30600110000000014,0.00015300055000000006,,,57888,464,0.232,0.4460097999999997,0.00022300489999999983,,,3,,,,,,,,,,paired,,,,,,,,-29,,seed_cell,,,61820014,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
55072,508,0.254,0.4030195000000004,0.0002015097500000002,,,56944,500,0.25,0.42656910000000003,0.00021328455000000002,,,3,,,,,,,,,,paired,,,,,,,,-8,,seed_cell,,,61820015,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
55680,447,0.2235,0.40614879999999975,0.00020307439999999987,,,57440,427,0.2135,0.3405336000000003,0.00017026680000000016,,,3,,,,,,,,,,paired,,,,,,,,-20,,seed_cell,,,61820016,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56288,458,0.229,0.41127819999999937,0.00020563909999999968,,,57392,456,0.228,0.33976239999999935,0.00016988119999999967,,,3,,,,,,,,,,paired,,,,,,,,-2,,seed_cell,,,61820017,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56288,449,0.2245,0.4146600999999997,0.00020733004999999984,,,58480,448,0.224,0.36919230000000003,0.00018459615,,,3,,,,,,,,,,paired,,,,,,,,-1,,seed_cell,,,61820018,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
55680,469,0.2345,0.4513257000000001,0.00022566285000000005,,,57440,451,0.2255,0.3331650999999994,0.0001665825499999997,,,3,,,,,,,,,,paired,,,,,,,,-18,,seed_cell,,,61820019,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
55680,477,0.2385,0.4519176000000002,0.0002259588000000001,,,57440,437,0.2185,0.47748820000000003,0.00023874410000000002,,,3,,,,,,,,,,paired,,,,,,,,-40,,seed_cell,,,61820020,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
55680,503,0.2515,0.43398430000000027,0.00021699215000000013,,,57440,482,0.241,0.3761264999999999,0.00018806324999999995,,,3,,,,,,,,,,paired,,,,,,,,-21,,seed_cell,,,61820021,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56288,474,0.237,0.42814909999999967,0.00021407454999999983,,,58976,469,0.2345,0.3807185,0.00019035925,,,3,,,,,,,,,,paired,,,,,,,,-5,,seed_cell,,,61820022,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56896,460,0.23,0.2909443999999998,0.0001454721999999999,,,57888,452,0.226,0.3699063000000003,0.00018495315000000015,,,3,,,,,,,,,,paired,,,,,,,,-8,,seed_cell,,,61820023,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56288,474,0.237,0.36692790000000003,0.00018346395000000003,,,57392,436,0.218,0.4146499000000009,0.00020732495000000046,,,3,,,,,,,,,,paired,,,,,,,,-38,,seed_cell,,,61820024,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
55680,495,0.2475,0.3456779000000004,0.00017283895000000022,,,57440,486,0.243,0.37531930000000047,0.00018765965000000024,,,3,,,,,,,,,,paired,,,,,,,,-9,,seed_cell,,,61820025,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56896,494,0.247,0.35000550000000014,0.00017500275000000007,,,58432,463,0.2315,0.4258358000000003,0.00021291790000000017,,,3,,,,,,,,,,paired,,,,,,,,-31,,seed_cell,,,61820026,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
55680,460,0.23,0.3124733999999995,0.00015623669999999975,,,57440,450,0.225,0.41650020000000026,0.00020825010000000014,,,3,,,,,,,,,,paired,,,,,,,,-10,,seed_cell,,,61820027,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56288,479,0.2395,0.3858747999999994,0.00019293739999999972,,,58480,451,0.2255,0.3756897000000004,0.0001878448500000002,,,3,,,,,,,,,,paired,,,,,,,,-28,,seed_cell,,,61820028,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56896,456,0.228,0.38055079999999963,0.00019027539999999981,,,58432,450,0.225,0.4338496999999999,0.00021692484999999995,,,3,,,,,,,,,,paired,,,,,,,,-6,,seed_cell,,,61820029,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
55680,478,0.239,0.33170420000000056,0.00016585210000000028,,,57440,448,0.224,0.3598336000000003,0.00017991680000000015,,,3,,,,,,,,,,paired,,,,,,,,-30,,seed_cell,,,61820030,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
55680,457,0.2285,0.42832089999999995,0.00021416045,,,56896,449,0.2245,0.40774529999999926,0.00020387264999999964,,,3,,,,,,,,,,paired,,,,,,,,-8,,seed_cell,,,61820031,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56288,486,0.243,0.4296790000000003,0.00021483950000000015,,,57392,444,0.222,0.37850830000000024,0.00018925415000000013,,,3,,,,,,,,,,paired,,,,,,,,-42,,seed_cell,,,61820032,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
55072,540,0.27,0.3480909000000001,0.00017404545000000005,,,57488,500,0.25,0.44843079999999974,0.00022421539999999986,,,3,,,,,,,,,,paired,,,,,,,,-40,,seed_cell,,,61820001,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56288,527,0.2635,0.3901832000000004,0.0001950916000000002,,,59024,512,0.256,0.31950470000000014,0.00015975235000000008,,,3,,,,,,,,,,paired,,,,,,,,-15,,seed_cell,,,61820002,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56288,516,0.258,0.3372275000000014,0.0001686137500000007,,,57936,483,0.2415,0.48805620000000016,0.0002440281000000001,,,3,,,,,,,,,,paired,,,,,,,,-33,,seed_cell,,,61820003,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56288,549,0.2745,0.41421970000000086,0.00020710985000000042,,,58480,516,0.258,0.3165570999999994,0.0001582785499999997,,,3,,,,,,,,,,paired,,,,,,,,-33,,seed_cell,,,61820004,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
55072,518,0.259,0.3881347999999997,0.00019406739999999986,,,56400,485,0.2425,0.3724033999999999,0.00018620169999999996,,,3,,,,,,,,,,paired,,,,,,,,-33,,seed_cell,,,61820005,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
55072,522,0.261,0.3809491000000003,0.00019047455000000015,,,56944,506,0.253,0.3984063999999994,0.0001992031999999997,,,3,,,,,,,,,,paired,,,,,,,,-16,,seed_cell,,,61820006,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56288,530,0.265,0.2973307,0.00014866535,,,57936,501,0.2505,0.47784529999999986,0.00023892264999999992,,,3,,,,,,,,,,paired,,,,,,,,-29,,seed_cell,,,61820007,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
57504,523,0.2615,0.36553750000000046,0.00018276875000000024,,,59472,500,0.25,0.37528809999999946,0.00018764404999999974,,,3,,,,,,,,,,paired,,,,,,,,-23,,seed_cell,,,61820008,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56896,509,0.2545,0.2961660999999996,0.0001480830499999998,,,58976,484,0.242,0.4158322999999998,0.0002079161499999999,,,3,,,,,,,,,,paired,,,,,,,,-25,,seed_cell,,,61820009,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
55680,522,0.261,0.3557195000000006,0.00017785975000000028,,,56896,502,0.251,0.42481559999999974,0.00021240779999999988,,,3,,,,,,,,,,paired,,,,,,,,-20,,seed_cell,,,61820010,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
55680,524,0.262,0.3577406999999998,0.0001788703499999999,,,57440,517,0.2585,0.3874939000000003,0.00019374695000000015,,,3,,,,,,,,,,paired,,,,,,,,-7,,seed_cell,,,61820011,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
55072,492,0.246,0.3603262,0.00018016309999999998,,,56944,478,0.239,0.4064560000000008,0.00020322800000000042,,,3,,,,,,,,,,paired,,,,,,,,-14,,seed_cell,,,61820012,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56896,522,0.261,0.3415538999999999,0.00017077694999999995,,,58432,491,0.2455,0.4258502999999996,0.00021292514999999982,,,3,,,,,,,,,,paired,,,,,,,,-31,,seed_cell,,,61820013,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56896,511,0.2555,0.34179620000000077,0.0001708981000000004,,,58432,486,0.243,0.4373110000000001,0.00021865550000000006,,,3,,,,,,,,,,paired,,,,,,,,-25,,seed_cell,,,61820014,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56896,534,0.267,0.3486154999999998,0.0001743077499999999,,,58976,507,0.2535,0.3747229999999991,0.00018736149999999953,,,3,,,,,,,,,,paired,,,,,,,,-27,,seed_cell,,,61820015,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
55680,548,0.274,0.41102769999999933,0.00020551384999999966,,,56896,537,0.2685,0.3468271999999995,0.00017341359999999975,,,3,,,,,,,,,,paired,,,,,,,,-11,,seed_cell,,,61820016,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
57504,534,0.267,0.2906205,0.00014531025,,,58928,490,0.245,0.3456507,0.00017282535,,,3,,,,,,,,,,paired,,,,,,,,-44,,seed_cell,,,61820017,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
55680,522,0.261,0.3747027000000004,0.0001873513500000002,,,57984,501,0.2505,0.3594577000000003,0.00017972885000000017,,,3,,,,,,,,,,paired,,,,,,,,-21,,seed_cell,,,61820018,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56288,543,0.2715,0.3844410999999999,0.00019222054999999997,,,57936,509,0.2545,0.3455484000000002,0.0001727742000000001,,,3,,,,,,,,,,paired,,,,,,,,-34,,seed_cell,,,61820019,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56288,507,0.2535,0.3851396999999998,0.0001925698499999999,,,58480,493,0.2465,0.3313943999999999,0.00016569719999999996,,,3,,,,,,,,,,paired,,,,,,,,-14,,seed_cell,,,61820020,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
55072,499,0.2495,0.3895335000000003,0.00019476675000000015,,,56400,457,0.2285,0.3583044000000003,0.00017915220000000014,,,3,,,,,,,,,,paired,,,,,,,,-42,,seed_cell,,,61820021,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56288,533,0.2665,0.41623550000000054,0.00020811775000000027,,,57392,489,0.2445,0.3530287000000001,0.00017651435000000005,,,3,,,,,,,,,,paired,,,,,,,,-44,,seed_cell,,,61820022,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
55680,521,0.2605,0.3686690000000012,0.0001843345000000006,,,57440,510,0.255,0.37846269999999976,0.0001892313499999999,,,3,,,,,,,,,,paired,,,,,,,,-11,,seed_cell,,,61820023,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56288,501,0.2505,0.3493442999999999,0.00017467214999999995,,,56848,479,0.2395,0.3739021000000001,0.00018695105000000005,,,3,,,,,,,,,,paired,,,,,,,,-22,,seed_cell,,,61820024,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56896,533,0.2665,0.3447123000000002,0.0001723561500000001,,,58976,503,0.2515,0.42303640000000015,0.00021151820000000007,,,3,,,,,,,,,,paired,,,,,,,,-30,,seed_cell,,,61820025,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56288,521,0.2605,0.3672836999999993,0.00018364184999999965,,,57936,488,0.244,0.3767053999999999,0.00018835269999999997,,,3,,,,,,,,,,paired,,,,,,,,-33,,seed_cell,,,61820026,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
55680,568,0.284,0.38836169999999975,0.00019418084999999987,,,56896,547,0.2735,0.4289486000000001,0.00021447430000000005,,,3,,,,,,,,,,paired,,,,,,,,-21,,seed_cell,,,61820027,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
55680,559,0.2795,0.35519970000000023,0.00017759985000000012,,,57344,524,0.262,0.41356089999999984,0.00020678044999999993,,,3,,,,,,,,,,paired,,,,,,,,-35,,seed_cell,,,61820028,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56288,521,0.2605,0.3716383999999999,0.00018581919999999995,,,58480,510,0.255,0.4607530999999996,0.0002303765499999998,,,3,,,,,,,,,,paired,,,,,,,,-11,,seed_cell,,,61820029,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
55072,544,0.272,0.40044850000000065,0.00020022425000000031,,,56400,515,0.2575,0.31951010000000035,0.00015975505000000018,,,3,,,,,,,,,,paired,,,,,,,,-29,,seed_cell,,,61820030,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
55072,522,0.261,0.36761249999999995,0.00018380624999999999,,,56944,499,0.2495,0.40587420000000013,0.00020293710000000007,,,3,,,,,,,,,,paired,,,,,,,,-23,,seed_cell,,,61820031,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56288,525,0.2625,0.3380607000000001,0.00016903035000000006,,,58432,506,0.253,0.43629150000000017,0.00021814575000000009,,,3,,,,,,,,,,paired,,,,,,,,-19,,seed_cell,,,61820032,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56896,551,0.2755,0.35013519999999954,0.00017506759999999977,,,58928,519,0.2595,0.4276206999999994,0.0002138103499999997,,,3,,,,,,,,,,paired,,,,,,,,-32,,seed_cell,,,61820001,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
57504,603,0.3015,0.30139449999999957,0.00015069724999999977,,,59968,565,0.2825,0.25127899999999986,0.00012563949999999993,,,3,,,,,,,,,,paired,,,,,,,,-38,,seed_cell,,,61820002,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56288,578,0.289,0.32270030000000127,0.00016135015000000064,,,58480,522,0.261,0.3609696000000008,0.0001804848000000004,,,3,,,,,,,,,,paired,,,,,,,,-56,,seed_cell,,,61820003,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56288,567,0.2835,0.32861149999999967,0.00016430574999999983,,,57936,539,0.2695,0.26925639999999956,0.00013462819999999977,,,3,,,,,,,,,,paired,,,,,,,,-28,,seed_cell,,,61820004,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
55072,582,0.291,0.42223409999999967,0.00021111704999999983,,,56944,552,0.276,0.3480408999999997,0.00017402044999999985,,,3,,,,,,,,,,paired,,,,,,,,-30,,seed_cell,,,61820005,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56288,603,0.3015,0.37672780000000006,0.00018836390000000002,,,57936,564,0.282,0.3572851999999995,0.00017864259999999976,,,3,,,,,,,,,,paired,,,,,,,,-39,,seed_cell,,,61820006,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
55680,568,0.284,0.4559471000000002,0.0002279735500000001,,,57984,554,0.277,0.3241530000000002,0.0001620765000000001,,,3,,,,,,,,,,paired,,,,,,,,-14,,seed_cell,,,61820007,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56288,553,0.2765,0.2913014999999998,0.00014565074999999992,,,57936,531,0.2655,0.42201199999999994,0.00021100599999999996,,,3,,,,,,,,,,paired,,,,,,,,-22,,seed_cell,,,61820008,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56288,549,0.2745,0.3886864999999993,0.00019434324999999966,,,57936,547,0.2735,0.40280729999999926,0.00020140364999999963,,,3,,,,,,,,,,paired,,,,,,,,-2,,seed_cell,,,61820009,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56288,547,0.2735,0.4327435999999995,0.00021637179999999976,,,56848,534,0.267,0.33093509999999976,0.00016546754999999987,,,3,,,,,,,,,,paired,,,,,,,,-13,,seed_cell,,,61820010,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
55680,552,0.276,0.3755554999999998,0.0001877777499999999,,,56896,542,0.271,0.35490980000000033,0.00017745490000000016,,,3,,,,,,,,,,paired,,,,,,,,-10,,seed_cell,,,61820011,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56288,602,0.301,0.41393960000000035,0.00020696980000000018,,,56848,570,0.285,0.37303200000000036,0.00018651600000000018,,,3,,,,,,,,,,paired,,,,,,,,-32,,seed_cell,,,61820012,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56288,612,0.306,0.3805566000000001,0.00019027830000000004,,,57936,569,0.2845,0.3222025999999997,0.00016110129999999983,,,3,,,,,,,,,,paired,,,,,,,,-43,,seed_cell,,,61820013,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56896,563,0.2815,0.4277407000000001,0.00021387035000000005,,,58432,554,0.277,0.33780190000000043,0.00016890095000000023,,,3,,,,,,,,,,paired,,,,,,,,-9,,seed_cell,,,61820014,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56288,603,0.3015,0.3365417000000006,0.0001682708500000003,,,57392,568,0.284,0.37070889999999973,0.00018535444999999987,,,3,,,,,,,,,,paired,,,,,,,,-35,,seed_cell,,,61820015,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
55680,567,0.2835,0.38829429999999926,0.00019414714999999963,,,58432,560,0.28,0.43385230000000063,0.0002169261500000003,,,3,,,,,,,,,,paired,,,,,,,,-7,,seed_cell,,,61820016,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
55680,560,0.28,0.38829109999999983,0.00019414554999999992,,,57440,541,0.2705,0.3350817999999994,0.0001675408999999997,,,3,,,,,,,,,,paired,,,,,,,,-19,,seed_cell,,,61820017,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56288,579,0.2895,0.4838781999999998,0.00024193909999999991,,,59024,536,0.268,0.30191570000000056,0.00015095785000000027,,,3,,,,,,,,,,paired,,,,,,,,-43,,seed_cell,,,61820018,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56896,569,0.2845,0.432401999999999,0.0002162009999999995,,,59472,550,0.275,0.31026290000000006,0.00015513145000000002,,,3,,,,,,,,,,paired,,,,,,,,-19,,seed_cell,,,61820019,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56896,557,0.2785,0.33202860000000045,0.00016601430000000024,,,59472,506,0.253,0.44760589999999983,0.0002238029499999999,,,3,,,,,,,,,,paired,,,,,,,,-51,,seed_cell,,,61820020,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
55680,587,0.2935,0.3335366000000004,0.0001667683000000002,,,56896,548,0.274,0.4334047999999991,0.00021670239999999955,,,3,,,,,,,,,,paired,,,,,,,,-39,,seed_cell,,,61820021,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56896,582,0.291,0.3144245000000003,0.00015721225000000014,,,59520,553,0.2765,0.40443909999999933,0.00020221954999999966,,,3,,,,,,,,,,paired,,,,,,,,-29,,seed_cell,,,61820022,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
55680,576,0.288,0.29542100000000027,0.00014771050000000012,,,56896,544,0.272,0.3469646999999997,0.00017348234999999985,,,3,,,,,,,,,,paired,,,,,,,,-32,,seed_cell,,,61820023,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
56896,574,0.287,0.35595209999999927,0.00017797604999999963,,,58384,553,0.2765,0.4329190999999997,0.00021645954999999987,,,3,,,,,,,,,,paired,,,,,,,,-21,,seed_cell,,,61820024,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
