scenario_id,evaluation_seed,trace_sha256,samples,K,full_map_ler,topk_map_ler,topk_minus_full_ler,decision_disagreement_rate,q_llr_mean_abs_error,p_llr_mean_abs_error,axis_llr_max_abs_error,posterior_tv_mean,posterior_tv_max,candidate_aliases,max_coset_candidates,retained_state_bits,streaming_topk_comparisons_upper,serial_cycle_upper_proxy
positive_correlation,20260753,7ae30f70fbc3c40984ce1b84564e306b860f51d762484fe0f5ce39ff21c61645,12000,1,0.125,0.125,0.0,0.0,0.09208544712271387,0.10507697813578454,0.6923991507305622,0.0017467674927237808,0.0073930514341270445,143,42,128,143,293
positive_correlation,20260753,7ae30f70fbc3c40984ce1b84564e306b860f51d762484fe0f5ce39ff21c61645,12000,2,0.125,0.125,0.0,0.0,9.325251244936735e-09,2.191732711789666e-07,3.22984755118938e-06,7.822525845913955e-09,4.9154018367632764e-08,143,42,256,286,440
positive_correlation,20260753,7ae30f70fbc3c40984ce1b84564e306b860f51d762484fe0f5ce39ff21c61645,12000,4,0.125,0.125,0.0,0.0,9.470953650965915e-14,3.0413449536581536e-15,1.4717116414431075e-12,2.768530854969175e-15,2.2559107906797476e-14,143,42,512,572,734
positive_correlation,20260753,7ae30f70fbc3c40984ce1b84564e306b860f51d762484fe0f5ce39ff21c61645,12000,8,0.125,0.125,0.0,0.0,2.4935609133081016e-16,2.5002222514558523e-16,2.6645352591003757e-15,2.6380451529137598e-17,4.805184028455756e-16,143,42,1024,1144,1322
positive_correlation,20260753,7ae30f70fbc3c40984ce1b84564e306b860f51d762484fe0f5ce39ff21c61645,12000,16,0.125,0.125,0.0,0.0,2.4935609133081016e-16,2.5002222514558523e-16,2.6645352591003757e-15,2.6380451529137598e-17,4.805184028455756e-16,143,42,2048,2288,2498
positive_correlation,20260753,7ae30f70fbc3c40984ce1b84564e306b860f51d762484fe0f5ce39ff21c61645,12000,32,0.125,0.125,0.0,0.0,2.4935609133081016e-16,2.5002222514558523e-16,2.6645352591003757e-15,2.6380451529137598e-17,4.805184028455756e-16,143,42,4096,4576,4850
positive_correlation,20260753,7ae30f70fbc3c40984ce1b84564e306b860f51d762484fe0f5ce39ff21c61645,12000,64,0.125,0.125,0.0,0.0,2.4935609133081016e-16,2.5002222514558523e-16,2.6645352591003757e-15,2.6380451529137598e-17,4.805184028455756e-16,143,42,5376,6006,6320
positive_correlation,20260753,7ae30f70fbc3c40984ce1b84564e306b860f51d762484fe0f5ce39ff21c61645,12000,128,0.125,0.125,0.0,0.0,2.4935609133081016e-16,2.5002222514558523e-16,2.6645352591003757e-15,2.6380451529137598e-17,4.805184028455756e-16,143,42,5376,6006,6320
positive_correlation,20260754,64eefb15e2ae6ee30e8f0f27b301b532216cbaad636cdc92aacaffc1abed6093,12000,1,0.12133333333333333,0.12133333333333333,0.0,0.0,0.09234777253048962,0.10496710906138162,0.6925624402460926,0.001736742685214982,0.007394252859878077,143,42,128,143,293
positive_correlation,20260754,64eefb15e2ae6ee30e8f0f27b301b532216cbaad636cdc92aacaffc1abed6093,12000,2,0.12133333333333333,0.12133333333333333,0.0,0.0,9.321747906058479e-09,2.1831185610147556e-07,3.239641037211527e-06,7.842571600767822e-09,4.9560189802015104e-08,143,42,256,286,440
positive_correlation,20260754,64eefb15e2ae6ee30e8f0f27b301b532216cbaad636cdc92aacaffc1abed6093,12000,4,0.12133333333333333,0.12133333333333333,0.0,0.0,9.318701366112237e-14,2.998712389512548e-15,1.3429257705865894e-12,2.710331055626845e-15,2.1272418101052527e-14,143,42,512,572,734
positive_correlation,20260754,64eefb15e2ae6ee30e8f0f27b301b532216cbaad636cdc92aacaffc1abed6093,12000,8,0.12133333333333333,0.12133333333333333,0.0,0.0,2.498001805406602e-16,2.521686563265272e-16,2.6645352591003757e-15,2.6484176331739608e-17,5.468715758016884e-16,143,42,1024,1144,1322
positive_correlation,20260754,64eefb15e2ae6ee30e8f0f27b301b532216cbaad636cdc92aacaffc1abed6093,12000,16,0.12133333333333333,0.12133333333333333,0.0,0.0,2.498001805406602e-16,2.521686563265272e-16,2.6645352591003757e-15,2.6484176331739608e-17,5.468715758016884e-16,143,42,2048,2288,2498
positive_correlation,20260754,64eefb15e2ae6ee30e8f0f27b301b532216cbaad636cdc92aacaffc1abed6093,12000,32,0.12133333333333333,0.12133333333333333,0.0,0.0,2.498001805406602e-16,2.521686563265272e-16,2.6645352591003757e-15,2.6484176331739608e-17,5.468715758016884e-16,143,42,4096,4576,4850
positive_correlation,20260754,64eefb15e2ae6ee30e8f0f27b301b532216cbaad636cdc92aacaffc1abed6093,12000,64,0.12133333333333333,0.12133333333333333,0.0,0.0,2.498001805406602e-16,2.521686563265272e-16,2.6645352591003757e-15,2.6484176331739608e-17,5.468715758016884e-16,143,42,5376,6006,6320
positive_correlation,20260754,64eefb15e2ae6ee30e8f0f27b301b532216cbaad636cdc92aacaffc1abed6093,12000,128,0.12133333333333333,0.12133333333333333,0.0,0.0,2.498001805406602e-16,2.521686563265272e-16,2.6645352591003757e-15,2.6484176331739608e-17,5.468715758016884e-16,143,42,5376,6006,6320
negative_correlation,20260751,eb586b9b89f738ff1ed806863099885bd9b4a39f7c0ad663632f9c0ce81e4f46,12000,1,0.13083333333333333,0.13083333333333333,0.0,0.0,0.0922193360614605,0.10455682502293188,0.6928991198243413,0.0017261821631804285,0.00739726322056395,143,42,128,143,293
negative_correlation,20260751,eb586b9b89f738ff1ed806863099885bd9b4a39f7c0ad663632f9c0ce81e4f46,12000,2,0.13083333333333333,0.13083333333333333,0.0,0.0,9.244200170455131e-09,2.1269312700200603e-07,3.2020656082210053e-06,7.724227127012157e-09,4.859809703794287e-08,143,42,256,286,440
negative_correlation,20260751,eb586b9b89f738ff1ed806863099885bd9b4a39f7c0ad663632f9c0ce81e4f46,12000,4,0.13083333333333333,0.13083333333333333,0.0,0.0,9.206150656619153e-14,2.9648875946956346e-15,1.3438139490062895e-12,2.6934651581864495e-15,2.1237479672809292e-14,143,42,512,572,734
negative_correlation,20260751,eb586b9b89f738ff1ed806863099885bd9b4a39f7c0ad663632f9c0ce81e4f46,12000,8,0.13083333333333333,0.13083333333333333,0.0,0.0,2.472096601498682e-16,2.54278080073315e-16,2.6645352591003757e-15,2.7213904091447157e-17,4.978656376053436e-16,143,42,1024,1144,1322
negative_correlation,20260751,eb586b9b89f738ff1ed806863099885bd9b4a39f7c0ad663632f9c0ce81e4f46,12000,16,0.13083333333333333,0.13083333333333333,0.0,0.0,2.472096601498682e-16,2.54278080073315e-16,2.6645352591003757e-15,2.7213904091447157e-17,4.978656376053436e-16,143,42,2048,2288,2498
negative_correlation,20260751,eb586b9b89f738ff1ed806863099885bd9b4a39f7c0ad663632f9c0ce81e4f46,12000,32,0.13083333333333333,0.13083333333333333,0.0,0.0,2.472096601498682e-16,2.54278080073315e-16,2.6645352591003757e-15,2.7213904091447157e-17,4.978656376053436e-16,143,42,4096,4576,4850
negative_correlation,20260751,eb586b9b89f738ff1ed806863099885bd9b4a39f7c0ad663632f9c0ce81e4f46,12000,64,0.13083333333333333,0.13083333333333333,0.0,0.0,2.472096601498682e-16,2.54278080073315e-16,2.6645352591003757e-15,2.7213904091447157e-17,4.978656376053436e-16,143,42,5376,6006,6320
negative_correlation,20260751,eb586b9b89f738ff1ed806863099885bd9b4a39f7c0ad663632f9c0ce81e4f46,12000,128,0.13083333333333333,0.13083333333333333,0.0,0.0,2.472096601498682e-16,2.54278080073315e-16,2.6645352591003757e-15,2.7213904091447157e-17,4.978656376053436e-16,143,42,5376,6006,6320
negative_correlation,20260752,a5cbe93bc9d5a7c49ba4163dfe1d2ed0ac0274bd38e0582fedab2f674ab7c98b,12000,1,0.1295,0.1295,0.0,0.0,0.08800588063097971,0.10033366466730365,0.6928773256790013,0.0016849390238187396,0.007396565002543307,143,42,128,143,293
negative_correlation,20260752,a5cbe93bc9d5a7c49ba4163dfe1d2ed0ac0274bd38e0582fedab2f674ab7c98b,12000,2,0.1295,0.1295,0.0,0.0,9.073408116659168e-09,2.0485593376858477e-07,3.165234167212816e-06,7.568994519829958e-09,4.7801220120733035e-08,143,42,256,286,440
negative_correlation,20260752,a5cbe93bc9d5a7c49ba4163dfe1d2ed0ac0274bd38e0582fedab2f674ab7c98b,12000,4,0.1295,0.1295,0.0,0.0,8.864631251270794e-14,2.969661553701523e-15,1.4273027204581012e-12,2.6832122631445093e-15,2.1853469335630278e-14,143,42,512,572,734
negative_correlation,20260752,a5cbe93bc9d5a7c49ba4163dfe1d2ed0ac0274bd38e0582fedab2f674ab7c98b,12000,8,0.1295,0.1295,0.0,0.0,2.5398202060008163e-16,2.5394501316592746e-16,2.6645352591003757e-15,2.77125344933733e-17,4.996003610813204e-16,143,42,1024,1144,1322
negative_correlation,20260752,a5cbe93bc9d5a7c49ba4163dfe1d2ed0ac0274bd38e0582fedab2f674ab7c98b,12000,16,0.1295,0.1295,0.0,0.0,2.5398202060008163e-16,2.5394501316592746e-16,2.6645352591003757e-15,2.77125344933733e-17,4.996003610813204e-16,143,42,2048,2288,2498
negative_correlation,20260752,a5cbe93bc9d5a7c49ba4163dfe1d2ed0ac0274bd38e0582fedab2f674ab7c98b,12000,32,0.1295,0.1295,0.0,0.0,2.5398202060008163e-16,2.5394501316592746e-16,2.6645352591003757e-15,2.77125344933733e-17,4.996003610813204e-16,143,42,4096,4576,4850
negative_correlation,20260752,a5cbe93bc9d5a7c49ba4163dfe1d2ed0ac0274bd38e0582fedab2f674ab7c98b,12000,64,0.1295,0.1295,0.0,0.0,2.5398202060008163e-16,2.5394501316592746e-16,2.6645352591003757e-15,2.77125344933733e-17,4.996003610813204e-16,143,42,5376,6006,6320
negative_correlation,20260752,a5cbe93bc9d5a7c49ba4163dfe1d2ed0ac0274bd38e0582fedab2f674ab7c98b,12000,128,0.1295,0.1295,0.0,0.0,2.5398202060008163e-16,2.5394501316592746e-16,2.6645352591003757e-15,2.77125344933733e-17,4.996003610813204e-16,143,42,5376,6006,6320
negative_correlation,20260753,0e5b206b2b7bdd9695f2296925887c0a79dde35efebe9e6b591ffdbe5d2ba9f5,12000,1,0.13241666666666665,0.13241666666666665,0.0,0.0,0.09112455447904483,0.10356389872577161,0.692663189841209,0.0017309045428573798,0.007395570534316973,143,42,128,143,293
negative_correlation,20260753,0e5b206b2b7bdd9695f2296925887c0a79dde35efebe9e6b591ffdbe5d2ba9f5,12000,2,0.13241666666666665,0.13241666666666665,0.0,0.0,9.253469216911429e-09,2.1147811504877248e-07,3.2351367629246397e-06,7.787232383811966e-09,4.932231434332203e-08,143,42,256,286,440
negative_correlation,20260753,0e5b206b2b7bdd9695f2296925887c0a79dde35efebe9e6b591ffdbe5d2ba9f5,12000,4,0.13241666666666665,0.13241666666666665,0.0,0.0,9.167030097974779e-14,2.9772850851372823e-15,1.3589129821411916e-12,2.709906449710029e-15,2.085383247090914e-14,143,42,512,572,734
negative_correlation,20260753,0e5b206b2b7bdd9695f2296925887c0a79dde35efebe9e6b591ffdbe5d2ba9f5,12000,8,0.13241666666666665,0.13241666666666665,0.0,0.0,2.496891582381977e-16,2.5157653738006047e-16,2.6645352591003757e-15,2.6307160732827e-17,4.926614671774132e-16,143,42,1024,1144,1322
negative_correlation,20260753,0e5b206b2b7bdd9695f2296925887c0a79dde35efebe9e6b591ffdbe5d2ba9f5,12000,16,0.13241666666666665,0.13241666666666665,0.0,0.0,2.496891582381977e-16,2.5157653738006047e-16,2.6645352591003757e-15,2.6307160732827e-17,4.926614671774132e-16,143,42,2048,2288,2498
negative_correlation,20260753,0e5b206b2b7bdd9695f2296925887c0a79dde35efebe9e6b591ffdbe5d2ba9f5,12000,32,0.13241666666666665,0.13241666666666665,0.0,0.0,2.496891582381977e-16,2.5157653738006047e-16,2.6645352591003757e-15,2.6307160732827e-17,4.926614671774132e-16,143,42,4096,4576,4850
negative_correlation,20260753,0e5b206b2b7bdd9695f2296925887c0a79dde35efebe9e6b591ffdbe5d2ba9f5,12000,64,0.13241666666666665,0.13241666666666665,0.0,0.0,2.496891582381977e-16,2.5157653738006047e-16,2.6645352591003757e-15,2.6307160732827e-17,4.926614671774132e-16,143,42,5376,6006,6320
negative_correlation,20260753,0e5b206b2b7bdd9695f2296925887c0a79dde35efebe9e6b591ffdbe5d2ba9f5,12000,128,0.13241666666666665,0.13241666666666665,0.0,0.0,2.496891582381977e-16,2.5157653738006047e-16,2.6645352591003757e-15,2.6307160732827e-17,4.926614671774132e-16,143,42,5376,6006,6320
negative_correlation,20260754,dd407654f7121fb57c9650747a566f6d87e9b7363f119ff08469d43b703ea319,12000,1,0.12966666666666668,0.12966666666666668,0.0,0.0,0.09310162977653895,0.10548654598268117,0.6924551862744162,0.0017449935457410487,0.007393458656167622,143,42,128,143,293
negative_correlation,20260754,dd407654f7121fb57c9650747a566f6d87e9b7363f119ff08469d43b703ea319,12000,2,0.12966666666666668,0.12966666666666668,0.0,0.0,9.241211138840318e-09,2.1681298042860082e-07,3.170789997675172e-06,7.790419004031637e-09,4.872581643120716e-08,143,42,256,286,440
negative_correlation,20260754,dd407654f7121fb57c9650747a566f6d87e9b7363f119ff08469d43b703ea319,12000,4,0.12966666666666668,0.12966666666666668,0.0,0.0,9.323182966388306e-14,3.005003653318757e-15,1.4424017535930034e-12,2.7270863366617534e-15,2.2131808689907006e-14,143,42,512,572,734
negative_correlation,20260754,dd407654f7121fb57c9650747a566f6d87e9b7363f119ff08469d43b703ea319,12000,8,0.12966666666666668,0.12966666666666668,0.0,0.0,2.487639723843434e-16,2.5405603546839e-16,2.6645352591003757e-15,2.6510594789195926e-17,5.204170427930421e-16,143,42,1024,1144,1322
negative_correlation,20260754,dd407654f7121fb57c9650747a566f6d87e9b7363f119ff08469d43b703ea319,12000,16,0.12966666666666668,0.12966666666666668,0.0,0.0,2.487639723843434e-16,2.5405603546839e-16,2.6645352591003757e-15,2.6510594789195926e-17,5.204170427930421e-16,143,42,2048,2288,2498
negative_correlation,20260754,dd407654f7121fb57c9650747a566f6d87e9b7363f119ff08469d43b703ea319,12000,32,0.12966666666666668,0.12966666666666668,0.0,0.0,2.487639723843434e-16,2.5405603546839e-16,2.6645352591003757e-15,2.6510594789195926e-17,5.204170427930421e-16,143,42,4096,4576,4850
negative_correlation,20260754,dd407654f7121fb57c9650747a566f6d87e9b7363f119ff08469d43b703ea319,12000,64,0.12966666666666668,0.12966666666666668,0.0,0.0,2.487639723843434e-16,2.5405603546839e-16,2.6645352591003757e-15,2.6510594789195926e-17,5.204170427930421e-16,143,42,5376,6006,6320
negative_correlation,20260754,dd407654f7121fb57c9650747a566f6d87e9b7363f119ff08469d43b703ea319,12000,128,0.12966666666666668,0.12966666666666668,0.0,0.0,2.487639723843434e-16,2.5405603546839e-16,2.6645352591003757e-15,2.6510594789195926e-17,5.204170427930421e-16,143,42,5376,6006,6320
broad_correlated,20260751,c597a3cfbb92ac0fdbf2e78e20c119dd1194189bf7b7b23de3693961288482e0,12000,1,0.5524166666666667,0.5529166666666666,0.0005,0.0023333333333333335,0.15189121770055738,0.19841002514417108,0.6213316040297365,0.058124052959957546,0.15813166647103344,255,72,136,255,517
broad_correlated,20260751,c597a3cfbb92ac0fdbf2e78e20c119dd1194189bf7b7b23de3693961288482e0,12000,2,0.5524166666666667,0.5526666666666666,0.00025,0.00175,0.01746094419708552,0.030256406925578343,0.087047657524566,0.010215770337767806,0.026217855993304576,255,72,272,510,776
broad_correlated,20260751,c597a3cfbb92ac0fdbf2e78e20c119dd1194189bf7b7b23de3693961288482e0,12000,4,0.5524166666666667,0.5523333333333333,-8.333333333333333e-05,8.333333333333333e-05,0.00012572755339152023,0.00012593534745773653,0.00047830636287349293,4.4572064818689234e-05,0.0001704610285700528,255,72,544,1020,1294
broad_correlated,20260751,c597a3cfbb92ac0fdbf2e78e20c119dd1194189bf7b7b23de3693961288482e0,12000,8,0.5524166666666667,0.5524166666666667,0.0,0.0,2.4562665966954e-08,4.43783594994418e-08,2.2081859629707878e-07,1.0314490200761621e-08,5.057961629389984e-08,255,72,1088,2040,2330
broad_correlated,20260751,c597a3cfbb92ac0fdbf2e78e20c119dd1194189bf7b7b23de3693961288482e0,12000,16,0.5524166666666667,0.5524166666666667,0.0,0.0,7.581342960823653e-16,8.389215248409224e-16,6.661338147750939e-15,2.7667682959512756e-16,1.4016565685892601e-15,255,72,2176,4080,4402
broad_correlated,20260751,c597a3cfbb92ac0fdbf2e78e20c119dd1194189bf7b7b23de3693961288482e0,12000,32,0.5524166666666667,0.5524166666666667,0.0,0.0,5.837552663479073e-16,5.932661769255295e-16,3.1086244689504383e-15,2.0699703525324982e-16,7.494005416219807e-16,255,72,4352,8160,8546
broad_correlated,20260751,c597a3cfbb92ac0fdbf2e78e20c119dd1194189bf7b7b23de3693961288482e0,12000,64,0.5524166666666667,0.5524166666666667,0.0,0.0,5.837552663479073e-16,5.932661769255295e-16,3.1086244689504383e-15,2.0699703525324982e-16,7.494005416219807e-16,255,72,8704,16320,16834
broad_correlated,20260751,c597a3cfbb92ac0fdbf2e78e20c119dd1194189bf7b7b23de3693961288482e0,12000,128,0.5524166666666667,0.5524166666666667,0.0,0.0,5.837552663479073e-16,5.932661769255295e-16,3.1086244689504383e-15,2.0699703525324982e-16,7.494005416219807e-16,255,72,9792,18360,18906
broad_correlated,20260752,266d58a6a2c6c7abe896d69a7bed499cae800d0e92383613ac4557465e80f6ef,12000,1,0.5616666666666666,0.5623333333333334,0.0006666666666666666,0.00225,0.15326646953361273,0.2018477431292844,0.6237179699286708,0.058334253593631195,0.15891428783897366,255,72,136,255,517
broad_correlated,20260752,266d58a6a2c6c7abe896d69a7bed499cae800d0e92383613ac4557465e80f6ef,12000,2,0.5616666666666666,0.5621666666666667,0.0005,0.0021666666666666666,0.0174556740862788,0.03040330665781213,0.08746855896061456,0.010221378939837074,0.026261086687042547,255,72,272,510,776
broad_correlated,20260752,266d58a6a2c6c7abe896d69a7bed499cae800d0e92383613ac4557465e80f6ef,12000,4,0.5616666666666666,0.5615833333333333,-8.333333333333333e-05,8.333333333333333e-05,0.0001255758574290399,0.00012518364310772634,0.000480907524284202,4.43740072135725e-05,0.00017095881116953315,255,72,544,1020,1294
broad_correlated,20260752,266d58a6a2c6c7abe896d69a7bed499cae800d0e92383613ac4557465e80f6ef,12000,8,0.5616666666666666,0.5616666666666666,0.0,0.0,2.5360443114852416e-08,4.541201344484177e-08,2.1873012112649803e-07,1.0532107193975935e-08,4.991364831175016e-08,255,72,1088,2040,2330
broad_correlated,20260752,266d58a6a2c6c7abe896d69a7bed499cae800d0e92383613ac4557465e80f6ef,12000,16,0.5616666666666666,0.5616666666666666,0.0,0.0,7.629452625224076e-16,8.220091274324659e-16,7.105427357601002e-15,2.7506584972710373e-16,1.457167719820518e-15,255,72,2176,4080,4402
broad_correlated,20260752,266d58a6a2c6c7abe896d69a7bed499cae800d0e92383613ac4557465e80f6ef,12000,32,0.5616666666666666,0.5616666666666666,0.0,0.0,5.905276267981208e-16,5.830891325331322e-16,3.552713678800501e-15,2.0651246916229364e-16,8.118505867571457e-16,255,72,4352,8160,8546
broad_correlated,20260752,266d58a6a2c6c7abe896d69a7bed499cae800d0e92383613ac4557465e80f6ef,12000,64,0.5616666666666666,0.5616666666666666,0.0,0.0,5.905276267981208e-16,5.830891325331322e-16,3.552713678800501e-15,2.0651246916229364e-16,8.118505867571457e-16,255,72,8704,16320,16834
broad_correlated,20260752,266d58a6a2c6c7abe896d69a7bed499cae800d0e92383613ac4557465e80f6ef,12000,128,0.5616666666666666,0.5616666666666666,0.0,0.0,5.905276267981208e-16,5.830891325331322e-16,3.552713678800501e-15,2.0651246916229364e-16,8.118505867571457e-16,255,72,9792,18360,18906
broad_correlated,20260753,6bc717f81f8a52488eb383a3c209eba356772ebef73cf98d6fb4fb85cdb771da,12000,1,0.54975,0.5500833333333334,0.0003333333333333333,0.00275,0.15333632340038952,0.1995242408296568,0.6131480612966942,0.05827531350380712,0.1566320212125456,255,72,136,255,517
broad_correlated,20260753,6bc717f81f8a52488eb383a3c209eba356772ebef73cf98d6fb4fb85cdb771da,12000,2,0.54975,0.5496666666666666,-8.333333333333333e-05,0.0018333333333333333,0.017562148348099015,0.03041403013700917,0.0876672694556353,0.010262980662886645,0.026339813978875054,255,72,272,510,776
broad_correlated,20260753,6bc717f81f8a52488eb383a3c209eba356772ebef73cf98d6fb4fb85cdb771da,12000,4,0.54975,0.5496666666666666,-8.333333333333333e-05,0.00016666666666666666,0.00012543652074611833,0.00012474866039213854,0.00047578297254391444,4.426911817320217e-05,0.00016917870489391307,255,72,544,1020,1294
broad_correlated,20260753,6bc717f81f8a52488eb383a3c209eba356772ebef73cf98d6fb4fb85cdb771da,12000,8,0.54975,0.54975,0.0,0.0,2.4855350274484897e-08,4.4485489656890625e-08,2.234294647074364e-07,1.0329733266675282e-08,5.097472167980843e-08,255,72,1088,2040,2330
broad_correlated,20260753,6bc717f81f8a52488eb383a3c209eba356772ebef73cf98d6fb4fb85cdb771da,12000,16,0.54975,0.54975,0.0,0.0,7.644255598885745e-16,8.3192711978578395e-16,6.661338147750939e-15,2.7825947564637705e-16,1.4502288259166107e-15,255,72,2176,4080,4402
broad_correlated,20260753,6bc717f81f8a52488eb383a3c209eba356772ebef73cf98d6fb4fb85cdb771da,12000,32,0.54975,0.54975,0.0,0.0,5.775750248441606e-16,5.789072924737108e-16,3.1086244689504383e-15,2.056017393374058e-16,8.187894806610529e-16,255,72,4352,8160,8546
broad_correlated,20260753,6bc717f81f8a52488eb383a3c209eba356772ebef73cf98d6fb4fb85cdb771da,12000,64,0.54975,0.54975,0.0,0.0,5.775750248441606e-16,5.789072924737108e-16,3.1086244689504383e-15,2.056017393374058e-16,8.187894806610529e-16,255,72,8704,16320,16834
broad_correlated,20260753,6bc717f81f8a52488eb383a3c209eba356772ebef73cf98d6fb4fb85cdb771da,12000,128,0.54975,0.54975,0.0,0.0,5.775750248441606e-16,5.789072924737108e-16,3.1086244689504383e-15,2.056017393374058e-16,8.187894806610529e-16,255,72,9792,18360,18906
broad_correlated,20260754,92eeb44a1072bd9f37b3ebf0d034088783f3eda2caf69e9ce11d695a4580abf1,12000,1,0.5625,0.562,-0.0005,0.0025833333333333333,0.15244309478985854,0.20044212997086241,0.6126280132101019,0.05825087146761429,0.1560624501791115,255,72,136,255,517
broad_correlated,20260754,92eeb44a1072bd9f37b3ebf0d034088783f3eda2caf69e9ce11d695a4580abf1,12000,2,0.5625,0.56175,-0.00075,0.002416666666666667,0.017546377259606977,0.030522222191460276,0.0862167673664418,0.010258361673796462,0.02602051180222433,255,72,272,510,776
broad_correlated,20260754,92eeb44a1072bd9f37b3ebf0d034088783f3eda2caf69e9ce11d695a4580abf1,12000,4,0.5625,0.5625,0.0,0.0,0.00012699405511908853,0.00012564173840661923,0.0004832550103808231,4.4758936358646545e-05,0.00017153319575467785,255,72,544,1020,1294
broad_correlated,20260754,92eeb44a1072bd9f37b3ebf0d034088783f3eda2caf69e9ce11d695a4580abf1,12000,8,0.5625,0.5625,0.0,0.0,2.4524077661995195e-08,4.4250823177531075e-08,2.1799987637294294e-07,1.0266639576807698e-08,4.9950773087226175e-08,255,72,1088,2040,2330
broad_correlated,20260754,92eeb44a1072bd9f37b3ebf0d034088783f3eda2caf69e9ce11d695a4580abf1,12000,16,0.5625,0.5625,0.0,0.0,7.661649092938205e-16,8.315940528783964e-16,6.661338147750939e-15,2.768051991323498e-16,1.3808398868775384e-15,255,72,2176,4080,4402
broad_correlated,20260754,92eeb44a1072bd9f37b3ebf0d034088783f3eda2caf69e9ce11d695a4580abf1,12000,32,0.5625,0.5625,0.0,0.0,5.947094668575422e-16,5.891213443002622e-16,3.1086244689504383e-15,2.0784300206836785e-16,7.632783294297951e-16,255,72,4352,8160,8546
broad_correlated,20260754,92eeb44a1072bd9f37b3ebf0d034088783f3eda2caf69e9ce11d695a4580abf1,12000,64,0.5625,0.5625,0.0,0.0,5.947094668575422e-16,5.891213443002622e-16,3.1086244689504383e-15,2.0784300206836785e-16,7.632783294297951e-16,255,72,8704,16320,16834
broad_correlated,20260754,92eeb44a1072bd9f37b3ebf0d034088783f3eda2caf69e9ce11d695a4580abf1,12000,128,0.5625,0.5625,0.0,0.0,5.947094668575422e-16,5.891213443002622e-16,3.1086244689504383e-15,2.0784300206836785e-16,7.632783294297951e-16,255,72,9792,18360,18906
large_bias,20260751,7b2a78cae37c3b496136434ccafe2325634939abdb37098facf236d5b40a6b1b,12000,1,0.40875,0.40875,0.0,0.0,0.10043432112760098,0.11050402171758728,0.653505813431424,0.022825002004241673,0.08227590401606286,169,49,128,169,345
large_bias,20260751,7b2a78cae37c3b496136434ccafe2325634939abdb37098facf236d5b40a6b1b,12000,2,0.40875,0.40875,0.0,0.0,0.004199638773488563,0.01191266066997299,0.04879251233405624,0.00219389127026213,0.00939781425368249,169,49,256,338,518
large_bias,20260751,7b2a78cae37c3b496136434ccafe2325634939abdb37098facf236d5b40a6b1b,12000,4,0.40875,0.40875,0.0,0.0,1.6934329368995712e-06,1.953313258151919e-06,9.18090368307034e-06,4.798392501734138e-07,2.5465235134955466e-06,169,49,512,676,864
large_bias,20260751,7b2a78cae37c3b496136434ccafe2325634939abdb37098facf236d5b40a6b1b,12000,8,0.40875,0.40875,0.0,0.0,3.633187565614075e-12,1.5045608092734143e-12,3.617151023149745e-11,8.126359345277574e-13,5.171403236192695e-12,169,49,1024,1352,1556
large_bias,20260751,7b2a78cae37c3b496136434ccafe2325634939abdb37098facf236d5b40a6b1b,12000,16,0.40875,0.40875,0.0,0.0,5.303165314292831e-16,5.686932406471594e-16,3.552713678800501e-15,1.5256994163418783e-16,6.418476861114186e-16,169,49,2048,2704,2940
large_bias,20260751,7b2a78cae37c3b496136434ccafe2325634939abdb37098facf236d5b40a6b1b,12000,32,0.40875,0.40875,0.0,0.0,5.303165314292831e-16,5.686932406471594e-16,3.552713678800501e-15,1.5256994163418783e-16,6.418476861114186e-16,169,49,4096,5408,5708
large_bias,20260751,7b2a78cae37c3b496136434ccafe2325634939abdb37098facf236d5b40a6b1b,12000,64,0.40875,0.40875,0.0,0.0,5.303165314292831e-16,5.686932406471594e-16,3.552713678800501e-15,1.5256994163418783e-16,6.418476861114186e-16,169,49,6272,8281,8649
large_bias,20260751,7b2a78cae37c3b496136434ccafe2325634939abdb37098facf236d5b40a6b1b,12000,128,0.40875,0.40875,0.0,0.0,5.303165314292831e-16,5.686932406471594e-16,3.552713678800501e-15,1.5256994163418783e-16,6.418476861114186e-16,169,49,6272,8281,8649
large_bias,20260752,1adf157939ccebafa6c8769e02f35da0b2dd43870b59fd495789ffd55bbd5e89,12000,1,0.40541666666666665,0.4053333333333333,-8.333333333333333e-05,0.0004166666666666667,0.10133033502950256,0.11060160320707778,0.6590970611220563,0.022959540119040046,0.08285364597124849,169,49,128,169,345
large_bias,20260752,1adf157939ccebafa6c8769e02f35da0b2dd43870b59fd495789ffd55bbd5e89,12000,2,0.40541666666666665,0.4053333333333333,-8.333333333333333e-05,0.0003333333333333333,0.004158517831651914,0.011885771548188748,0.04913541598631621,0.002184550180252746,0.009340385454652649,169,49,256,338,518
large_bias,20260752,1adf157939ccebafa6c8769e02f35da0b2dd43870b59fd495789ffd55bbd5e89,12000,4,0.40541666666666665,0.40541666666666665,0.0,0.0,1.710169640983176e-06,1.9778942772011496e-06,9.282718174574711e-06,4.834709238496967e-07,2.5473108063653327e-06,169,49,512,676,864
large_bias,20260752,1adf157939ccebafa6c8769e02f35da0b2dd43870b59fd495789ffd55bbd5e89,12000,8,0.40541666666666665,0.40541666666666665,0.0,0.0,3.7160613475251126e-12,1.5172099872747443e-12,3.6068037445602386e-11,8.279159464478584e-13,5.102397671041814e-12,169,49,1024,1352,1556
