row_type,lane_id,scenario_id,method_id,seed,window_id,metric,value,detail
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816202,5,window_ler,0.0078125,failures=4;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816202,5,window_ler,0.01171875,failures=6;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816202,5,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816202,5,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816202,5,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816202,5,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816202,6,window_ler,0.01171875,failures=6;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816202,6,window_ler,0.013671875,failures=7;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816202,6,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816202,6,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816202,6,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816202,6,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816202,7,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816202,7,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816202,7,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816202,7,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816202,7,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816202,7,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816202,8,window_ler,0.00390625,failures=2;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816202,8,window_ler,0.005859375,failures=3;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816202,8,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816202,8,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816202,8,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816202,8,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816202,9,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816202,9,window_ler,0.00390625,failures=2;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816202,9,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816202,9,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816202,9,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816202,9,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816202,10,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816202,10,window_ler,0.00390625,failures=2;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816202,10,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816202,10,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816202,10,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816202,10,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816202,11,window_ler,0.005859375,failures=3;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816202,11,window_ler,0.0078125,failures=4;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816202,11,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816202,11,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816202,11,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816202,11,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816202,12,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816202,12,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816202,12,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816202,12,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816202,12,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816202,12,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816202,13,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816202,13,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816202,13,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816202,13,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816202,13,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816202,13,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816202,14,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816202,14,window_ler,0.00390625,failures=2;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816202,14,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816202,14,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816202,14,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816202,14,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816202,15,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816202,15,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816202,15,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816202,15,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816202,15,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816202,15,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816202,16,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816202,16,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816202,16,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816202,16,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816202,16,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816202,16,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816202,17,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816202,17,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816202,17,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816202,17,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816202,17,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816202,17,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816202,18,window_ler,0.00390625,failures=2;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816202,18,window_ler,0.005859375,failures=3;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816202,18,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816202,18,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816202,18,window_ler,0.005859375,failures=3;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816202,18,window_ler,0.005859375,failures=3;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816202,19,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816202,19,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816202,19,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816202,19,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816202,19,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816202,19,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816202,20,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816202,20,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816202,20,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816202,20,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816202,20,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816202,20,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816202,21,window_ler,0.01171875,failures=6;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816202,21,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816202,21,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816202,21,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816202,21,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816202,21,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816202,22,window_ler,0.005859375,failures=3;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816202,22,window_ler,0.00390625,failures=2;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816202,22,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816202,22,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816202,22,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816202,22,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816202,23,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816202,23,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816202,23,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816202,23,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816202,23,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816202,23,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816202,24,window_ler,0.009765625,failures=5;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816202,24,window_ler,0.009765625,failures=5;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816202,24,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816202,24,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816202,24,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816202,24,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816202,25,window_ler,0.013671875,failures=7;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816202,25,window_ler,0.01171875,failures=6;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816202,25,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816202,25,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816202,25,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816202,25,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816202,26,window_ler,0.017578125,failures=9;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816202,26,window_ler,0.009765625,failures=5;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816202,26,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816202,26,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816202,26,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816202,26,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816202,27,window_ler,0.01171875,failures=6;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816202,27,window_ler,0.0078125,failures=4;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816202,27,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816202,27,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816202,27,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816202,27,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816202,28,window_ler,0.0078125,failures=4;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816202,28,window_ler,0.00390625,failures=2;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816202,28,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816202,28,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816202,28,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816202,28,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816202,29,window_ler,0.01953125,failures=10;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816202,29,window_ler,0.017578125,failures=9;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816202,29,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816202,29,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816202,29,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816202,29,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816202,30,window_ler,0.0078125,failures=4;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816202,30,window_ler,0.00390625,failures=2;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816202,30,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816202,30,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816202,30,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816202,30,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816202,31,window_ler,0.02734375,failures=14;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816202,31,window_ler,0.021484375,failures=11;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816202,31,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816202,31,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816202,31,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816202,31,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816203,0,window_ler,0.017578125,failures=9;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816203,0,window_ler,0.017578125,failures=9;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816203,0,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816203,0,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816203,0,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816203,0,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816203,1,window_ler,0.017578125,failures=9;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816203,1,window_ler,0.021484375,failures=11;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816203,1,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816203,1,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816203,1,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816203,1,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816203,2,window_ler,0.005859375,failures=3;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816203,2,window_ler,0.0078125,failures=4;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816203,2,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816203,2,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816203,2,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816203,2,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816203,3,window_ler,0.005859375,failures=3;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816203,3,window_ler,0.0078125,failures=4;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816203,3,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816203,3,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816203,3,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816203,3,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816203,4,window_ler,0.009765625,failures=5;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816203,4,window_ler,0.01171875,failures=6;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816203,4,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816203,4,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816203,4,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816203,4,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816203,5,window_ler,0.0078125,failures=4;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816203,5,window_ler,0.015625,failures=8;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816203,5,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816203,5,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816203,5,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816203,5,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816203,6,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816203,6,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816203,6,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816203,6,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816203,6,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816203,6,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816203,7,window_ler,0.005859375,failures=3;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816203,7,window_ler,0.0078125,failures=4;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816203,7,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816203,7,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816203,7,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816203,7,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816203,8,window_ler,0.0078125,failures=4;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816203,8,window_ler,0.009765625,failures=5;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816203,8,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816203,8,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816203,8,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816203,8,window_ler,0.00390625,failures=2;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816203,9,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816203,9,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816203,9,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816203,9,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816203,9,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816203,9,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816203,10,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816203,10,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816203,10,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816203,10,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816203,10,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816203,10,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816203,11,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816203,11,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816203,11,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816203,11,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816203,11,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816203,11,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816203,12,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816203,12,window_ler,0.00390625,failures=2;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816203,12,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816203,12,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816203,12,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816203,12,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816203,13,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816203,13,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,window,20262816203,13,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,ewma,20262816203,13,window_ler,0.001953125,failures=1;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,kalman,20262816203,13,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,oracle,20262816203,13,window_ler,0.0,failures=0;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,standard,20262816203,14,window_ler,0.0078125,failures=4;samples=512
decoder_window,decoder_syndrome_level_paired,mean_drift,static,20262816203,14,window_ler,0.0078125,failures=4;samples=512
