calibrated_upper_bound,cluster_count,covered,dimension,equivalent,estimate,family,frozen_factor,multiplier_seed,power_primary,raw_radius,split,trial,trial_seed,true_distance
0.04731642932529061,384,True,16,True,0.01884472086111475,balanced_phase_pure,1.0,25087579155650888828090189,True,0.028471708464175856,calibration,33,24718644274176697795770189,0.0
0.05512322183041608,384,True,16,True,0.02609452896134423,balanced_phase_pure,1.0,25087577824487030143406511,True,0.02902869286907185,calibration,34,24718642943012839111086511,0.0
0.052297848756857626,384,True,16,True,0.022547637767064116,balanced_phase_pure,1.0,25087583145680125236315421,True,0.02975021098979351,calibration,35,24718648264205934203995421,0.0
0.06278259079990958,384,True,16,True,0.03346530935550307,balanced_phase_pure,1.0,25087586562750883463167884,True,0.029317281444406512,calibration,36,24718651681276692430847884,0.0
0.046542907558513,384,True,16,True,0.016899819785769495,balanced_phase_pure,1.0,25087572834442460900478679,True,0.029643087772743507,calibration,37,24718637952968269868158679,0.0
0.047443501909737756,384,True,16,True,0.01729081177700989,balanced_phase_pure,1.0,25087577527489067055909553,True,0.030152690132727866,calibration,38,24718642646014876023589553,0.0
0.05249587747567362,384,True,16,True,0.02293827848071653,balanced_phase_pure,1.0,25087583119764751790603961,True,0.02955759899495709,calibration,39,24718648238290560758283961,0.0
0.04855565070367886,384,True,16,True,0.01751307242026119,balanced_phase_pure,1.0,25087584483233303446943715,True,0.031042578283417666,calibration,40,24718649601759112414623715,0.0
0.04898283570598084,384,True,16,True,0.018421199406206727,balanced_phase_pure,1.0,25087577364988843414664469,True,0.03056163629977411,calibration,41,24718642483514652382344469,0.0
0.05040769044229711,384,True,16,True,0.020966001530531297,balanced_phase_pure,1.0,25087573353436814339911582,True,0.029441688911765806,calibration,42,24718638471962623307591582,0.0
0.04901075730275542,384,True,16,True,0.021470932570963806,balanced_phase_pure,1.0,25087589623033390984649029,True,0.027539824731791614,calibration,43,24718654741559199952329029,0.0
0.04998368315799558,384,True,16,True,0.020159703046520476,balanced_phase_pure,1.0,25087579816360950355712527,True,0.029823980111475107,calibration,44,24718644934886759323392527,0.0
0.0503524495573542,384,True,16,True,0.021442560074487617,balanced_phase_pure,1.0,25087588757587973117401421,True,0.028909889482866578,calibration,45,24718653876113782085081421,0.0
0.052056495868580126,384,True,16,True,0.023275598123538854,balanced_phase_pure,1.0,25087574926686598723839742,True,0.02878089774504127,calibration,46,24718640045212407691519742,0.0
0.04969768003206722,384,True,16,True,0.01956263676617504,balanced_phase_pure,1.0,25087581177445866608074611,True,0.030135043265892173,calibration,47,24718646295971675575754611,0.0
0.04713436065420888,384,True,16,True,0.01820293056991,balanced_phase_pure,1.0,25087585677901716558937370,True,0.028931430084298878,calibration,48,24718650796427525526617370,0.0
0.05462821971653508,384,True,16,True,0.02542484903587664,balanced_phase_pure,1.0,25087583120893050250164696,True,0.02920337068065844,calibration,49,24718648239418859217844696,0.0
0.06270725979079933,384,True,16,True,0.03176488911639941,balanced_phase_pure,1.0,25087584258157409092738136,True,0.03094237067439992,calibration,50,24718649376683218060418136,0.0
0.0458759851802277,384,True,16,True,0.016800301227148567,balanced_phase_pure,1.0,25087572361555916733155713,True,0.029075683953079134,calibration,51,24718637480081725700835713,0.0
0.057441391017806875,384,True,16,True,0.029256126816260174,balanced_phase_pure,1.0,25087581695902919676436793,True,0.0281852642015467,calibration,52,24718646814428728644116793,0.0
0.04644562801445221,384,True,16,True,0.017597358223245887,balanced_phase_pure,1.0,25087584301869058913583747,True,0.028848269791206325,calibration,53,24718649420394867881263747,0.0
0.049682558019635704,384,True,16,True,0.01870271816430081,balanced_phase_pure,1.0,25087577913779564272366915,True,0.030979839855334895,calibration,54,24718643032305373240046915,0.0
0.049959851649816686,384,True,16,True,0.020817903239926078,balanced_phase_pure,1.0,25087589575066475459743689,True,0.02914194840989061,calibration,55,24718654693592284427423689,0.0
0.05455281785250912,384,True,16,True,0.024423383334179965,balanced_phase_pure,1.0,25087587397626411221230497,True,0.03012943451832916,calibration,56,24718652516152220188910497,0.0
0.04627353996992512,384,True,16,True,0.017276970054875496,balanced_phase_pure,1.0,25087581908634470637185477,True,0.028996569915049626,calibration,57,24718647027160279604865477,0.0
0.05597871205034205,384,True,16,True,0.025984705659021497,balanced_phase_pure,1.0,25087585755747581807782111,True,0.02999400639132055,calibration,58,24718650874273390775462111,0.0
0.046298030383554185,384,True,16,True,0.01604201329525934,balanced_phase_pure,1.0,25087584630251635698261266,True,0.030256017088294847,calibration,59,24718649748777444665941266,0.0
0.04824918435382375,384,True,16,True,0.01801533488469789,balanced_phase_pure,1.0,25087587726712018563263133,True,0.030233849469125856,calibration,60,24718652845237827530943133,0.0
0.051332682931956655,384,True,16,True,0.02201213779540366,balanced_phase_pure,1.0,25087579073627295086291608,True,0.029320545136552995,calibration,61,24718644192153104053971608,0.0
0.049890995680842425,384,True,16,True,0.020389051930727774,balanced_phase_pure,1.0,25087574222501583327004560,True,0.02950194375011465,calibration,62,24718639341027392294684560,0.0
0.05081004621255904,384,True,16,True,0.020617502705744185,balanced_phase_pure,1.0,25087584271154015338864684,True,0.030192543506814853,calibration,63,24718649389679824306544684,0.0
0.08451975382971864,384,True,16,True,0.05573736513335398,balanced_phase_pure,1.0,25087573075622103591431160,True,0.028782388696364666,calibration,0,24718638194147912559111160,0.04999999999999993
0.08674335757391866,384,True,16,True,0.056593427545450145,balanced_phase_pure,1.0,25087587504306824389785311,True,0.030149930028468514,calibration,1,24718652622832633357465311,0.04999999999999993
0.08730312621987218,384,True,16,True,0.057253872691101396,balanced_phase_pure,1.0,25087588554698598970243506,True,0.030049253528770796,calibration,2,24718653673224407937923506,0.04999999999999993
0.08951397571450931,384,True,16,True,0.06001407404370254,balanced_phase_pure,1.0,25087579994485165868142892,True,0.029499901670806773,calibration,3,24718645113010974835822892,0.04999999999999993
0.08519687938493334,384,True,16,True,0.057511328590710425,balanced_phase_pure,1.0,25087572452771316988466369,True,0.027685550794222916,calibration,4,24718637571297125956146369,0.04999999999999993
