primary_source_anchor,,,,line:1039:correlation_postselection,length-two or longer leakage events,,,exact_line_fragment,,Sivak2023
seed_metric,higher_leakage_injection,202607162301,0.0005,false_alarm_rate_per_healthy_step,0.00018411967779056386,,,whole_seed_trajectory_cluster,446ab6b1a48333fc4a14358966af8be7169a2836bf088167e5b356fc21b720a3,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.0005,false_negative_rate_per_leakage_step,0.04986149584487535,,,whole_seed_trajectory_cluster,446ab6b1a48333fc4a14358966af8be7169a2836bf088167e5b356fc21b720a3,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.0005,hidden_leakage_occupancy,0.0055084228515625,,,whole_seed_trajectory_cluster,446ab6b1a48333fc4a14358966af8be7169a2836bf088167e5b356fc21b720a3,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.0005,observed_leakage_alarm_rate,0.0054168701171875,,,whole_seed_trajectory_cluster,446ab6b1a48333fc4a14358966af8be7169a2836bf088167e5b356fc21b720a3,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.0005,declared_normal_action_availability,0.9945831298828125,,,whole_seed_trajectory_cluster,446ab6b1a48333fc4a14358966af8be7169a2836bf088167e5b356fc21b720a3,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.0005,safe_normal_action_availability,0.9943084716796875,,,whole_seed_trajectory_cluster,446ab6b1a48333fc4a14358966af8be7169a2836bf088167e5b356fc21b720a3,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.0005,unsafe_declared_available_fraction,0.000274658203125,,,whole_seed_trajectory_cluster,446ab6b1a48333fc4a14358966af8be7169a2836bf088167e5b356fc21b720a3,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.0005,reset_requests_per_1000_cycles,10.833740234375,,,whole_seed_trajectory_cluster,446ab6b1a48333fc4a14358966af8be7169a2836bf088167e5b356fc21b720a3,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.0005,reset_attempts_per_1000_cycles,10.467529296875,,,whole_seed_trajectory_cluster,446ab6b1a48333fc4a14358966af8be7169a2836bf088167e5b356fc21b720a3,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.0005,empirical_reset_failure_probability,0.9045189504373178,,,whole_seed_trajectory_cluster,446ab6b1a48333fc4a14358966af8be7169a2836bf088167e5b356fc21b720a3,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.0005,reset_failures_per_1000_cycles,9.46807861328125,,,whole_seed_trajectory_cluster,446ab6b1a48333fc4a14358966af8be7169a2836bf088167e5b356fc21b720a3,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.0005,successful_resets_per_1000_cycles,0.99945068359375,,,whole_seed_trajectory_cluster,446ab6b1a48333fc4a14358966af8be7169a2836bf088167e5b356fc21b720a3,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.0005,mean_hidden_leakage_run_steps,11.022900763358779,,,whole_seed_trajectory_cluster,446ab6b1a48333fc4a14358966af8be7169a2836bf088167e5b356fc21b720a3,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.0005,p95_hidden_leakage_run_steps,28.5,,,whole_seed_trajectory_cluster,446ab6b1a48333fc4a14358966af8be7169a2836bf088167e5b356fc21b720a3,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.0005,mean_short_lag_correlation,0.7384553072950784,,,whole_seed_trajectory_cluster,446ab6b1a48333fc4a14358966af8be7169a2836bf088167e5b356fc21b720a3,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.0005,mean_long_lag_correlation,0.23907167868083348,,,whole_seed_trajectory_cluster,446ab6b1a48333fc4a14358966af8be7169a2836bf088167e5b356fc21b720a3,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.0005,mean_long_lag_covariance,0.00129133234766258,,,whole_seed_trajectory_cluster,446ab6b1a48333fc4a14358966af8be7169a2836bf088167e5b356fc21b720a3,T5.2.3
channel_intervention,higher_leakage_injection,202607162301,0.001,channel_spec_sha256,df202c33efdc80992db2a2ea6bcdc728b1f59d490135a90d21c33f3a287fc9bd,,,exactly_one_physical_channel_changes,4675663b1cd3988dc8da11fdca2cfc7d645a4ecfce791a6c660878d574d5d858,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.001,injection_episode_rate_per_1000_cycles,1.983642578125,,,whole_seed_trajectory_cluster,4675663b1cd3988dc8da11fdca2cfc7d645a4ecfce791a6c660878d574d5d858,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.001,empirical_higher_injection_probability,0.0010046018492401733,,,whole_seed_trajectory_cluster,4675663b1cd3988dc8da11fdca2cfc7d645a4ecfce791a6c660878d574d5d858,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.001,detection_probability,1.0,,,whole_seed_trajectory_cluster,4675663b1cd3988dc8da11fdca2cfc7d645a4ecfce791a6c660878d574d5d858,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.001,mean_detection_delay_steps,0.06923076923076923,,,whole_seed_trajectory_cluster,4675663b1cd3988dc8da11fdca2cfc7d645a4ecfce791a6c660878d574d5d858,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.001,p95_detection_delay_steps,1.0,,,whole_seed_trajectory_cluster,4675663b1cd3988dc8da11fdca2cfc7d645a4ecfce791a6c660878d574d5d858,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.001,false_alarm_rate_per_healthy_step,0.00018514946962391515,,,whole_seed_trajectory_cluster,4675663b1cd3988dc8da11fdca2cfc7d645a4ecfce791a6c660878d574d5d858,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.001,false_negative_rate_per_leakage_step,0.050103662750518314,,,whole_seed_trajectory_cluster,4675663b1cd3988dc8da11fdca2cfc7d645a4ecfce791a6c660878d574d5d858,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.001,hidden_leakage_occupancy,0.01103973388671875,,,whole_seed_trajectory_cluster,4675663b1cd3988dc8da11fdca2cfc7d645a4ecfce791a6c660878d574d5d858,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.001,observed_leakage_alarm_rate,0.010669708251953125,,,whole_seed_trajectory_cluster,4675663b1cd3988dc8da11fdca2cfc7d645a4ecfce791a6c660878d574d5d858,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.001,declared_normal_action_availability,0.9893302917480469,,,whole_seed_trajectory_cluster,4675663b1cd3988dc8da11fdca2cfc7d645a4ecfce791a6c660878d574d5d858,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.001,safe_normal_action_availability,0.9887771606445312,,,whole_seed_trajectory_cluster,4675663b1cd3988dc8da11fdca2cfc7d645a4ecfce791a6c660878d574d5d858,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.001,unsafe_declared_available_fraction,0.000553131103515625,,,whole_seed_trajectory_cluster,4675663b1cd3988dc8da11fdca2cfc7d645a4ecfce791a6c660878d574d5d858,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.001,reset_requests_per_1000_cycles,21.33941650390625,,,whole_seed_trajectory_cluster,4675663b1cd3988dc8da11fdca2cfc7d645a4ecfce791a6c660878d574d5d858,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.001,reset_attempts_per_1000_cycles,20.97320556640625,,,whole_seed_trajectory_cluster,4675663b1cd3988dc8da11fdca2cfc7d645a4ecfce791a6c660878d574d5d858,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.001,empirical_reset_failure_probability,0.9057839214259731,,,whole_seed_trajectory_cluster,4675663b1cd3988dc8da11fdca2cfc7d645a4ecfce791a6c660878d574d5d858,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.001,reset_failures_per_1000_cycles,18.9971923828125,,,whole_seed_trajectory_cluster,4675663b1cd3988dc8da11fdca2cfc7d645a4ecfce791a6c660878d574d5d858,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.001,successful_resets_per_1000_cycles,1.97601318359375,,,whole_seed_trajectory_cluster,4675663b1cd3988dc8da11fdca2cfc7d645a4ecfce791a6c660878d574d5d858,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.001,mean_hidden_leakage_run_steps,11.088122605363985,,,whole_seed_trajectory_cluster,4675663b1cd3988dc8da11fdca2cfc7d645a4ecfce791a6c660878d574d5d858,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.001,p95_hidden_leakage_run_steps,32.0,,,whole_seed_trajectory_cluster,4675663b1cd3988dc8da11fdca2cfc7d645a4ecfce791a6c660878d574d5d858,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.001,mean_short_lag_correlation,0.7546796419013745,,,whole_seed_trajectory_cluster,4675663b1cd3988dc8da11fdca2cfc7d645a4ecfce791a6c660878d574d5d858,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.001,mean_long_lag_correlation,0.2522741000849614,,,whole_seed_trajectory_cluster,4675663b1cd3988dc8da11fdca2cfc7d645a4ecfce791a6c660878d574d5d858,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.001,mean_long_lag_covariance,0.0026615629588981776,,,whole_seed_trajectory_cluster,4675663b1cd3988dc8da11fdca2cfc7d645a4ecfce791a6c660878d574d5d858,T5.2.3
channel_intervention,higher_leakage_injection,202607162301,0.002,channel_spec_sha256,f5fd03ea5c93871bdde8860cba5abd0a731b406babfb5e4d22da0937c9930dc0,,,exactly_one_physical_channel_changes,b39b6e94412da15e4bae6b47c9a7545c11baba8f782d201468bc15b2f2338dd4,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.002,injection_episode_rate_per_1000_cycles,3.7994384765625,,,whole_seed_trajectory_cluster,b39b6e94412da15e4bae6b47c9a7545c11baba8f782d201468bc15b2f2338dd4,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.002,empirical_higher_injection_probability,0.0019420959036595639,,,whole_seed_trajectory_cluster,b39b6e94412da15e4bae6b47c9a7545c11baba8f782d201468bc15b2f2338dd4,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.002,detection_probability,1.0,,,whole_seed_trajectory_cluster,b39b6e94412da15e4bae6b47c9a7545c11baba8f782d201468bc15b2f2338dd4,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.002,mean_detection_delay_steps,0.05421686746987952,,,whole_seed_trajectory_cluster,b39b6e94412da15e4bae6b47c9a7545c11baba8f782d201468bc15b2f2338dd4,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.002,p95_detection_delay_steps,0.14999999999997726,,,whole_seed_trajectory_cluster,b39b6e94412da15e4bae6b47c9a7545c11baba8f782d201468bc15b2f2338dd4,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.002,false_alarm_rate_per_healthy_step,0.0001870484533431014,,,whole_seed_trajectory_cluster,b39b6e94412da15e4bae6b47c9a7545c11baba8f782d201468bc15b2f2338dd4,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.002,false_negative_rate_per_leakage_step,0.05175533840028954,,,whole_seed_trajectory_cluster,b39b6e94412da15e4bae6b47c9a7545c11baba8f782d201468bc15b2f2338dd4,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.002,hidden_leakage_occupancy,0.02108001708984375,,,whole_seed_trajectory_cluster,b39b6e94412da15e4bae6b47c9a7545c11baba8f782d201468bc15b2f2338dd4,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.002,observed_leakage_alarm_rate,0.020172119140625,,,whole_seed_trajectory_cluster,b39b6e94412da15e4bae6b47c9a7545c11baba8f782d201468bc15b2f2338dd4,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.002,declared_normal_action_availability,0.979827880859375,,,whole_seed_trajectory_cluster,b39b6e94412da15e4bae6b47c9a7545c11baba8f782d201468bc15b2f2338dd4,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.002,safe_normal_action_availability,0.9787368774414062,,,whole_seed_trajectory_cluster,b39b6e94412da15e4bae6b47c9a7545c11baba8f782d201468bc15b2f2338dd4,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.002,unsafe_declared_available_fraction,0.00109100341796875,,,whole_seed_trajectory_cluster,b39b6e94412da15e4bae6b47c9a7545c11baba8f782d201468bc15b2f2338dd4,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.002,reset_requests_per_1000_cycles,40.34423828125,,,whole_seed_trajectory_cluster,b39b6e94412da15e4bae6b47c9a7545c11baba8f782d201468bc15b2f2338dd4,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.002,reset_attempts_per_1000_cycles,39.97802734375,,,whole_seed_trajectory_cluster,b39b6e94412da15e4bae6b47c9a7545c11baba8f782d201468bc15b2f2338dd4,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.002,empirical_reset_failure_probability,0.9049618320610687,,,whole_seed_trajectory_cluster,b39b6e94412da15e4bae6b47c9a7545c11baba8f782d201468bc15b2f2338dd4,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.002,reset_failures_per_1000_cycles,36.1785888671875,,,whole_seed_trajectory_cluster,b39b6e94412da15e4bae6b47c9a7545c11baba8f782d201468bc15b2f2338dd4,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.002,successful_resets_per_1000_cycles,3.7994384765625,,,whole_seed_trajectory_cluster,b39b6e94412da15e4bae6b47c9a7545c11baba8f782d201468bc15b2f2338dd4,T5.2.3
seed_metric,higher_leakage_injection,202607162301,0.002,mean_hidden_leakage_run_steps,11.029940119760479,,,whole_seed_trajectory_cluster,b39b6e94412da15e4bae6b47c9a7545c11baba8f782d201468bc15b2f2338dd4,T5.2.3
