row_type,seed,family,method,index,numerator,denominator,value,metric,evidence
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,61457,,,0.5849003868055641,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,61969,,,0.0826720814345559,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,61969,,,0.08902423043180129,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,61969,,,0.8163163966574435,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,62481,,,0.04112149746300925,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,62481,,,0.034303938224673515,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,62481,,,1.0316150020348327,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,62993,,,0.0009212416333898854,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,62993,,,0.017880726120981957,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,62993,,,0.9609744426934631,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,63505,,,-0.03766880513740506,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,63505,,,-0.016900363906108537,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,63505,,,0.6886055060872713,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,64017,,,-0.07439917138380991,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,64017,,,-0.07372007129399065,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,64017,,,0.8396032542927621,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,64529,,,-0.1090324078393704,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,64529,,,-0.09221881523958635,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,64529,,,0.5918187431707623,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,65041,,,-0.14134462246510704,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,65041,,,-0.16294179761461192,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,65041,,,1.0408664510842778,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,65553,,,-0.17112692783504013,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,65553,,,-0.15941432933907734,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,65553,,,1.163688397912576,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,66065,,,-0.19818679152202245,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,66065,,,-0.22402316034981254,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,66065,,,0.78339947739455,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,66577,,,-0.2223492807540864,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,66577,,,-0.210131536248248,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,66577,,,0.7645658458395037,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,67089,,,-0.2434581932950377,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,67089,,,-0.20665343300849454,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,67089,,,0.5484565789249052,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,67601,,,-0.26137706723853826,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,67601,,,-0.24611692117147027,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,67601,,,0.8918984005740084,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,68113,,,-0.27599006318769503,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,68113,,,-0.29634059893013814,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,68113,,,0.39952049509506893,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,68625,,,-0.28720271311718093,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,68625,,,-0.22659344479839522,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,68625,,,0.8229557074022817,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,69137,,,-0.2949425310767355,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,69137,,,-0.30243565592981925,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,69137,,,0.41428021432724554,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,69649,,,-0.2991594817880643,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,69649,,,-0.2976355199998675,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,69649,,,0.39222737758136844,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,70161,,,-0.299826304105815,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,70161,,,-0.2801286792435551,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,70161,,,0.6943802476764276,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,70673,,,-0.2969386872515668,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,70673,,,-0.3091895088372433,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,70673,,,0.5525463920574236,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,71185,,,-0.2905152986815397,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,71185,,,-0.270922011118522,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,71185,,,0.7943960247718489,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,71697,,,-0.2805976634078686,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,71697,,,-0.2858313450911841,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,71697,,,0.5903522286863759,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,72209,,,-0.2672498955535907,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,72209,,,-0.2969819246745651,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,72209,,,0.431715631013045,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,72721,,,-0.2505582838767477,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,72721,,,-0.26202520534601403,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,72721,,,0.9987588157314429,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,73233,,,-0.23063073394305172,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,73233,,,-0.27353817934881186,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,73233,,,0.8356252401127764,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,73745,,,-0.20759607055327595,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,73745,,,-0.2702258671194651,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,73745,,,0.9510283260071655,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,74257,,,-0.1816032049349391,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,74257,,,-0.10974086135237873,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,74257,,,0.7711468549048756,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,74769,,,-0.1528201720821044,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,74769,,,-0.1925826870650206,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,74769,,,0.5008828709783133,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,75281,,,-0.12143304446656367,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,75281,,,-0.05257696676992227,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,75281,,,1.0362583376982655,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,75793,,,-0.08764472914289045,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,75793,,,-0.08298111786412425,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,75793,,,0.8126240988436625,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,76305,,,-0.05167365602366908,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,76305,,,-0.06461662281168716,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,76305,,,0.9623154337943378,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,76817,,,-0.013752365804750033,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,76817,,,0.0008529589288384731,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,76817,,,0.6835322321662576,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,77329,,,0.025873993330885248,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,77329,,,0.0020191093319342304,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,77329,,,0.49513992364631965,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,77841,,,0.06694925051235698,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,77841,,,-0.0026925907826869993,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,77841,,,0.69060672247831,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,78353,,,0.10920786823803058,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,78353,,,0.16524691085658424,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,78353,,,1.153508809178096,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,78865,,,0.1523766589847218,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,78865,,,0.10321449442356886,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,78865,,,0.6086563896884502,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,79377,,,0.1961765512716912,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,79377,,,0.18491127373570249,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,79377,,,0.9021943362828814,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,79889,,,0.2403243937623947,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,79889,,,0.200836511350481,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,79889,,,0.4627111803853002,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,80401,,,0.2845347857411219,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,80401,,,0.27024108549146575,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,80401,,,0.8205452484240452,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,80913,,,0.32852192213109643,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,80913,,,0.32822366130377034,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,80913,,,0.8434477816518501,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,81425,,,0.37200144112663436,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,81425,,,0.32799431708837135,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,81425,,,0.813761599747991,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,81937,,,0.41469226249504243,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,81937,,,0.3754076822105271,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,81937,,,0.7260787694767851,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,82449,,,0.45631840466428225,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,82449,,,0.4601394494408682,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,82449,,,0.8419269797256138,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,82961,,,0.49661076884951727,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,82961,,,0.502751695922461,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,82961,,,0.40208666008659105,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,83473,,,0.535308878684807,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,83473,,,0.5139642958972752,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,83473,,,0.6106605640387429,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,83985,,,0.5721625641137997,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,83985,,,0.5872415952958555,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,83985,,,0.47220343852974495,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,84497,,,0.6069335786536649,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,84497,,,0.5927620048195047,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,84497,,,0.3592803202983637,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,85009,,,0.6393971395771887,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,85009,,,0.6000341197510497,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,85009,,,0.36607384938690124,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,85521,,,0.6693433810562959,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,85521,,,0.67847683491319,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,85521,,,0.5987262732312748,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,86033,,,0.6965787108729119,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,86033,,,0.6946271671801392,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,86033,,,0.3097358316219395,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,86545,,,0.7209270619265002,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,86545,,,0.6966590802152219,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,86545,,,0.2526526591822956,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,87057,,,0.7422310304477029,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,87057,,,0.7715502095496611,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,87057,,,0.6205976499779139,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,87569,,,0.7603528935599216,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,87569,,,0.6981148621713453,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,87569,,,0.3240194257760804,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,88081,,,0.7751754996106537,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,88081,,,0.7830967700554663,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,88081,,,0.43590106505462367,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,88593,,,0.7866030255168914,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,88593,,,0.7925150360897445,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,88593,,,0.18442414037218083,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,89105,,,0.7945615962286111,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,89105,,,0.7892776143668637,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,89105,,,0.2871408173015548,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,89617,,,0.7989997623057271,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,89617,,,0.7515451322617501,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,89617,,,0.9106322523557354,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,90129,,,0.7998888325211396,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,90129,,,0.7885371432510871,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,90129,,,0.3089605059862963,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,90641,,,0.7972230593397152,true_theta,ORACLE_DIAGNOSTIC_ONLY
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,90641,,,0.7934328825972813,posterior_theta,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,90641,,,0.14957823159230277,posterior_entropy,OBSERVED_ONLY_CAUSAL_SAMPLE
posterior_trace_sample,61830008,smooth,observed_only_posterior_predictive_weighted,91153,,,0.7910196760741361,true_theta,ORACLE_DIAGNOSTIC_ONLY
