scenario_id,base_evaluation_seed,effective_seed,cycles,trace_sha256,truth_normal_cycles,truth_x_recovery_cycles,truth_z_recovery_cycles,truth_leakage_cycles,truth_health_fallback_cycles,fsm_final_bank_version,fsm_bank_conflicts,fsm_local_safe_cycles,fsm_corrections_finite,static_safe_normal_event_cost,static_safe_normal_event_plus_write_cost,static_safe_normal_action_accuracy,static_safe_normal_unsafe_miss_rate,static_safe_normal_false_intervention_rate,static_safe_normal_mean_event_detection_delay_cycles,static_safe_normal_transitions,static_safe_normal_bank_writes,static_safe_normal_fallback_cycles,memoryless_event_event_cost,memoryless_event_event_plus_write_cost,memoryless_event_action_accuracy,memoryless_event_unsafe_miss_rate,memoryless_event_false_intervention_rate,memoryless_event_mean_event_detection_delay_cycles,memoryless_event_transitions,memoryless_event_bank_writes,memoryless_event_fallback_cycles,run_length_fsm_event_cost,run_length_fsm_event_plus_write_cost,run_length_fsm_action_accuracy,run_length_fsm_unsafe_miss_rate,run_length_fsm_false_intervention_rate,run_length_fsm_mean_event_detection_delay_cycles,run_length_fsm_transitions,run_length_fsm_bank_writes,run_length_fsm_fallback_cycles,truth_oracle_event_cost,truth_oracle_event_plus_write_cost,truth_oracle_action_accuracy,truth_oracle_unsafe_miss_rate,truth_oracle_false_intervention_rate,truth_oracle_mean_event_detection_delay_cycles,truth_oracle_transitions,truth_oracle_bank_writes,truth_oracle_fallback_cycles
readout_false_positive,20261123,20361123,12000,a2a6fc283ee7ec115e24631951625ecee9968cbea3b7d0065e4c986672a8e867,9642,1285,1073,0,0,1406,0,0,True,0.1965,0.1965,0.8035,0.0,0.0,1.518351577591758,0,0,0,0.025813333333333334,0.026579333333333333,0.8980833333333333,0.0,0.11740302841734081,0.04571796522858983,4596,4596,0,0.12455,0.12478433333333333,0.8656666666666667,0.0,0.01503837378137316,0.943979394719897,1406,1406,0,0.0,0.0004985,1.0,0.0,0.0,0.0,2991,2991,0
readout_false_positive,20261124,20361124,12000,b673785148d600f79f341281fccc719032426032e54b2d26ab0bc2c763e370e7,9544,1302,1149,5,0,1371,0,0,True,0.20475,0.20475,0.7953333333333333,1.0,0.0,1.5514845230574859,0,0,0,0.0291675,0.029949166666666666,0.8968333333333334,0.0,0.11598910310142498,0.056854074542008845,4690,4690,0,0.13131666666666664,0.13154516666666663,0.85975,0.0,0.01414501257334451,0.9703095388502843,1371,1371,0,0.0,0.0005058333333333334,1.0,0.0,0.0,0.0,3035,3035,0
readout_false_positive,20261125,20361125,12000,d6494d61f256ca422e71e6eead9d8e3257564a41b399ff5a98f0041bbebe3e57,9532,1203,1261,4,0,1440,0,0,True,0.20573333333333335,0.20573333333333335,0.7943333333333333,1.0,0.0,1.5178351783517836,0,0,0,0.030159999999999996,0.030949166666666663,0.8934166666666666,0.0,0.1200167855644146,0.05412054120541206,4735,4735,0,0.13264750000000003,0.13288750000000002,0.8575,0.0,0.015631556861099453,0.9538745387453874,1440,1440,0,0.0,0.0005211666666666667,1.0,0.0,0.0,0.0,3127,3127,0
readout_false_positive,20261126,20361126,12000,4944649747707325cfa3763ae3e5e325b57c1b670f50f110e63951a602aedf04,9465,1319,1203,13,0,1437,0,0,True,0.21146666666666666,0.21146666666666666,0.78875,1.0,0.0,1.541033434650456,0,0,0,0.026911666666666667,0.027688166666666666,0.9005,0.0,0.1144215530903328,0.04437689969604863,4659,4659,0,0.13351416666666668,0.1337536666666667,0.8573333333333333,0.0,0.01468568409931326,0.948936170212766,1437,1437,0,0.0,0.0005215,1.0,0.0,0.0,0.0,3129,3129,0
readout_false_positive,20261127,20361127,12000,01817e63711274fac9c3d5819b31257aab9cf48bbdfe9bc035003687dc21de52,9513,1281,1201,5,0,1452,0,0,True,0.20733333333333334,0.20733333333333334,0.79275,1.0,0.0,1.5127737226277371,0,0,0,0.030398333333333333,0.031185,0.8948333333333334,0.0,0.11783874697781982,0.05656934306569343,4720,4720,0,0.13557833333333333,0.13582033333333332,0.8535833333333334,0.0,0.017134447598023756,0.9635036496350365,1452,1452,0,0.0,0.0005245,1.0,0.0,0.0,0.0,3147,3147,0
readout_false_positive,20261128,20361128,12000,72d7a0426c017f8468235a848e29c945fa7fcafe75b491e2c17fcef4932ffb73,9528,1358,1105,9,0,1426,0,0,True,0.20615000000000003,0.20615000000000003,0.794,1.0,0.0,1.5268684373069796,0,0,0,0.027810833333333333,0.028601166666666667,0.896,0.0,0.11922753988245172,0.04570722668313774,4742,4742,0,0.1318175,0.13205516666666667,0.8580833333333333,0.0,0.01595298068849706,0.9542927733168622,1426,1426,0,0.0,0.0005200000000000001,1.0,0.0,0.0,0.0,3120,3120,0
leakage_bursts,20261121,20461121,12000,ba98f41a00759b4d21dc30dfc8cd3864970be021d7e0ee1d00df9cfdc7a6a344,4521,3389,3215,875,0,3155,0,0,True,0.6378333333333334,0.6378333333333334,0.37675,1.0,0.0,2.843726235741445,0,0,0,0.01608583333333333,0.016828166666666665,0.9795,0.0,0.015704490157044903,0.026615969581749048,4454,4454,0,0.2184666666666667,0.21899250000000003,0.7791666666666667,0.0,0.0033178500331785005,0.9688212927756654,3155,3155,0,0.0,0.0007099999999999999,1.0,0.0,0.0,0.0,4260,4260,0
leakage_bursts,20261122,20461122,12000,89ccb3394579d0c6bf9b6f6c8c20f2f5e7fd3f0f9d1dacd6e0ae7f7473d5c770,4566,3459,3175,800,0,3267,0,0,True,0.6328333333333334,0.6328333333333334,0.3805,1.0,0.0,2.8352402745995424,0,0,0,0.015785,0.016537166666666665,0.9801666666666666,0.0,0.015111695137976347,0.02326468344774981,4513,4513,0,0.21831833333333334,0.21886283333333334,0.7800833333333334,0.0,0.0019710906701708277,0.9668192219679634,3267,3267,0,0.0,0.0007170000000000001,1.0,0.0,0.0,0.0,4302,4302,0
leakage_bursts,20261123,20461123,12000,a9e6d2ba4a21d5d65fe4a72170ceb21fb71abeebcf1403eb33455269eac29829,4552,3431,3044,973,0,3200,0,0,True,0.6368833333333332,0.6368833333333332,0.37933333333333336,1.0,0.0,2.7677443329617244,0,0,0,0.014578333333333334,0.0153405,0.9803333333333333,0.0,0.018233743409490334,0.021181716833890748,4573,4573,0,0.21884249999999997,0.2193758333333333,0.77875,0.0,0.003734622144112478,0.9550353028613898,3200,3200,0,0.0,0.0007336666666666666,1.0,0.0,0.0,0.0,4402,4402,0
leakage_bursts,20261124,20461124,12000,463e0e64e47e4fed7745ad4647d2658dd38c4e3ffcc4d6e22ff4be4004879900,4672,3442,3172,714,0,3239,0,0,True,0.6225666666666667,0.6225666666666667,0.3893333333333333,1.0,0.0,2.733308466989929,0,0,0,0.015709166666666666,0.0164805,0.9793333333333333,0.0,0.0175513698630137,0.022006713912719134,4628,4628,0,0.22208333333333333,0.22262316666666665,0.77575,0.0,0.003210616438356164,0.9608355091383812,3239,3239,0,0.0,0.0007366666666666666,1.0,0.0,0.0,0.0,4420,4420,0
