record_type,gate_id,scope,metric,tolerance_name,direction,estimate,standard_error,simultaneous_bound,tolerance,margin,passed,cutoff,backend,matrix_name,row,column,real,imag,denominator,notes
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,isometry,0,0,0.7858485165246036,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,isometry,0,1,0.32799584933166154,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,isometry,1,0,-1.6605668207174806e-17,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,isometry,1,1,-8.648604080160691e-19,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,isometry,2,0,-0.34766403236104837,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,isometry,2,1,0.8329717117963505,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,isometry,3,0,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,isometry,3,1,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,isometry,4,0,0.4838208542926028,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,isometry,4,1,0.20193616033008518,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,isometry,5,0,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,isometry,5,1,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,isometry,6,0,0.16579870515209602,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,isometry,6,1,-0.39723876613367115,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,isometry,7,0,7.7797732030498e-19,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,isometry,7,1,1.493747792586133e-17,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,0,0,0.7251391681027183,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,0,1,-1.3333210350588653e-17,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,0,2,3.3257777950782246e-16,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,0,3,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,0,4,0.44644412302774916,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,0,5,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,0,6,9.19431442962378e-17,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,0,7,5.510803082217288e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,1,0,-1.3333210350588653e-17,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,1,1,2.7649620013212986e-34,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,1,2,5.052789314426018e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,1,3,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,1,4,-8.208815168111104e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,1,5,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,1,6,-2.409642205576744e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,1,7,-2.5837666507382914e-35,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,2,0,3.3257777950782246e-16,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,2,1,5.052789314426018e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,2,2,0.8147121520504865,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,2,3,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,2,4,-1.6617959537851483e-16,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,2,5,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,2,6,-0.3885309014116525,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,2,7,1.217202182556224e-17,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,3,0,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,3,1,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,3,2,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,3,3,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,3,4,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,3,5,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,3,6,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,3,7,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,4,0,0.44644412302774916,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,4,1,-8.208815168111104e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,4,2,-1.6617959537851483e-16,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,4,3,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,4,4,0.27486083189728183,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,4,5,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,4,6,2.3468796789600896e-16,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,4,7,3.3928185890940673e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,5,0,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,5,1,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,5,2,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,5,3,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,5,4,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,5,5,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,5,6,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,5,7,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,6,0,9.19431442962378e-17,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,6,1,-2.409642205576744e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,6,2,-0.3885309014116525,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,6,3,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,6,4,2.3468796789600896e-16,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,6,5,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,6,6,0.18528784794951314,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,6,7,-5.804757668073841e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,7,0,5.510803082217288e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,7,1,-2.5837666507382914e-35,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,7,2,1.217202182556224e-17,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,7,3,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,7,4,3.3928185890940673e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,7,5,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,7,6,-5.804757668073841e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,A,projector,7,7,2.2373349549650346e-34,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,isometry,0,0,0.7858485165246036,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,isometry,0,1,0.3279958493316615,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,isometry,1,0,1.3971590889759887e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,isometry,1,1,2.8482660213710133e-17,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,isometry,2,0,-0.34766403236104854,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,isometry,2,1,0.8329717117963507,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,isometry,3,0,-2.8981723390253057e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,isometry,3,1,-1.1292497513357447e-17,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,isometry,4,0,0.48382085429260263,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,isometry,4,1,0.20193616033008516,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,isometry,5,0,-3.2175686787121094e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,isometry,5,1,4.3295864765451786e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,isometry,6,0,0.16579870515209572,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,isometry,6,1,-0.3972387661336711,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,isometry,7,0,7.468267522854946e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,isometry,7,1,3.447855990356669e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,0,0,0.7251391681027182,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,0,1,1.0440149725441625e-17,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,0,2,2.1173111277136932e-16,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,0,3,-5.981416746225028e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,0,4,0.44644412302774905,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,0,5,-1.1084351793526288e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,0,6,-1.1759842782718323e-16,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,0,7,6.999809407774729e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,1,0,1.0440149725441625e-17,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,1,1,8.132139863695744e-34,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,1,2,2.323950827200466e-17,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,1,3,-3.2568957746201475e-34,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,1,4,6.427653743554144e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,1,5,1.188226851534437e-34,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,1,6,-1.1082769631655118e-17,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,1,7,1.0863846848759503e-34,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,2,0,2.1173111277136932e-16,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,2,1,2.323950827200466e-17,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,2,2,0.8147121520504869,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,2,3,-8.398740702294596e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,2,4,-1.9463536285630144e-16,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,2,5,4.725055959977831e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,2,6,-0.38853090141165236,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,2,7,2.7551850456788657e-19,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,3,0,-5.981416746225028e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,3,1,-3.2568957746201475e-34,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,3,2,-8.398740702294596e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,3,3,1.3591990299587554e-34,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,3,4,-3.682559805338851e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,3,5,-3.956677597669482e-35,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,3,6,4.005304557655645e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,3,7,-6.057923155269651e-35,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,4,0,0.44644412302774905,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,4,1,6.427653743554144e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,4,2,-1.9463536285630144e-16,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,4,3,-3.682559805338851e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,4,4,0.27486083189728167,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,4,5,-6.82426757989018e-19,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,4,6,7.651202574044615e-17,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,4,7,4.309550373057088e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,5,0,-1.1084351793526288e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,5,1,1.188226851534437e-34,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,5,2,4.725055959977831e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,5,3,-3.956677597669482e-35,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,5,4,-6.82426757989018e-19,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,5,5,2.9098067260112087e-35,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,5,6,-2.2533483104802424e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,5,7,-9.101872996857429e-36,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,6,0,-1.1759842782718323e-16,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,6,1,-1.1082769631655118e-17,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,6,2,-0.38853090141165236,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,6,3,4.005304557655645e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,6,4,7.651202574044615e-17,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,6,5,-2.2533483104802424e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,6,6,0.185287847949513,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,6,7,-1.3139297439707044e-19,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,7,0,6.999809407774729e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,7,1,1.0863846848759503e-34,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,7,2,2.7551850456788657e-19,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,7,3,-6.057923155269651e-35,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,7,4,4.309550373057088e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,7,5,-9.101872996857429e-36,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,7,6,-1.3139297439707044e-19,0.0,,
mapping_matrix_entry,,mapping|cutoff=8,,,,,,,,,,8,B,projector,7,7,6.766273072316832e-35,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,isometry,0,0,0.6578351779809127,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,isometry,0,1,0.2725721183641013,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,isometry,1,0,-1.4235299811426357e-17,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,isometry,1,1,1.520101900643939e-19,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,isometry,2,0,-0.3449916971957764,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,isometry,2,1,0.8326151474655393,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,isometry,3,0,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,isometry,3,1,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,isometry,4,0,0.4050072897026166,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,isometry,4,1,0.1678136083357164,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,isometry,5,0,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,isometry,5,1,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,isometry,6,0,0.16452428597469204,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,isometry,6,1,-0.397068722934349,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,isometry,7,0,-1.5495369087090272e-19,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,isometry,7,1,1.4510949861321475e-17,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,isometry,8,0,0.5066505142504458,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,isometry,8,1,0.20992918676585623,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,isometry,9,0,1.5495369087090272e-19,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,isometry,9,1,-1.4510949861321475e-17,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,isometry,10,0,-0.020969465868648358,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,isometry,10,1,0.05060844958999095,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,isometry,11,0,2.839312277741726e-17,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,isometry,11,1,6.951454550531949e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,0,0,0.5070426810986728,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,0,1,-9.32304724554253e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,0,2,-8.362606202989467e-17,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,0,3,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,0,4,0.3121693532194777,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,0,5,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,0,6,2.0488366361387379e-16,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,0,7,3.853346354362797e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,0,8,0.3905133743592855,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,0,9,-3.853346354362797e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,0,10,-3.0019154472693463e-16,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,0,11,2.0572767668266458e-17,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,1,0,-9.32304724554253e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,1,1,2.026668678190787e-34,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,1,2,5.037626228851424e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,1,3,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,1,4,-5.7398908162314536e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,1,5,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,1,6,-2.4024110291524665e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,1,7,4.411624492868747e-36,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,1,8,-7.180410594388097e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,1,9,-4.411624492868747e-36,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,1,10,3.061996335667202e-19,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,1,11,-4.03127923391723e-34,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,2,0,-8.362606202989467e-17,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,2,1,5.037626228851424e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,2,2,0.812267254923084,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,2,3,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,2,4,-4.1635356036084707e-16,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,2,5,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,2,6,-0.38736494594826865,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,2,7,1.213549439544953e-17,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,2,8,-5.3163005332541466e-17,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,2,9,-1.213549439544953e-17,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,2,10,0.04937165333768653,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,2,11,-4.007505259978083e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,3,0,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,3,1,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,3,2,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,3,3,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,3,4,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,3,5,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,3,6,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,3,7,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,3,8,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,3,9,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,3,10,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,3,11,0.0,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,4,0,0.3121693532194777,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,4,1,-5.7398908162314536e-18,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,4,2,-4.1635356036084707e-16,0.0,,
mapping_matrix_entry,,mapping|cutoff=12,,,,,,,,,,12,A,projector,4,3,0.0,0.0,,
