gate_id,family,contrast,scenario,logical_state,stage,metric,cutoff_or_increment,backend_or_pair,estimate,quantization_bound,conservative_point,margin,passed,cluster_count,statistical_role,qualification_effect
fault/scalar/level_probability_l1/40->44/burst/A/-/terminal,fault_scalar,within_backend_cutoff,burst,-,terminal,level_probability_l1,40->44,A,1.3880375930719466e-17,0.0,1.3880375930719466e-17,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/burst/A/-i/burst_active,fault_scalar,within_backend_cutoff,burst,-i,burst_active,level_probability_l1,40->44,A,7.042559134653572e-17,0.0,7.042559134653572e-17,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/burst/A/-i/pre_burst,fault_scalar,within_backend_cutoff,burst,-i,pre_burst,level_probability_l1,40->44,A,3.7566322058333827e-16,0.0,3.7566322058333827e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/burst/A/-i/recovery,fault_scalar,within_backend_cutoff,burst,-i,recovery,level_probability_l1,40->44,A,1.4458301719843142e-18,0.0,1.4458301719843142e-18,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/burst/A/-i/terminal,fault_scalar,within_backend_cutoff,burst,-i,terminal,level_probability_l1,40->44,A,7.58630254856392e-20,0.0,7.58630254856392e-20,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/burst/A/0/burst_active,fault_scalar,within_backend_cutoff,burst,0,burst_active,level_probability_l1,40->44,A,5.67820492046482e-16,0.0,5.67820492046482e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/burst/A/0/pre_burst,fault_scalar,within_backend_cutoff,burst,0,pre_burst,level_probability_l1,40->44,A,2.049605076407047e-14,0.0,2.049605076407047e-14,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/burst/A/0/recovery,fault_scalar,within_backend_cutoff,burst,0,recovery,level_probability_l1,40->44,A,6.701478978569115e-19,0.0,6.701478978569115e-19,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/burst/A/0/terminal,fault_scalar,within_backend_cutoff,burst,0,terminal,level_probability_l1,40->44,A,1.410438962770101e-17,0.0,1.410438962770101e-17,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/burst/A/1/burst_active,fault_scalar,within_backend_cutoff,burst,1,burst_active,level_probability_l1,40->44,A,1.8054821951253254e-18,0.0,1.8054821951253254e-18,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/burst/A/1/pre_burst,fault_scalar,within_backend_cutoff,burst,1,pre_burst,level_probability_l1,40->44,A,8.726691456956802e-19,0.0,8.726691456956802e-19,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/burst/A/1/recovery,fault_scalar,within_backend_cutoff,burst,1,recovery,level_probability_l1,40->44,A,4.57906144138636e-16,0.0,4.57906144138636e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/burst/A/1/terminal,fault_scalar,within_backend_cutoff,burst,1,terminal,level_probability_l1,40->44,A,1.097232101800827e-21,0.0,1.097232101800827e-21,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/burst/B/+/burst_active,fault_scalar,within_backend_cutoff,burst,+,burst_active,level_probability_l1,40->44,B,2.043452780636041e-14,0.0,2.043452780636041e-14,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/burst/B/+/pre_burst,fault_scalar,within_backend_cutoff,burst,+,pre_burst,level_probability_l1,40->44,B,6.87061130761218e-16,0.0,6.87061130761218e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/burst/B/+/recovery,fault_scalar,within_backend_cutoff,burst,+,recovery,level_probability_l1,40->44,B,7.725099040455552e-18,0.0,7.725099040455552e-18,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/burst/B/+/terminal,fault_scalar,within_backend_cutoff,burst,+,terminal,level_probability_l1,40->44,B,1.1739073020058365e-20,0.0,1.1739073020058365e-20,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/burst/B/+i/burst_active,fault_scalar,within_backend_cutoff,burst,+i,burst_active,level_probability_l1,40->44,B,3.803690565123749e-14,0.0,3.803690565123749e-14,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/burst/B/+i/pre_burst,fault_scalar,within_backend_cutoff,burst,+i,pre_burst,level_probability_l1,40->44,B,5.660584631193075e-15,0.0,5.660584631193075e-15,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/burst/B/+i/recovery,fault_scalar,within_backend_cutoff,burst,+i,recovery,level_probability_l1,40->44,B,4.2543500793586436e-19,0.0,4.2543500793586436e-19,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/burst/B/+i/terminal,fault_scalar,within_backend_cutoff,burst,+i,terminal,level_probability_l1,40->44,B,4.174983577432414e-17,0.0,4.174983577432414e-17,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/burst/B/-/burst_active,fault_scalar,within_backend_cutoff,burst,-,burst_active,level_probability_l1,40->44,B,2.5390197470982854e-19,0.0,2.5390197470982854e-19,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/burst/B/-/pre_burst,fault_scalar,within_backend_cutoff,burst,-,pre_burst,level_probability_l1,40->44,B,3.5091334445128404e-18,0.0,3.5091334445128404e-18,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/burst/B/-/recovery,fault_scalar,within_backend_cutoff,burst,-,recovery,level_probability_l1,40->44,B,1.8961102548188372e-19,0.0,1.8961102548188372e-19,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/burst/B/-/terminal,fault_scalar,within_backend_cutoff,burst,-,terminal,level_probability_l1,40->44,B,9.406163743020589e-25,0.0,9.406163743020589e-25,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/burst/B/-i/burst_active,fault_scalar,within_backend_cutoff,burst,-i,burst_active,level_probability_l1,40->44,B,1.622916289673671e-20,0.0,1.622916289673671e-20,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/burst/B/-i/pre_burst,fault_scalar,within_backend_cutoff,burst,-i,pre_burst,level_probability_l1,40->44,B,4.7132838766893796e-15,0.0,4.7132838766893796e-15,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/burst/B/-i/recovery,fault_scalar,within_backend_cutoff,burst,-i,recovery,level_probability_l1,40->44,B,6.020523882705486e-20,0.0,6.020523882705486e-20,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/burst/B/-i/terminal,fault_scalar,within_backend_cutoff,burst,-i,terminal,level_probability_l1,40->44,B,5.472911675150014e-22,0.0,5.472911675150014e-22,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/burst/B/0/burst_active,fault_scalar,within_backend_cutoff,burst,0,burst_active,level_probability_l1,40->44,B,1.554530853250896e-17,0.0,1.554530853250896e-17,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/burst/B/0/pre_burst,fault_scalar,within_backend_cutoff,burst,0,pre_burst,level_probability_l1,40->44,B,2.721539033679016e-16,0.0,2.721539033679016e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/burst/B/0/recovery,fault_scalar,within_backend_cutoff,burst,0,recovery,level_probability_l1,40->44,B,8.316868707403953e-19,0.0,8.316868707403953e-19,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/burst/B/0/terminal,fault_scalar,within_backend_cutoff,burst,0,terminal,level_probability_l1,40->44,B,2.9742109013013504e-18,0.0,2.9742109013013504e-18,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/burst/B/1/burst_active,fault_scalar,within_backend_cutoff,burst,1,burst_active,level_probability_l1,40->44,B,5.461944993315842e-16,0.0,5.461944993315842e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/burst/B/1/pre_burst,fault_scalar,within_backend_cutoff,burst,1,pre_burst,level_probability_l1,40->44,B,5.797577465676177e-18,0.0,5.797577465676177e-18,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/burst/B/1/recovery,fault_scalar,within_backend_cutoff,burst,1,recovery,level_probability_l1,40->44,B,1.3549485654583666e-14,0.0,1.3549485654583666e-14,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/burst/B/1/terminal,fault_scalar,within_backend_cutoff,burst,1,terminal,level_probability_l1,40->44,B,1.4192438343089861e-18,0.0,1.4192438343089861e-18,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/A/+/burst_active,fault_scalar,within_backend_cutoff,compound,+,burst_active,level_probability_l1,40->44,A,1.1018475411477942e-18,0.0,1.1018475411477942e-18,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/A/+/pre_shift,fault_scalar,within_backend_cutoff,compound,+,pre_shift,level_probability_l1,40->44,A,2.575157566840942e-13,0.0,2.575157566840942e-13,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/A/+/recovery,fault_scalar,within_backend_cutoff,compound,+,recovery,level_probability_l1,40->44,A,3.958762419704999e-22,0.0,3.958762419704999e-22,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/A/+/shifted,fault_scalar,within_backend_cutoff,compound,+,shifted,level_probability_l1,40->44,A,2.0683593226145592e-19,0.0,2.0683593226145592e-19,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/A/+i/burst_active,fault_scalar,within_backend_cutoff,compound,+i,burst_active,level_probability_l1,40->44,A,4.902353000519133e-18,0.0,4.902353000519133e-18,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/A/+i/pre_shift,fault_scalar,within_backend_cutoff,compound,+i,pre_shift,level_probability_l1,40->44,A,6.952409280233257e-19,0.0,6.952409280233257e-19,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/A/+i/recovery,fault_scalar,within_backend_cutoff,compound,+i,recovery,level_probability_l1,40->44,A,2.25702807080819e-16,0.0,2.25702807080819e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/A/+i/shifted,fault_scalar,within_backend_cutoff,compound,+i,shifted,level_probability_l1,40->44,A,1.715361528609306e-20,0.0,1.715361528609306e-20,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/A/-/burst_active,fault_scalar,within_backend_cutoff,compound,-,burst_active,level_probability_l1,40->44,A,5.498908395761803e-20,0.0,5.498908395761803e-20,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/A/-/pre_shift,fault_scalar,within_backend_cutoff,compound,-,pre_shift,level_probability_l1,40->44,A,1.3414123023724757e-18,0.0,1.3414123023724757e-18,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/A/-/recovery,fault_scalar,within_backend_cutoff,compound,-,recovery,level_probability_l1,40->44,A,6.19185739493661e-23,0.0,6.19185739493661e-23,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/A/-/shifted,fault_scalar,within_backend_cutoff,compound,-,shifted,level_probability_l1,40->44,A,9.403017889467071e-15,0.0,9.403017889467071e-15,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/A/-i/burst_active,fault_scalar,within_backend_cutoff,compound,-i,burst_active,level_probability_l1,40->44,A,1.8843396230995657e-18,0.0,1.8843396230995657e-18,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/A/-i/pre_shift,fault_scalar,within_backend_cutoff,compound,-i,pre_shift,level_probability_l1,40->44,A,3.157453310241599e-16,0.0,3.157453310241599e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/A/-i/recovery,fault_scalar,within_backend_cutoff,compound,-i,recovery,level_probability_l1,40->44,A,3.467678104367697e-20,0.0,3.467678104367697e-20,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/A/-i/shifted,fault_scalar,within_backend_cutoff,compound,-i,shifted,level_probability_l1,40->44,A,5.614754172983114e-17,0.0,5.614754172983114e-17,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/A/0/burst_active,fault_scalar,within_backend_cutoff,compound,0,burst_active,level_probability_l1,40->44,A,4.704783125142817e-19,0.0,4.704783125142817e-19,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/A/0/pre_shift,fault_scalar,within_backend_cutoff,compound,0,pre_shift,level_probability_l1,40->44,A,1.7011491917295682e-16,0.0,1.7011491917295682e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/A/0/recovery,fault_scalar,within_backend_cutoff,compound,0,recovery,level_probability_l1,40->44,A,1.8663352861853632e-19,0.0,1.8663352861853632e-19,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/A/0/shifted,fault_scalar,within_backend_cutoff,compound,0,shifted,level_probability_l1,40->44,A,2.7507049577033074e-14,0.0,2.7507049577033074e-14,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/A/1/burst_active,fault_scalar,within_backend_cutoff,compound,1,burst_active,level_probability_l1,40->44,A,4.830964427463145e-16,0.0,4.830964427463145e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/A/1/pre_shift,fault_scalar,within_backend_cutoff,compound,1,pre_shift,level_probability_l1,40->44,A,1.1610661048889955e-18,0.0,1.1610661048889955e-18,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/A/1/recovery,fault_scalar,within_backend_cutoff,compound,1,recovery,level_probability_l1,40->44,A,1.1132421413151585e-16,0.0,1.1132421413151585e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/A/1/shifted,fault_scalar,within_backend_cutoff,compound,1,shifted,level_probability_l1,40->44,A,1.6474817978463938e-21,0.0,1.6474817978463938e-21,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/B/+/burst_active,fault_scalar,within_backend_cutoff,compound,+,burst_active,level_probability_l1,40->44,B,3.044522766042591e-16,0.0,3.044522766042591e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/B/+/pre_shift,fault_scalar,within_backend_cutoff,compound,+,pre_shift,level_probability_l1,40->44,B,5.969740433022987e-16,0.0,5.969740433022987e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/B/+/recovery,fault_scalar,within_backend_cutoff,compound,+,recovery,level_probability_l1,40->44,B,1.344414587972084e-17,0.0,1.344414587972084e-17,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/B/+/shifted,fault_scalar,within_backend_cutoff,compound,+,shifted,level_probability_l1,40->44,B,9.651272667533227e-17,0.0,9.651272667533227e-17,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/B/+i/burst_active,fault_scalar,within_backend_cutoff,compound,+i,burst_active,level_probability_l1,40->44,B,2.0201648734486766e-17,0.0,2.0201648734486766e-17,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/B/+i/pre_shift,fault_scalar,within_backend_cutoff,compound,+i,pre_shift,level_probability_l1,40->44,B,7.617790781154845e-15,0.0,7.617790781154845e-15,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/B/+i/recovery,fault_scalar,within_backend_cutoff,compound,+i,recovery,level_probability_l1,40->44,B,6.983385728053287e-18,0.0,6.983385728053287e-18,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/B/+i/shifted,fault_scalar,within_backend_cutoff,compound,+i,shifted,level_probability_l1,40->44,B,3.534803329352917e-20,0.0,3.534803329352917e-20,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/B/-/burst_active,fault_scalar,within_backend_cutoff,compound,-,burst_active,level_probability_l1,40->44,B,7.612523179788618e-21,0.0,7.612523179788618e-21,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/B/-/pre_shift,fault_scalar,within_backend_cutoff,compound,-,pre_shift,level_probability_l1,40->44,B,1.3077176673813122e-19,0.0,1.3077176673813122e-19,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/B/-/recovery,fault_scalar,within_backend_cutoff,compound,-,recovery,level_probability_l1,40->44,B,1.0392084138160428e-22,0.0,1.0392084138160428e-22,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/B/-/shifted,fault_scalar,within_backend_cutoff,compound,-,shifted,level_probability_l1,40->44,B,4.582526897145304e-18,0.0,4.582526897145304e-18,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/B/-i/burst_active,fault_scalar,within_backend_cutoff,compound,-i,burst_active,level_probability_l1,40->44,B,2.016043490584834e-16,0.0,2.016043490584834e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/B/-i/pre_shift,fault_scalar,within_backend_cutoff,compound,-i,pre_shift,level_probability_l1,40->44,B,6.4081364021115115e-15,0.0,6.4081364021115115e-15,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/B/-i/recovery,fault_scalar,within_backend_cutoff,compound,-i,recovery,level_probability_l1,40->44,B,1.0100343016816854e-17,0.0,1.0100343016816854e-17,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/B/-i/shifted,fault_scalar,within_backend_cutoff,compound,-i,shifted,level_probability_l1,40->44,B,7.384412017991914e-18,0.0,7.384412017991914e-18,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/B/0/burst_active,fault_scalar,within_backend_cutoff,compound,0,burst_active,level_probability_l1,40->44,B,1.0453408829251513e-18,0.0,1.0453408829251513e-18,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/B/0/pre_shift,fault_scalar,within_backend_cutoff,compound,0,pre_shift,level_probability_l1,40->44,B,8.068195206866277e-16,0.0,8.068195206866277e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/B/0/recovery,fault_scalar,within_backend_cutoff,compound,0,recovery,level_probability_l1,40->44,B,2.2303742763483875e-16,0.0,2.2303742763483875e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/B/0/shifted,fault_scalar,within_backend_cutoff,compound,0,shifted,level_probability_l1,40->44,B,2.5329200229732374e-18,0.0,2.5329200229732374e-18,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/B/1/burst_active,fault_scalar,within_backend_cutoff,compound,1,burst_active,level_probability_l1,40->44,B,1.8306358877124683e-14,0.0,1.8306358877124683e-14,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/B/1/pre_shift,fault_scalar,within_backend_cutoff,compound,1,pre_shift,level_probability_l1,40->44,B,7.20890695875797e-18,0.0,7.20890695875797e-18,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/B/1/recovery,fault_scalar,within_backend_cutoff,compound,1,recovery,level_probability_l1,40->44,B,4.8271985196065e-19,0.0,4.8271985196065e-19,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/compound/B/1/shifted,fault_scalar,within_backend_cutoff,compound,1,shifted,level_probability_l1,40->44,B,5.4634674265357e-16,0.0,5.4634674265357e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/step/A/+/early_post_change,fault_scalar,within_backend_cutoff,step,+,early_post_change,level_probability_l1,40->44,A,8.762310797943994e-19,0.0,8.762310797943994e-19,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/step/A/+/late_post_change,fault_scalar,within_backend_cutoff,step,+,late_post_change,level_probability_l1,40->44,A,1.1498920788879529e-20,0.0,1.1498920788879529e-20,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/step/A/+/pre_change,fault_scalar,within_backend_cutoff,step,+,pre_change,level_probability_l1,40->44,A,1.9341653614324913e-13,0.0,1.9341653614324913e-13,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/step/A/+i/early_post_change,fault_scalar,within_backend_cutoff,step,+i,early_post_change,level_probability_l1,40->44,A,3.487145856023837e-18,0.0,3.487145856023837e-18,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/step/A/+i/late_post_change,fault_scalar,within_backend_cutoff,step,+i,late_post_change,level_probability_l1,40->44,A,1.664091226170528e-17,0.0,1.664091226170528e-17,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/step/A/+i/pre_change,fault_scalar,within_backend_cutoff,step,+i,pre_change,level_probability_l1,40->44,A,5.221520145147484e-19,0.0,5.221520145147484e-19,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/step/A/-/early_post_change,fault_scalar,within_backend_cutoff,step,-,early_post_change,level_probability_l1,40->44,A,2.849421665686048e-16,0.0,2.849421665686048e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/step/A/-/late_post_change,fault_scalar,within_backend_cutoff,step,-,late_post_change,level_probability_l1,40->44,A,5.309638802906877e-21,0.0,5.309638802906877e-21,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/step/A/-/pre_change,fault_scalar,within_backend_cutoff,step,-,pre_change,level_probability_l1,40->44,A,7.125497266445975e-15,0.0,7.125497266445975e-15,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/step/A/-i/early_post_change,fault_scalar,within_backend_cutoff,step,-i,early_post_change,level_probability_l1,40->44,A,2.322885975967896e-16,0.0,2.322885975967896e-16,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
fault/scalar/level_probability_l1/40->44/step/A/-i/late_post_change,fault_scalar,within_backend_cutoff,step,-i,late_post_change,level_probability_l1,40->44,A,1.331940084575365e-18,0.0,1.331940084575365e-18,0.1,True,12,UNPOWERED_POINT_SCREEN_NO_EQUIVALENCE_CLAIM,
