category,task_id,contract_id,status,implementation_sha256,parent_task,path,sha256,all_gates_passed,stored_implementation_sha256,live_implementation_sha256,implementation_hash_matches,row_id,cutoff,projector_delta,noise_profile,cavity_lifetime_us,ancilla_t1_us_comparison_only,ancilla_t2_us_comparison_only,channel_duration_us,pure_loss_transmissivity,pre_recovery_noise_channel,ancilla_noise_in_bound,arbitrary_terminal_recovery_allowed,physical_dimension,logical_dimension,kraus_count,mean_code_photon_number,encoding_orthonormality_residual,encoded_channel_tp_residual,petz_petz_fidelity,petz_petz_infidelity,petz_theorem_optimal_lower,petz_theorem_optimal_upper,petz_qec_matrix_minimum_eigenvalue,petz_qec_matrix_rank,petz_qec_matrix_dimension,petz_qec_matrix_trace_residual,petz_qec_matrix_hermiticity_residual,petz_partial_trace_root_frobenius_norm,petz_qec_vs_direct_petz_residual,petz_recovery_direct_petz_fidelity,petz_recovery_noise_output_support_rank,petz_recovery_noise_output_dimension,petz_recovery_noise_output_minimum_eigenvalue,petz_recovery_petz_support_tp_residual,petz_recovery_encoded_output_outside_support_residual,petz_recovery_support_completion_required,petz_recovery_support_completion_fidelity_contribution,sdp_solver,sdp_primal_status,sdp_dual_status,sdp_primal_raw_objective,sdp_dual_raw_objective,sdp_raw_primal_minimum_eigenvalue,sdp_raw_primal_tp_residual,sdp_repaired_primal_minimum_eigenvalue,sdp_repaired_primal_tp_residual,sdp_repaired_primal_fidelity_lower,sdp_raw_dual_minimum_slack_eigenvalue,sdp_dual_identity_shift,sdp_repaired_dual_minimum_slack_eigenvalue,sdp_repaired_dual_fidelity_upper,sdp_repaired_certificate_width,sdp_raw_solver_duality_gap,sdp_primal_solve_time_seconds,sdp_dual_solve_time_seconds,sdp_primal_iterations,sdp_dual_iterations,sdp_solver_tolerance,sdp_certificate_margin,sdp_intersection_certified_lower,sdp_intersection_certified_upper,sdp_intersection_width,scan,lower_cutoff,higher_cutoff,terminal_pair,petz_fidelity_difference,absolute_petz_fidelity_difference,mean_photon_number_difference,infinite_cutoff_convergence_claimed,parent_lane_id,cycle_index,elapsed_time_us,actual_sbs_cptni_entanglement_fidelity,actual_sbs_mean_code_survival,actual_sbs_mean_code_leakage,maximally_mixed_leakage_completion_contribution,actual_sbs_completed_entanglement_fidelity,completion_rule,petz_bound_lower,petz_theorem_upper,comparison_bound_lower,comparison_bound_upper,comparison_bound_interval_source,bound_minus_actual_sbs_gap_lower,bound_minus_actual_sbs_gap_upper,comparison_status,schedule_mismatch,certified_ordering_claimed,deployable_decoder_gap_claimed,controller_role,source_task,source_horizon_cycles,source_metric,bound_horizon_cycles,bound_metric,recovery_bound_gap,reason,heterogeneous_metric_subtraction_performed,gate,passed
extended_cutoff_scan,,,,,,,,,,,,cutoff24:delta0.34:high,24,0.34,high,245.0,50.0,60.0,10.0,0.9600054412854777,exact_finite_cutoff_cavity_pure_loss,False,True,24,2,24,3.7427301009558827,6.006674934789624e-16,5.603297248889093e-16,0.9997969501302263,0.0002030498697737082,0.9997969501302263,0.9998984750651132,-6.171740263544436e-18,21,48,4.440892098500626e-16,0.0,1.9997969398218673,5.363598454266594e-12,0.9997969501248627,21,24,9.157560087953385e-49,2.6998721845914993e-05,2.5559686469959834e-08,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
extended_cutoff_scan,,,,,,,,,,,,cutoff24:delta0.34:medium,24,0.34,medium,490.0,100.0,120.0,10.0,0.9797986738537043,exact_finite_cutoff_cavity_pure_loss,False,True,24,2,24,3.7427301009558827,6.006674934789624e-16,5.455320496727651e-16,0.9999443117716911,5.56882283089255e-05,0.9999443117716911,0.9999721558858455,-2.1698846253490997e-20,18,48,4.440892098500626e-16,0.0,1.9999443109963748,3.3050229220066285e-12,0.9999443117749961,18,24,-8.96664990110738e-19,0.00011812874148124091,5.944974274194318e-07,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
extended_cutoff_scan,,,,,,,,,,,,cutoff24:delta0.34:low,24,0.34,low,610.0,280.0,238.0,10.0,0.9837401985812029,exact_finite_cutoff_cavity_pure_loss,False,True,24,2,24,3.7427301009558827,6.006674934789624e-16,4.998134909812905e-16,0.9999599172126442,4.008278735578852e-05,0.9999599172126442,0.999979958606322,-9.9853917874374e-22,17,48,2.220446049250313e-16,0.0,1.9999599168109787,8.798184403246978e-12,0.999959917203846,17,24,-1.1825154924775775e-17,4.3094906372398575e-06,5.497324570364892e-07,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
extended_cutoff_scan,,,,,,,,,,,,cutoff36:delta0.34:high,36,0.34,high,245.0,50.0,60.0,10.0,0.9600054412854777,exact_finite_cutoff_cavity_pure_loss,False,True,36,2,36,3.8365087669550713,7.474948480744568e-16,3.435503565613055e-16,0.9998327793127427,0.00016722068725727457,0.9998327793127427,0.9999163896563714,-1.8286900213650118e-22,24,72,4.440892098500626e-16,0.0,1.9998327723214686,1.27675647831893e-12,0.999832779311466,24,36,-1.3976854297923663e-18,4.723233984315455e-06,8.01992990146231e-07,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
extended_cutoff_scan,,,,,,,,,,,,cutoff36:delta0.34:medium,36,0.34,medium,490.0,100.0,120.0,10.0,0.9797986738537043,exact_finite_cutoff_cavity_pure_loss,False,True,36,2,36,3.8365087669550713,7.474948480744568e-16,4.260609381605528e-16,0.9999649641318515,3.5035868148458604e-05,0.9999649641318515,0.9999824820659258,-3.076836402562915e-22,20,72,4.440892098500626e-16,0.0,1.9999649638249681,1.3222756223285614e-13,0.9999649641319838,20,36,-1.252251857446963e-17,4.3056836319080594e-07,7.584356357645076e-07,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
extended_cutoff_scan,,,,,,,,,,,,cutoff36:delta0.34:low,36,0.34,low,610.0,280.0,238.0,10.0,0.9837401985812029,exact_finite_cutoff_cavity_pure_loss,False,True,36,2,36,3.8365087669550713,7.474948480744568e-16,7.342757605631656e-16,0.9999770408043681,2.295919563188864e-05,0.9999770408043681,0.9999885204021841,-5.186734295344032e-25,20,72,1.1102230246251565e-15,0.0,1.9999770406725854,8.801848139228241e-13,0.9999770408034879,20,36,-6.12409852797978e-17,2.72960454740503e-06,2.6490109974269475e-07,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
extended_cutoff_scan,,,,,,,,,,,,cutoff40:delta0.34:high,40,0.34,high,245.0,50.0,60.0,10.0,0.9600054412854777,exact_finite_cutoff_cavity_pure_loss,False,True,40,2,40,3.837866354412313,9.568468702845182e-16,4.0474740669759553e-16,0.9998327128203603,0.00016728717963965245,0.9998327128203603,0.9999163564101802,-3.1233404156347472e-24,24,80,6.661338147750939e-16,0.0,1.999832705823525,1.4381829060994278e-12,0.9998327128189222,24,40,-2.752653810460803e-18,1.0263761530330671e-06,1.0830892503812906e-06,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
extended_cutoff_scan,,,,,,,,,,,,cutoff40:delta0.34:medium,40,0.34,medium,490.0,100.0,120.0,10.0,0.9797986738537043,exact_finite_cutoff_cavity_pure_loss,False,True,40,2,40,3.837866354412313,9.568468702845182e-16,9.57054890303613e-16,0.9999650255245466,3.4974475453419807e-05,0.9999650255245466,0.9999825127622732,-5.0723265223483153e-23,20,80,8.881784197001252e-16,0.0,1.9999650252187378,6.5503158452884236e-15,0.99996502552454,20,40,-7.417001300212169e-18,1.6155817032638679e-07,8.585761094598816e-07,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
extended_cutoff_scan,,,,,,,,,,,,cutoff40:delta0.34:low,40,0.34,low,610.0,280.0,238.0,10.0,0.9837401985812029,exact_finite_cutoff_cavity_pure_loss,False,True,40,2,40,3.837866354412313,9.568468702845182e-16,4.769428527528535e-16,0.999977106020277,2.289397972299323e-05,0.999977106020277,0.9999885530101384,-6.028613249430637e-26,20,80,8.881784197001252e-16,0.0,1.999977105889242,6.877831637552845e-13,0.9999771060209648,20,40,-9.46687440852762e-17,1.2032056908699402e-06,3.0106031809568927e-07,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
extended_cutoff_scan,,,,,,,,,,,,cutoff48:delta0.34:high,48,0.34,high,245.0,50.0,60.0,10.0,0.9600054412854777,exact_finite_cutoff_cavity_pure_loss,False,True,48,2,48,3.84410927752241,1.6132220575852422e-16,2.261431845658659e-16,0.9998331975739562,0.00016680242604383277,0.9998331975739562,0.999916598786978,-1.1014768988802518e-22,26,96,2.220446049250313e-16,0.0,1.9998331906176137,4.453104551771503e-13,0.9998331975735109,26,48,-2.531137157481043e-17,5.31249228050735e-07,9.422260356494893e-07,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
