seed,lane,output_sequence,as_of_cycle,history_start_cycle,regime_most_likely,regime_entropy_nats,leakage_probability_next_cycle,leakage_probability_horizon,expected_recovery_depth,ood_score,recommendation_confidence,bank_action,recommended_mode,base_active_version,valid_from_cycle,expires_after_cycle,recommendation_id,payload_crc32,staged_version,gain_qq,gain_qp,gain_pq,gain_pp,bias_q,bias_p,uncertainty_min_eigenvalue,mean_q,mean_p,sigma_q,sigma_p,rho_qp,tail_rate,x_e_rate,z_e_rate,leakage_rate,regime_p_normal,regime_p_burst,regime_p_leakage,regime_p_calibration_shift,recovery_depth_p_0,recovery_depth_p_1,recovery_depth_p_2,recovery_depth_p_3,recovery_depth_p_4,recovery_depth_p_5,recovery_depth_p_6,continuous_se_mean_q,continuous_se_mean_p,continuous_se_sigma_q,continuous_se_sigma_p,continuous_se_rho_qp,continuous_se_tail_rate,continuous_se_x_e_rate,continuous_se_z_e_rate,continuous_se_leakage_rate
20261342,nominal,26,1087,832,normal,1.0146633699280458,0.07198443579766536,0.9084268146158385,3.5154682798088297,0.5703125,0.2832509814937659,stage_candidate,z_recovery,6,1088,1119,hs-962f96cce5f35d6e60c3,865185938,7,0.8649086877990655,-0.006485107888339988,-0.006485107888340022,0.8698270968257186,-0.013848543772997317,0.027541838422249214,0.00013652950658791388,-0.036181287936276174,0.14838901165571272,0.6437854323750448,0.6755031548022751,0.14062761730096696,0.2890625,0.359375,0.39453125,0.0703125,0.6592022842036733,0.1119694023285269,0.1265364803173484,0.10229183315045133,0.033318003830808976,0.06399038697368233,0.12289960844698622,0.2360403565403435,0.3034715559504897,0.1580091470279499,0.08227094122973932,0.10544838030576593,0.1303009989716837,0.06917391114741968,0.06738389898122403,0.1244921384581645,0.04214273687247501,0.040220645626086425,0.05181627379318161,0.041272432760587084
20261342,nominal,27,1119,864,normal,0.5498623708702114,0.07198443579766536,0.9084268146158385,2.0270026134191985,0.6015625,0.3269512527635429,hold_active,fallback,7,1120,1151,hs-214de121ad12202f7968,3605389417,,0.8532063871631247,-0.005294713473718612,-0.0052947134737186385,0.8582232593682153,-0.010928214942829593,0.023401808985094398,0.00012372295396964706,0.003789841790450721,0.03634409246052228,0.6153223776047131,0.6261955604774623,-0.00345206847044799,0.26953125,0.36328125,0.37109375,0.0703125,0.8205835363477155,0.014363029615186705,0.007110465181562623,0.15794296885553508,0.1305170951930933,0.25279163679604777,0.3096521853054622,0.15987437028571128,0.08254362632396335,0.042617526715093765,0.022003559380628424,0.09950261481467487,0.09230357844374686,0.05540208111075241,0.05042214527371558,0.12352589436485742,0.039472481144392016,0.0463723577132557,0.05392035630361439,0.03453743826919347
20261342,nominal,28,1151,896,normal,0.13439755484882276,0.03696498054474708,0.7003967238645127,3.400926027084852,0.64453125,0.3452355693191773,hold_active,fallback,7,1152,1183,hs-ffa33054cbb1f53820f7,1723474490,,0.8470485845966785,-0.005109398029962557,-0.005109398029962584,0.8491429092448842,-0.008334661953272822,0.020030843994497786,7.102042109837794e-05,0.06107192411795137,-0.04276270918294789,0.5605320349766914,0.5461118211689965,0.0022289215650478983,0.2265625,0.34375,0.375,0.03515625,0.9712121510517516,0.0007370251591910131,6.606503754631785e-05,0.027984758751510925,0.033452314442611056,0.06728598292563713,0.13533902134144096,0.27222089804205046,0.28188408145424126,0.14014322923089817,0.06967447256312091,0.07855719699994233,0.08215467127145547,0.055909314825956784,0.046322343540029,0.09793205935829837,0.0410871624344476,0.03859761030704646,0.05203680957832898,0.021427845311855643
20261342,nominal,29,1183,928,normal,0.049199266535266115,0.033073929961089495,0.6591332564572618,1.833052619212287,0.69140625,0.3062668151850641,hold_active,fallback,7,1184,1215,hs-74bcb34cbf05b22a1ac7,2476049469,,0.8396420147186733,-0.004219377678488566,-0.004219377678488599,0.8462625958505549,-0.004845373009314892,0.01847414020188791,7.423771327994933e-05,0.11793409945796784,-0.06945868036076241,0.5068885120054306,0.5251397217370688,0.025521529567757117,0.19921875,0.296875,0.390625,0.03125,0.9924595530047646,0.0009633785677538458,0.0005758319127529585,0.006001236514728367,0.14975138566407425,0.3071707807263311,0.2861991947189531,0.13952735310227876,0.06802214200094232,0.033162040987078645,0.016167102800341816,0.0545376577139016,0.053047934017077886,0.06331796094386581,0.05103923758660348,0.0943981130801841,0.043649453256787804,0.03717453413949629,0.05074095378980242,0.02456141975332642
20261342,nominal,30,1215,960,normal,0.2901712800842073,0.033073929961089495,0.6591332564572618,2.56661432638971,0.67578125,0.29878598491762154,hold_active,fallback,7,1216,1247,hs-8de355f291866519ecf1,4085591094,,0.8354939967827433,-0.005317096728089873,-0.0053170967280898995,0.8419272815693564,-0.0006778675343188014,0.013349718348813907,8.502601057748169e-05,0.1846757127691694,-0.16144757600213522,0.4808887186305062,0.4961633004226654,-0.003229633259320679,0.1640625,0.32421875,0.36328125,0.03125,0.9215567727579652,0.0022432342449688176,0.0009333025425576956,0.07526669045450819,0.0692829565098268,0.14240116322627683,0.2926851322420194,0.26959626824404775,0.13116765414537915,0.0638174764289663,0.031049349203483834,0.04844572824325643,0.06644300017771719,0.054709205063629994,0.042700962614462705,0.10112116232659613,0.04435619171420032,0.03562329068567399,0.04064860234704089,0.023570094380457117
20261342,nominal,31,1247,992,normal,0.607889202529371,0.009727626459143969,0.2686096483323551,1.7506140780946318,0.69921875,0.21919215657148683,hold_active,fallback,7,1248,1279,hs-b64b90df4f9d2a1c75d0,707414826,,0.8259350474001762,-0.006790168979219385,-0.006790168979219411,0.8349522167048415,0.0026442071063121422,0.012244418200573386,3.1083345055483e-05,0.211987424118268,-0.16629065156191603,0.42984226040386064,0.4558141209504398,-0.03700700302431361,0.13671875,0.32421875,0.36328125,0.0078125,0.7287427543155925,0.002944100633398411,0.0010990172529863006,0.2672141277980228,0.1575794822886303,0.33210744016558474,0.27478643579825085,0.1303816146709544,0.06186391768146164,0.029353404776871882,0.013927704618246023,0.05203964595985598,0.0698607383100506,0.03942403000090661,0.03802304801226061,0.12746236683729198,0.03226523306272939,0.04053056521368914,0.03818968265679804,0.006613934731481778
20261342,nominal,32,1279,1024,normal,0.3482950201514032,0.013618677042801557,0.3551853576235964,1.6673583343704914,0.734375,0.23853635986847446,hold_active,fallback,7,1280,1311,hs-85ba10e1774db0db6598,938812596,,0.8188825106482488,-0.00673738838488892,-0.006737388384888947,0.8256641978700016,0.0018312315836137311,0.010222006560571229,3.1808329898532196e-05,0.18039595503021455,-0.17224196758996535,0.39762563793929334,0.41012796943281127,-0.03370007646588915,0.08984375,0.3046875,0.33984375,0.01171875,0.8980192371519039,0.003193342164538485,0.000805879580194631,0.09798154110336299,0.16642337482032402,0.35868485359232605,0.2601444403461789,0.12070238057044576,0.05600375182335399,0.025984742003172925,0.012056456844198302,0.049861472279641925,0.04761919784952009,0.033494318632675754,0.028818700780076627,0.1400543102166653,0.022245842248724647,0.03518718455133258,0.04110921618080588,0.007116664820024527
20261342,nominal,33,1311,1056,normal,0.16772579275460867,0.013618677042801557,0.3551853576235964,2.3955404788495804,0.71875,0.27107713365434305,hold_active,fallback,7,1312,1343,hs-5c2967b5686007341393,3682355291,,0.8242114864244355,-0.003637420751366801,-0.0036374207513668252,0.8188342614862272,0.00043927060261712836,0.006699935002503425,2.404702040984306e-05,0.16561343936517114,-0.19573192853483823,0.42154497621653003,0.3810888567431033,0.03365959783549385,0.0859375,0.3125,0.3125,0.01171875,0.9638298085487752,0.002769667985135877,0.0004470833516296617,0.03295344011445922,0.07317096840471236,0.1591796783753714,0.34628720324623785,0.23831262027699657,0.10954642820430721,0.05035578862073292,0.023147312871641717,0.055018150429168126,0.04953675628851067,0.031345621110142455,0.028100249757126012,0.1623156478788104,0.023760711497987794,0.04361176569451941,0.04355780148932871,0.007485715392175167
20261342,nominal,34,1343,1088,normal,0.16678540064780442,0.009727626459143969,0.2686096483323551,1.6379382343194875,0.7109375,0.28030493516709426,hold_active,fallback,7,1344,1375,hs-43384e46b59a48d94eb9,4135122816,,0.8317943367609056,-0.007352008007260848,-0.007352008007260873,0.8216371073863904,-0.005340892193607798,0.007492383152921684,1.516477098703306e-05,0.10257895792562688,-0.19889721695647866,0.4601622478950251,0.39279715539283583,-0.0488151014770053,0.09375,0.3203125,0.30859375,0.0078125,0.9697035594969747,0.015806031191936097,0.007331301235838829,0.007159108075250172,0.16931727257660512,0.3683342541239624,0.2550494331572455,0.11724208082982246,0.05389427981528579,0.024774324852049973,0.011388354645028968,0.07979892732378663,0.04535564012854978,0.04237054130641649,0.02400973188157888,0.13405437639599083,0.021324454270642175,0.04577707247720558,0.04836238539178297,0.005248505210148573
20261342,nominal,35,1375,1120,normal,0.13699120681767413,0.009727626459143969,0.2686096483323551,5.176517579790417,0.6875,0.3049161899129862,hold_active,fallback,7,1376,1407,hs-b5ddca7cf310dd33edfe,434690972,,0.8361339182730986,-0.008110656226939988,-0.00811065622694001,0.8272738947685411,-0.009503793044275925,0.0112851787127814,1.3440978260637739e-05,0.03652036058681207,-0.15826470700970785,0.48546480260377683,0.4180367650465542,-0.06856938978212722,0.0859375,0.3203125,0.3125,0.0078125,0.9757318077215558,0.014804958385751526,0.004496980386344541,0.004966253506348085,0.005182998021250711,0.011248645106420348,0.024412900836813533,0.052983245682444044,0.11498937966491304,0.24956110682556396,0.5416217238625943,0.08439945247541504,0.05677985354860017,0.037955851957059104,0.028385924290627237,0.14974090616216393,0.018995313125292946,0.03199651461496847,0.03797184425148438,0.00507734989124176
20261342,nominal,36,1407,1152,normal,0.4864037220198123,0.009727626459143969,0.2686096483323551,2.472039719824176,0.609375,0.3419704030275409,hold_active,fallback,7,1408,1439,hs-1ec5b3dcfb7185e2b2f7,2640129899,,0.8465694009327168,0.0003548076347918488,0.0003548076347918115,0.8374143380219019,-0.007188117013794247,0.01571626360628784,1.5599861592431438e-05,0.07342143385702893,-0.10112076900471356,0.5609054802430349,0.47307119462303565,0.14493140850502248,0.13671875,0.328125,0.34375,0.0078125,0.8754442317505047,0.06505057473057843,0.008435524158743286,0.05106966936017379,0.0712292838681013,0.15144454351385123,0.3219946700936859,0.25358343013581824,0.11926851711061495,0.0560958543945328,0.026383700883395707,0.11691769944712262,0.07631451526618306,0.06489141333219348,0.03113662586490951,0.21609748960857597,0.03504930271819607,0.045156095995503936,0.04028457705313917,0.004628155993507093
20261342,nominal,37,1439,1184,normal,0.3064837883548724,0.009727626459143969,0.2686096483323551,1.694756423227927,0.6171875,0.35655114320556414,hold_active,fallback,7,1440,1471,hs-83065dda3f0c9974921d,1893397267,,0.8529693319755639,-0.00473296197742084,-0.004732961977420867,0.8391984885147905,-0.012062934482219734,0.0168701523458036,1.3226171098142998e-05,-0.026327789969708748,-0.09133444315679906,0.6130291716388333,0.4795553454320951,0.012751210076116222,0.15234375,0.3671875,0.29296875,0.0078125,0.9313989047002492,0.04724321030112275,0.007652436450905407,0.013705448547722722,0.16342195509618004,0.3498058766132212,0.26526577888020975,0.12392659787315995,0.05789590246147527,0.02704774906561541,0.012636140010138078,0.16850175947533644,0.08875933108809353,0.06589144937128234,0.035221012445649305,0.20702436855638792,0.03046086930987087,0.03468112026631474,0.040300356252836206,0.004796404973764781
20261342,nominal,38,1471,1216,leakage,1.0126643258687893,0.033073929961089495,0.6591332564572618,5.1196808548939625,0.6328125,0.22582043624052103,hold_active,fallback,7,1472,1503,hs-1ea7c01e4cc9dfe79ab3,2204148381,,0.8547653457671386,0.00048530672317752613,0.00048530672317749924,0.8409719715013442,-0.012974533793555934,0.02103891030103769,8.764031394647389e-05,-0.05464074662132257,-0.023766913034228843,0.6373053202229712,0.49560049113510096,0.16265964680333944,0.19921875,0.390625,0.265625,0.03125,0.22630777523257828,0.12241232848553496,0.6150003369954615,0.03627955928642524,0.006366169634154509,0.013275564774874796,0.02768393401683255,0.057730139217792055,0.12038639349737083,0.25104536271128886,0.5235124361476864,0.13547227058278166,0.09178757061406602,0.05609395902947727,0.030460656540151138,0.19367521026455728,0.03321839452520664,0.034229254733510434,0.04261784021321922,0.014763083725829173
20261342,nominal,39,1503,1248,normal,1.0414148704069233,0.033073929961089495,0.6591332564572618,2.5028568440339285,0.671875,0.17742143767857602,hold_active,fallback,7,1504,1535,hs-a2f827d72f222e9dea3c,900592703,,0.8513037533109205,0.002263438923323347,0.002263438923323315,0.8361496164985746,-0.01977326983594612,0.02610747812887834,6.435555694548833e-05,-0.20623210105045597,0.042491644822915786,0.6058973876845299,0.4697803953836072,0.20080090499701508,0.1875,0.421875,0.23046875,0.03125,0.5407129529251841,0.12613625636203393,0.31093610618580236,0.02221468452697971,0.07106411170188984,0.14882239648390597,0.31166372399225983,0.25818377421434935,0.12328521112323423,0.058869862476647064,0.028110920007713733,0.12319780630554605,0.06615906807369729,0.05269473015581383,0.031963698960860695,0.12067783758479024,0.03411585237949949,0.03502591849406891,0.03835659095552257,0.017597813151684134
20261342,nominal,40,1535,1280,normal,1.0401199136507897,0.029182879377431907,0.6123876088311677,5.100990495755452,0.66015625,0.20602106987896668,hold_active,fallback,7,1536,1567,hs-156526d6dd269023acd2,2054232501,,0.8527050946172652,0.0009361864024201756,0.0009361864024201487,0.8385382256964733,-0.02260517391857675,0.025706024214624174,9.50777352806511e-05,-0.2886875659696193,0.033224658239104476,0.616831144387116,0.4812775748707021,0.16964147065027113,0.1953125,0.42578125,0.265625,0.02734375,0.6062229182645457,0.11751417382484483,0.2268866831930684,0.049376224717541176,0.006784739628045373,0.013973218453676188,0.02877794059289596,0.059268368809504104,0.12206361779086249,0.2513908698260735,0.5177412448989424,0.11402480374228068,0.07088466314860456,0.0682491315163223,0.03820533733731653,0.11030235952311447,0.03316703138221658,0.04316120068351777,0.041286367849835075,0.01859095700645008
20261342,nominal,41,1567,1312,leakage,1.1352295437584716,0.029182879377431907,0.6123876088311677,5.064176087241039,0.63671875,0.159023163872566,hold_active,fallback,7,1568,1599,hs-75f8f0d1db1a86a2b4b7,2907514916,,0.8559240763282558,-0.0007773177267585687,-0.0007773177267585956,0.8407157733674879,-0.02294982926540345,0.027753638090314364,0.0001267180301226213,-0.32015280455510475,0.0781208956672379,0.647345898682739,0.4919687885907658,0.12807382263441,0.22265625,0.47265625,0.265625,0.02734375,0.229158222060351,0.3151843870874685,0.4377411822728698,0.017916208579310797,0.007651949382525513,0.015390673493245813,0.030955880486695002,0.06226280722068977,0.1252316878748445,0.25188352963904054,0.5066234719029589,0.17068248910033548,0.07535664806968749,0.07506144449315982,0.03912603312310285,0.10949364792961751,0.03570293064348737,0.03801910535813637,0.04207803112766023,0.0186559832875567
20261342,nominal,42,1599,1344,normal,1.260792267220888,0.02529182879377432,0.5594578977484501,3.4047277211832654,0.6517456990873388,0.12128105810416637,hold_active,fallback,7,1600,1631,hs-da1bafb80c336b13462a,1805116133,,0.8583971348355373,0.0021725273019073295,0.0021725273019073026,0.8408657750165702,-0.017008373040690892,0.028820896681965354,9.662546121708491e-05,-0.15428371836735733,0.1027677127819906,0.683898176453584,0.49967645699771673,0.21878486815831424,0.23046875,0.48046875,0.2578125,0.0234375,0.3482543009126612,0.23468319227171408,0.3471618106116712,0.06990069620395356,0.033211389030823324,0.06692629508051709,0.1348672580074079,0.27177923506080626,0.283052198945029,0.14046133412709935,0.06970228974831687,0.16919985329520393,0.07094150597017186,0.05565021412031496,0.03561961461333092,0.13170156531643987,0.029423451350216692,0.045618358973959626,0.036823339926825016,0.01669657612032673
20261342,nominal,43,1631,1376,leakage,0.496949098590097,0.048638132295719845,0.7972019923185598,5.0133593378086125,0.60546875,0.33435532217831687,hold_active,fallback,7,1632,1663,hs-bd1dbb34669ce3ce2f2b,2743496102,,0.8591574159761879,0.0056175005160234446,0.005617500516023418,0.8436182869109882,-0.014088750333409655,0.02806821150917792,0.0001662656885325159,-0.05769651758537342,0.1035785768129982,0.7102747415251024,0.5315609077824772,0.32616644929535776,0.2578125,0.44921875,0.3125,0.046875,0.015340666549104189,0.13259402179162255,0.8474748760163279,0.004590435642945357,0.008942154840305618,0.01743807461050012,0.03400594728585309,0.06631491587447991,0.12932055767988657,0.2521877079704285,0.49179064173854625,0.18024452308886008,0.07491409716651802,0.05444299204089103,0.04113238612755089,0.14277008939448124,0.03403338826905729,0.05216566571950145,0.049542150350013324,0.02616692346846615
20261342,nominal,44,1663,1408,leakage,0.4129135238314293,0.06420233463035019,0.8803748112282404,2.766760760926352,0.5703125,0.38206633901119963,stage_candidate,normal,7,1664,1695,hs-f48d676be997bd694365,1718965795,8,0.8555576203305653,0.0012687906863622879,0.0012687906863622497,0.8509750446927711,-0.01667517754539091,0.027504920273569454,0.00010389634358706444,-0.13570011913673397,0.10237458848366443,0.6496708344803556,0.569855231428156,0.19931564965642304,0.24609375,0.4453125,0.3046875,0.0625,0.014175714357772276,0.0907228231084102,0.8891725707897009,0.00592889174411656,0.06365187895241027,0.1228626881583012,0.23715309571254004,0.29931193069425466,0.15506552125097448,0.08033530713280712,0.0416195780987122,0.16309847120899001,0.07786467474247287,0.047853306714068865,0.03799825510118232,0.16423245145976914,0.02613559314662624,0.055565666610746016,0.055709323312727925,0.023927125686028186
20261342,nominal,45,1695,1440,leakage,0.13298297873895176,0.09533073929961089,0.9594795103601782,2.8515214872781933,0.58984375,0.40037494241594757,hold_active,fallback,8,1696,1727,hs-e92b8f53eebd740297ba,1848553289,,0.8471141443889625,0.008945808168407017,0.008945808168406977,0.8381903761981213,-0.014660263274312389,0.02430503239170249,9.340148789972424e-05,-0.02486745014772307,0.04939879838038452,0.6450894271271986,0.5945973984846877,0.2461563839684481,0.2578125,0.42578125,0.3359375,0.09375,0.0031959940905323383,0.01606977246042225,0.9761522405569769,0.004581992892068531,0.06130408149321569,0.11495212058463816,0.21554829148476093,0.30882476607405523,0.16469655827347296,0.08783284013116681,0.04684134195869027,0.13791706655644423,0.09982900663241755,0.04192948384701748,0.04706767427887352,0.15456906423571015,0.032150082390047845,0.056607709234948594,0.054297337797431004,0.027895933476045177
20261342,nominal,46,1727,1472,leakage,0.3712015819092549,0.07198443579766536,0.9084268146158385,3.5516276708861803,0.5859375,0.3787652280821287,hold_active,fallback,8,1728,1759,hs-1866c882155607891a68,2943139427,,0.8422933263131462,0.015994994927856908,0.015994994927856887,0.8321233324390082,-0.018111712941317665,0.02582130819390692,9.724209505363014e-05,-0.09579729102693957,0.04896205449939206,0.6271937941953765,0.5732708706350774,0.4146635143965221,0.23828125,0.39453125,0.38671875,0.0703125,0.016461682482469493,0.052218438712225895,0.9147537583870278,0.016566120418276854,0.03299755843528468,0.06265391316956029,0.11896373615513334,0.2258816697001449,0.31013916740815156,0.1633391241170394,0.08602483101468585,0.13402639513138706,0.08943982235430732,0.037602726731216445,0.04220404320277197,0.1759466473765116,0.029683655097065866,0.057817400148185864,0.04711706240212448,0.03547040991596385
20261342,nominal,47,1759,1504,leakage,0.5443299479102675,0.07198443579766536,0.9084268146158385,4.811185539953271,0.57421875,0.3606969101678117,stage_candidate,z_recovery,8,1760,1791,hs-487b7122619c93eb1019,3989472809,9,0.8471593685167857,0.008089387381912191,0.008089387381912162,0.8436154028544656,-0.013435728984522595,0.0228507517129376,0.00014562243897780442,0.0018254230153702533,0.0231329927711601,0.6441595311984576,0.645448149626818,0.23158832021758557,0.2734375,0.34765625,0.43359375,0.0703125,0.012715935601324252,0.1100451389082647,0.8471413669996312,0.030097558490779962,0.0118169199118789,0.022401389932715347,0.042466418885779726,0.08050378741672629,0.15261140351553482,0.2893061460875116,0.40089393424985326,0.14766502182159685,0.1124319223264215,0.04742812329087675,0.037115475648626606,0.14221023904029229,0.029918585209137465,0.06804928851149358,0.05257856077645537,0.034598034586246884
20261342,nominal,48,1791,1536,leakage,0.9027746246045897,0.07198443579766536,0.9084268146158385,2.0800134333425864,0.59375,0.2843535067924459,hold_active,fallback,9,1792,1823,hs-022b458b7c5360c3b2fc,2327380865,,0.8385697516019288,0.003596783529500107,0.0035967835295000836,0.8395015032510977,-0.005460105592918774,0.024137256302507515,0.0001466252001315334,0.12364412791695534,0.1554417797266976,0.6133198219639378,0.6525903876635064,-0.09478770785482103,0.2890625,0.34765625,0.41015625,0.0703125,0.04919793701355112,0.16959723358550519,0.6999470936429438,0.0812577357579998,0.12491087146545382,0.23871775348775962,0.31577180275611494,0.16522998599895164,0.08645784086775961,0.04523971966905734,0.02367202575490281,0.10079877872433772,0.09894058270587446,0.03456887772361264,0.03864146885629718,0.14963313084958316,0.020228367024763265,0.055485514736822235,0.043085377605588046,0.036516208514497286
20261342,nominal,49,1823,1568,leakage,0.6107273932735335,0.08754863813229571,0.9467019697436669,2.8279699770105964,0.60546875,0.31405664082325746,hold_active,fallback,9,1824,1855,hs-250f16f95963d91de7f7,2542881598,,0.8371202806591908,0.0009271998584128452,0.0009271998584128218,0.8427971799084099,-0.0044976647667415055,0.022235247221395228,0.00014646096266948843,0.14042484731439653,0.09895849415745062,0.6063153197485858,0.6994452070030562,-0.18677235907401088,0.3125,0.30078125,0.4609375,0.0859375,0.005766047494903341,0.17135932687255356,0.7960247529777614,0.026849872654781778,0.061997319348827316,0.117161226990817,0.22140881660963926,0.30624741266489225,0.16205462447252775,0.08575321856406522,0.04537738134923117,0.07577145509731333,0.12284021780009693,0.04419476780161324,0.04008744814868084,0.11709174899124909,0.027852487761239865,0.03809085576645746,0.033319633938525973,0.03069570719477699
20261342,nominal,50,1855,1600,leakage,0.822464358382005,0.08754863813229571,0.9467019697436669,4.964125995140146,0.58203125,0.29243491157486023,hold_active,fallback,9,1856,1887,hs-5fbc5762aec315606c11,457145445,,0.8401813236649158,0.0018027437322559112,0.001802743732255899,0.8417974603528516,-0.005874596275944469,0.02189135397740739,0.00012824476993538039,0.11832207353229207,0.09241115793141197,0.633994775598704,0.684279449772506,-0.16026422362167128,0.3046875,0.296875,0.45703125,0.0859375,0.03163486789257774,0.23031979393556956,0.699657358534245,0.03838797963760771,0.010295022388740601,0.01951729260889192,0.0370008627856618,0.07014619672503339,0.13298308592127808,0.25210919432264645,0.4779483452477477,0.1030784611902238,0.11692298281160401,0.03346630867435418,0.0428219743651508,0.1532586415179629,0.030537490403564647,0.03613296960430774,0.03677577698863471,0.031581273254853985
20261342,nominal,51,1887,1632,leakage,0.9669659095180845,0.07198443579766536,0.9084268146158385,2.0471237935907216,0.5859375,0.20104501795160196,hold_active,fallback,9,1888,1919,hs-d192a71b892a16d1b941,1508999954,,0.8382456874082767,-0.0002747308126351449,-0.0002747308126351796,0.8434831505892343,-0.0042093833317643605,0.023059554199777236,0.00019103541630461745,0.14494719043927673,0.12101892492718225,0.6221802892949418,0.7141174498227996,-0.23107603394055254,0.31640625,0.32421875,0.42578125,0.0703125,0.02587133408357006,0.43370151770447285,0.48554268486424623,0.05488446334771095,0.12838614426398695,0.2474038661660589,0.31202883815805255,0.16192220457620235,0.08402684985654073,0.043604343921162976,0.022627753057995432,0.09445881322492965,0.13452503441701852,0.03407278980487967,0.04521965687207803,0.15631169326869526,0.026300722165207614,0.03936086872515605,0.035314134768114784,0.028554531429393463
20261342,nominal,52,1919,1664,burst,1.020610456673781,0.05642023346303502,0.8440749731802539,2.0244847434384674,0.57421875,0.21217375006059425,stage_candidate,normal,9,1920,1951,hs-f7f0ffcfcf7621695436,503318736,10,0.8375870943612629,-0.0006539027928723811,-0.0006539027928724045,0.8409457770053584,-0.0027774630289640525,0.0219057146640963,0.00028026806889632053,0.18657648827300655,0.06762628703945772,0.6160672260060114,0.6821837429191876,-0.23495685904423452,0.30078125,0.33984375,0.42578125,0.0546875,0.03979121594347763,0.4983163304175424,0.3964500940980892,0.06544235954089075,0.1302688433480881,0.25316458756932475,0.310505952156217,0.15977452308179105,0.08221387721794968,0.04230412632023947,0.021768090306389872,0.10389500737601526,0.13794618870682976,0.03669259476175395,0.05478675970843447,0.14544748134144697,0.036138048942205035,0.04680632551040671,0.0436464619929962,0.024788180163725276
20261342,nominal,53,1951,1696,burst,0.7575836005108217,0.02529182879377432,0.5594578977484501,4.191282882436533,0.5625,0.323531736222022,stage_candidate,z_recovery,10,1952,1983,hs-1287dd3a3f272e9bdf01,3111668542,11,0.8322868449871758,-0.007094871094627834,-0.007094871094627853,0.8399496532158675,0.006003226290906869,0.022744743002963357,5.900222294727375e-05,0.19688023773629948,0.11967956768316546,0.6384677242844182,0.6951655901479545,-0.22500312740788536,0.30078125,0.375,0.421875,0.0234375,0.019119210689304892,0.7395011113646217,0.1966747835606408,0.04470489438543265,0.017736077226028293,0.03489083005422409,0.06863806502185361,0.13502642277705973,0.2656271682799386,0.316960638957707,0.16112079768318882,0.09389168926391032,0.13520283587293233,0.03708026727448203,0.04055180980370802,0.13976130002922704,0.0347678172762452,0.04689013524408876,0.039708919687983055,0.009682925814915774
20261342,nominal,54,1983,1728,burst,0.256686768188616,0.033073929961089495,0.6591332564572618,4.197720614575616,0.52734375,0.44348372141015774,stage_candidate,z_recovery,11,1984,2015,hs-0edeb7611955ca82db5c,494736195,12,0.8318299285003259,-0.009312270382829889,-0.009312270382829894,0.8445579475539402,0.012897008578168697,0.02283894840141119,0.00011610088200872951,0.22311838048989063,0.13983810277441333,0.6719461594267084,0.7629632909166458,-0.14040438501897046,0.3359375,0.37109375,0.41796875,0.03125,0.0019340483157546677,0.9382796089338874,0.05510778213535239,0.00467856061500543,0.017889293769876104,0.03500637467488347,0.06850165711638428,0.13404635787828273,0.26230644362229516,0.319153160085735,0.16309671285254326,0.10640173640472136,0.16700694759555298,0.04295718981296605,0.06433247360906243,0.10219010678197044,0.03412710976955963,0.045098735197441654,0.03833369402982295,0.014580592721860927
20261342,nominal,55,2015,1760,burst,0.6019027887450619,0.06420233463035019,0.8803748112282404,2.0788346354678606,0.5234375,0.34459181091150315,stage_candidate,normal,12,2016,2047,hs-cbc860cdf493e4232d6b,1486543184,13,0.8346285803696858,-0.009422452863033948,-0.009422452863033951,0.8492582782040156,0.015812072047573174,0.023452218889424604,0.00016473470785436303,0.16642247165157986,0.1839000467798524,0.708177898525282,0.775472776665222,-0.08064122106422045,0.33984375,0.39453125,0.3828125,0.0625,0.0007815174830241861,0.7230778983061049,0.27515964269037885,0.0009809415204919646,0.12478393876373248,0.23886113664810454,0.3162196788587657,0.1651969742601176,0.08630089184578106,0.04508462680224334,0.02355275282125518,0.1320973128399544,0.22400813827719826,0.058242158974994684,0.08565570231013167,0.13701331350341728,0.03744803567270314,0.04703679494704506,0.045919045894777216,0.02147583014035188
20261342,nominal,56,2047,1792,burst,0.7531657711288353,0.07976653696498054,0.9300582175897159,2.839610752424514,0.51953125,0.24937217016944976,stage_candidate,normal,13,2048,2079,hs-8645ba21518754b14ee8,1345869584,14,0.8383265803133754,-0.007264959100147128,-0.007264959100147134,0.8535003868596632,0.016296438688517288,0.02262620887646288,0.0002624565179047644,0.12553889092506432,0.1504929673019153,0.7266547876835739,0.7816202904615691,0.011483624964088897,0.34765625,0.40625,0.375,0.078125,0.006150215956820132,0.5190185005152775,0.4698138072293235,0.005017476298578757,0.06141409131307251,0.1158731695412359,0.21862395311015595,0.30823846765262064,0.16336987650866736,0.08658788357505097,0.04589255829919668,0.14031201001218768,0.19388401216945159,0.052207728743998365,0.07495217496251855,0.08161977316531917,0.04340091277460084,0.045121889558090524,0.05156218146537238,0.023583978758697857
