calibrated_upper_bound,cluster_count,covered,dimension,equivalent,estimate,family,multiplier_seed,power_primary,raw_radius,selected_factor,split,trial,trial_seed,true_distance
0.11767986926990623,64,True,16,False,0.04818115960926703,balanced_phase_pure,23796307806651343400463757,True,0.0694987096606392,1.0,calibration,48,23427372925177152368143757,0.0
0.15686170049783293,64,True,16,False,0.08786193397475853,balanced_phase_pure,23796307556628432917491231,True,0.0689997665230744,1.0,calibration,49,23427372675154241885171231,0.0
0.12837354399243125,64,True,16,False,0.05913747228765465,balanced_phase_pure,23796305550812869569185209,True,0.06923607170477661,1.0,calibration,50,23427370669338678536865209,0.0
0.1187631573909135,64,True,16,False,0.052223172219295705,balanced_phase_pure,23796306726606987943271501,True,0.0665399851716178,1.0,calibration,51,23427371845132796910951501,0.0
0.1227862568872622,64,True,16,False,0.05122261797790824,balanced_phase_pure,23796301449105564557637777,True,0.07156363890935397,1.0,calibration,52,23427366567631373525317777,0.0
0.12191576648822441,64,True,16,False,0.05118696448898486,balanced_phase_pure,23796305068113333932488279,True,0.07072880199923956,1.0,calibration,53,23427370186639142900168279,0.0
0.13303199272738103,64,True,16,False,0.055202293114186354,balanced_phase_pure,23796306967069687715465227,True,0.07782969961319466,1.0,calibration,54,23427372085595496683145227,0.0
0.12590886226744125,64,True,16,False,0.06014475156475071,balanced_phase_pure,23796314026840901966199847,True,0.06576411070269055,1.0,calibration,55,23427379145366710933879847,0.0
0.1343963971271679,64,True,16,False,0.062329909959026805,balanced_phase_pure,23796307806930648032697797,True,0.07206648716814108,1.0,calibration,56,23427372925456457000377797,0.0
0.13304669966870764,64,True,16,False,0.05899639366554095,balanced_phase_pure,23796305236322584649361710,True,0.0740503060031667,1.0,calibration,57,23427370354848393617041710,0.0
0.11205120618668642,64,True,16,False,0.04179380834391218,balanced_phase_pure,23796309886266692050232618,True,0.07025739784277424,1.0,calibration,58,23427375004792501017912618,0.0
0.13230727814975185,64,True,16,False,0.05680485741809074,balanced_phase_pure,23796304179414095796107383,True,0.07550242073166111,1.0,calibration,59,23427369297939904763787383,0.0
0.12486169472000125,64,True,16,False,0.05289361035846056,balanced_phase_pure,23796304604327124013182166,True,0.07196808436154069,1.0,calibration,60,23427369722852932980862166,0.0
0.12034532451961256,64,True,16,False,0.04801752873412944,balanced_phase_pure,23796309788195576082590844,True,0.07232779578548312,1.0,calibration,61,23427374906721385050270844,0.0
0.11840922441170515,64,True,16,False,0.04487606141882503,balanced_phase_pure,23796310440462547740807993,True,0.07353316299288012,1.0,calibration,62,23427375558988356708487993,0.0
0.13504628695903068,64,True,16,False,0.055594427944503484,balanced_phase_pure,23796313228602731208699376,True,0.0794518590145272,1.0,calibration,63,23427378347128540176379376,0.0
0.14222052342652763,64,True,16,False,0.07012949709460166,balanced_phase_pure,23796314598654407169024969,True,0.07209102633192598,1.0,calibration,0,23427379717180216136704969,0.04999999999999993
0.1611939336279713,64,True,16,False,0.08243778398048794,balanced_phase_pure,23796306921159786153011438,True,0.07875614964748336,1.0,calibration,1,23427372039685595120691438,0.04999999999999993
0.17139106136115323,64,True,16,False,0.09947167126697598,balanced_phase_pure,23796306696571349927876978,True,0.07191939009417725,1.0,calibration,2,23427371815097158895556978,0.04999999999999993
0.1543836840947203,64,True,16,False,0.08804935337146877,balanced_phase_pure,23796311646346410988698694,True,0.06633433072325155,1.0,calibration,3,23427376764872219956378694,0.04999999999999993
0.14097932346223346,64,True,16,False,0.07467278260378649,balanced_phase_pure,23796311096637482649258820,True,0.06630654085844699,1.0,calibration,4,23427376215163291616938820,0.04999999999999993
0.1412719927806916,64,True,16,False,0.07250650680917486,balanced_phase_pure,23796302095514187064504237,True,0.06876548597151674,1.0,calibration,5,23427367214039996032184237,0.04999999999999993
0.1574950455214147,64,True,16,False,0.08125787535389323,balanced_phase_pure,23796316364106848491904026,True,0.07623717016752146,1.0,calibration,6,23427381482632657459584026,0.04999999999999993
0.14265962443567065,64,True,16,False,0.0714608945552476,balanced_phase_pure,23796308501209605994652690,True,0.07119872988042304,1.0,calibration,7,23427373619735414962332690,0.04999999999999993
0.15340693546710032,64,True,16,False,0.08827042917794459,balanced_phase_pure,23796313344487808564525424,True,0.06513650628915574,1.0,calibration,8,23427378463013617532205424,0.04999999999999993
0.15667423800547498,64,True,16,False,0.08277499760897472,balanced_phase_pure,23796306143617302110391382,True,0.07389924039650025,1.0,calibration,9,23427371262143111078071382,0.04999999999999993
0.14014169856115152,64,True,16,False,0.06731922836923043,balanced_phase_pure,23796311081954652513518727,True,0.07282247019192109,1.0,calibration,10,23427376200480461481198727,0.04999999999999993
0.15554825717159376,64,True,16,False,0.07797359267035558,balanced_phase_pure,23796316092528480113426565,True,0.07757466450123818,1.0,calibration,11,23427381211054289081106565,0.04999999999999993
0.1418254988128308,64,True,16,False,0.0710738257480488,balanced_phase_pure,23796303302638832215150696,True,0.070751673064782,1.0,calibration,12,23427368421164641182830696,0.04999999999999993
0.14670908780196132,64,True,16,False,0.08283084569542823,balanced_phase_pure,23796308805897177690568878,True,0.06387824210653309,1.0,calibration,13,23427373924422986658248878,0.04999999999999993
0.15800704909616084,64,True,16,False,0.08883670722191886,balanced_phase_pure,23796300489956017695472335,True,0.06917034187424198,1.0,calibration,14,23427365608481826663152335,0.04999999999999993
0.14429682828090432,64,True,16,False,0.0798418229208184,balanced_phase_pure,23796300161989497856300308,True,0.06445500536008592,1.0,calibration,15,23427365280515306823980308,0.04999999999999993
0.14834094332827857,64,True,16,False,0.07416556285492529,balanced_phase_pure,23796308372666540946079687,True,0.07417538047335327,1.0,calibration,16,23427373491192349913759687,0.04999999999999993
0.1634936502290273,64,True,16,False,0.09621078896386895,balanced_phase_pure,23796308711730041885644766,True,0.06728286126515834,1.0,calibration,17,23427373830255850853324766,0.04999999999999993
0.14562719964720539,64,True,16,False,0.06652020524332382,balanced_phase_pure,23796307662062482710078089,True,0.07910699440388155,1.0,calibration,18,23427372780588291677758089,0.04999999999999993
0.1561366385656623,64,True,16,False,0.08036396276620139,balanced_phase_pure,23796300289153435887242205,True,0.07577267579946091,1.0,calibration,19,23427365407679244854922205,0.04999999999999993
0.1469006818831291,64,True,16,False,0.07071331550364456,balanced_phase_pure,23796310934859709538430668,True,0.07618736637948456,1.0,calibration,20,23427376053385518506110668,0.04999999999999993
0.15078500987303955,64,True,16,False,0.0775442796790291,balanced_phase_pure,23796307828005616925154479,True,0.07324073019401045,1.0,calibration,21,23427372946531425892834479,0.04999999999999993
0.144533293773935,64,True,16,False,0.0753339484789908,balanced_phase_pure,23796305209668268420184441,True,0.0691993452949442,1.0,calibration,22,23427370328194077387864441,0.04999999999999993
0.15252740460569664,64,True,16,False,0.08129209006537323,balanced_phase_pure,23796313175578048623963630,True,0.07123531454032339,1.0,calibration,23,23427378294103857591643630,0.04999999999999993
0.15709028843064432,64,True,16,False,0.0821500295076453,balanced_phase_pure,23796303818133653382255138,True,0.074940258922999,1.0,calibration,24,23427368936659462349935138,0.04999999999999993
0.1479006200991667,64,True,16,False,0.07619699909998073,balanced_phase_pure,23796308178306379467479367,True,0.071703620999186,1.0,calibration,25,23427373296832188435159367,0.04999999999999993
0.14883989032255535,64,True,16,False,0.07514278575730486,balanced_phase_pure,23796304231405013601865871,True,0.0736971045652505,1.0,calibration,26,23427369349930822569545871,0.04999999999999993
0.13930465409576387,64,True,16,False,0.0695171859386467,balanced_phase_pure,23796300612828080597333701,True,0.06978746815711717,1.0,calibration,27,23427365731353889565013701,0.04999999999999993
0.14403886184808076,64,True,16,False,0.06744066766278747,balanced_phase_pure,23796303052751439681487742,True,0.07659819418529329,1.0,calibration,28,23427368171277248649167742,0.04999999999999993
0.14420502689755926,64,True,16,False,0.0729432275691288,balanced_phase_pure,23796312595240320424806010,True,0.07126179932843048,1.0,calibration,29,23427377713766129392486010,0.04999999999999993
0.14157838174769807,64,True,16,False,0.07212252881576756,balanced_phase_pure,23796312557289220258664561,True,0.06945585293193052,1.0,calibration,30,23427377675815029226344561,0.04999999999999993
0.14963581151763708,64,True,16,False,0.07680189193561349,balanced_phase_pure,23796317281814416339775509,True,0.07283391958202359,1.0,calibration,31,23427382400340225307455509,0.04999999999999993
0.14288042611039584,64,True,16,False,0.07058521653850014,balanced_phase_pure,23796302560864589793876073,True,0.0722952095718957,1.0,calibration,32,23427367679390398761556073,0.04999999999999993
0.14410948510470145,64,True,16,False,0.07452182209501479,balanced_phase_pure,23796301453484772691108468,True,0.06958766300968666,1.0,calibration,33,23427366572010581658788468,0.04999999999999993
0.14567397503166338,64,True,16,False,0.07577921314359401,balanced_phase_pure,23796305297181499573458941,True,0.06989476188806937,1.0,calibration,34,23427370415707308541138941,0.04999999999999993
0.14193216127614064,64,True,16,False,0.07031552524825785,balanced_phase_pure,23796307962813521024268522,True,0.07161663602788279,1.0,calibration,35,23427373081339329991948522,0.04999999999999993
0.14293892475819556,64,True,16,False,0.07083373853216669,balanced_phase_pure,23796308762140932770607213,True,0.07210518622602886,1.0,calibration,36,23427373880666741738287213,0.04999999999999993
0.14044125334402402,64,True,16,False,0.07198391845763749,balanced_phase_pure,23796304046872968121070905,True,0.06845733488638654,1.0,calibration,37,23427369165398777088750905,0.04999999999999993
0.14046559881140624,64,True,16,False,0.07232250473898205,balanced_phase_pure,23796306938248514211495280,True,0.06814309407242419,1.0,calibration,38,23427372056774323179175280,0.04999999999999993
0.15318289808789026,64,True,16,False,0.07925392328511255,balanced_phase_pure,23796306286037076626406966,True,0.07392897480277773,1.0,calibration,39,23427371404562885594086966,0.04999999999999993
0.14504923398917807,64,True,16,False,0.07766123348901019,balanced_phase_pure,23796307814056541758105216,True,0.06738800050016788,1.0,calibration,40,23427372932582350725785216,0.04999999999999993
