scenario_id,base_evaluation_seed,evaluation_seed,target_survival,score_threshold,score_auc,trace_sha256,threshold,total_samples,accepted_samples,rejected_samples,survival_fraction,rejection_fraction,raw_error_rate,conditional_error_rate,accepted_failures_per_input,rejected_failure_capture_fraction,rejected_error_rate,truth_upper_conditional_error_rate,truth_upper_accepted_failures_per_input,random_rejection_expected_conditional_error_rate,random_rejection_expected_accepted_failures_per_input,break_even_rejection_penalty,total_cost_penalty_0.00,total_cost_penalty_0.25,total_cost_penalty_0.50,total_cost_penalty_1.00,raw_minus_conditional_error_rate
linear_mean,20261033,20261033,0.7,0.0004416617253509836,0.9834647515255718,a4011a5da1e2b84ee2ba6c2917cc0be7148008e67d04da078b3f69ee4419fb00,0.0004416617253509836,49152,36268,12884,0.7378743489583334,0.2621256510416667,0.006327311197916667,2.757251571633396e-05,2.0345052083333332e-05,0.9967845659163987,0.024060850667494568,0.0,0.0,0.006327311197916667,0.004668760630819533,0.024060850667494568,2.0345052083333332e-05,0.0655517578125,0.13108317057291669,0.26214599609375,0.006299738682200333
linear_mean,20261033,20261033,0.5,6.879024060191252e-05,0.9834647515255718,a4011a5da1e2b84ee2ba6c2917cc0be7148008e67d04da078b3f69ee4419fb00,6.879024060191252e-05,49152,26380,22772,0.5367024739583334,0.4632975260416667,0.006327311197916667,0.0,0.0,1.0,0.013657122782364308,0.0,0.0,0.006327311197916667,0.003395883573426141,0.013657122782364308,0.0,0.11582438151041667,0.23164876302083334,0.4632975260416667,0.006327311197916667
linear_mean,20261034,20261034,0.995,0.4116404297684926,0.9833749381805825,adf203bf335485113c1a4018ff15ddcd1767acf70902a6e560b3d7fc159029b5,0.4116404297684926,49152,49000,152,0.9969075520833334,0.0030924479166666665,0.006591796875,0.005224489795918367,0.005208333333333333,0.20987654320987653,0.4473684210526316,0.003510204081632653,0.0034993489583333335,0.006591796875,0.006571412086486816,0.4473684210526316,0.005208333333333333,0.0059814453125,0.006754557291666666,0.00830078125,0.0013673070790816326
linear_mean,20261034,20261034,0.99,0.3281971312781853,0.9833749381805825,adf203bf335485113c1a4018ff15ddcd1767acf70902a6e560b3d7fc159029b5,0.3281971312781853,49152,48835,317,0.9935506184895834,0.006449381510416667,0.006591796875,0.004197808948500051,0.004170735677083333,0.36728395061728397,0.3753943217665615,0.00014333981775366028,0.00014241536458333334,0.006591796875,0.006549283862113953,0.3753943217665615,0.004170735677083333,0.0057830810546875,0.007395426432291666,0.0106201171875,0.002393987926499949
linear_mean,20261034,20261034,0.98,0.19926100551297787,0.9833749381805825,adf203bf335485113c1a4018ff15ddcd1767acf70902a6e560b3d7fc159029b5,0.19926100551297787,49152,48491,661,0.9865519205729166,0.013448079427083334,0.006591796875,0.002701532243096657,0.0026652018229166665,0.595679012345679,0.291981845688351,0.0,0.0,0.006591796875,0.0065031498670578,0.291981845688351,0.0026652018229166665,0.0060272216796875,0.009389241536458334,0.01611328125,0.003890264631903343
linear_mean,20261034,20261034,0.95,0.04931779639968714,0.9833749381805825,adf203bf335485113c1a4018ff15ddcd1767acf70902a6e560b3d7fc159029b5,0.04931779639968714,49152,47424,1728,0.96484375,0.03515625,0.006591796875,0.000927800269905533,0.0008951822916666666,0.8641975308641975,0.16203703703703703,0.0,0.0,0.006591796875,0.006360054016113281,0.16203703703703703,0.0008951822916666666,0.009684244791666666,0.018473307291666668,0.036051432291666664,0.005663996605094467
linear_mean,20261034,20261034,0.9,0.010223105775464814,0.9833749381805825,adf203bf335485113c1a4018ff15ddcd1767acf70902a6e560b3d7fc159029b5,0.010223105775464814,49152,45407,3745,0.9238077799479166,0.07619222005208333,0.006591796875,0.0002862994692448301,0.0002644856770833333,0.9598765432098766,0.08304405874499332,0.0,0.0,0.006591796875,0.006089553236961365,0.08304405874499332,0.0002644856770833333,0.019312540690104164,0.038360595703125,0.07645670572916666,0.00630549740575517
linear_mean,20261034,20261034,0.8,0.001548739715154679,0.9833749381805825,adf203bf335485113c1a4018ff15ddcd1767acf70902a6e560b3d7fc159029b5,0.001548739715154679,49152,41005,8147,0.8342488606770834,0.16575113932291666,0.006591796875,7.316180953542252e-05,6.103515625e-05,0.9907407407407407,0.03940100650546213,0.0,0.0,0.006591796875,0.005499199032783508,0.03940100650546213,6.103515625e-05,0.041498819986979164,0.08293660481770833,0.16581217447916666,0.006518635065464577
linear_mean,20261034,20261034,0.7,0.0004416617253509836,0.9833749381805825,adf203bf335485113c1a4018ff15ddcd1767acf70902a6e560b3d7fc159029b5,0.0004416617253509836,49152,36346,12806,0.7394612630208334,0.2605387369791667,0.006591796875,2.7513343971826336e-05,2.0345052083333332e-05,0.9969135802469136,0.025222551928783383,0.0,0.0,0.006591796875,0.004874378442764282,0.025222551928783383,2.0345052083333332e-05,0.065155029296875,0.13028971354166669,0.26055908203125,0.0065642835310281734
linear_mean,20261034,20261034,0.5,6.879024060191252e-05,0.9833749381805825,adf203bf335485113c1a4018ff15ddcd1767acf70902a6e560b3d7fc159029b5,6.879024060191252e-05,49152,26640,22512,0.5419921875,0.4580078125,0.006591796875,0.0,0.0,1.0,0.014392324093816631,0.0,0.0,0.006591796875,0.003572702407836914,0.014392324093816631,0.0,0.114501953125,0.22900390625,0.4580078125,0.006591796875
linear_mean,20261035,20261035,0.995,0.4116404297684926,0.9858362658288944,0c210b4dd02624c14e3a7d0bc9d126c0a695bd59a183b6c58e19a6284dc2acff,0.4116404297684926,49152,49012,140,0.9971516927083334,0.0028483072916666665,0.00640869140625,0.005121194809434424,0.005106608072916667,0.20317460317460317,0.45714285714285713,0.0035705541500040804,0.0035603841145833335,0.00640869140625,0.006390437483787537,0.45714285714285713,0.005106608072916667,0.005818684895833334,0.00653076171875,0.007954915364583334,0.001287496596815576
linear_mean,20261035,20261035,0.99,0.3281971312781853,0.9858362658288944,0c210b4dd02624c14e3a7d0bc9d126c0a695bd59a183b6c58e19a6284dc2acff,0.3281971312781853,49152,48851,301,0.9938761393229166,0.006123860677083333,0.00640869140625,0.003930318724284047,0.00390625,0.3904761904761905,0.40863787375415284,0.00028658574031237847,0.0002848307291666667,0.00640869140625,0.006369445472955704,0.40863787375415284,0.00390625,0.005437215169270833,0.006968180338541666,0.010030110677083332,0.002478372681965953
linear_mean,20261035,20261035,0.98,0.19926100551297787,0.9858362658288944,0c210b4dd02624c14e3a7d0bc9d126c0a695bd59a183b6c58e19a6284dc2acff,0.19926100551297787,49152,48520,632,0.9871419270833334,0.012858072916666666,0.00640869140625,0.00247320692497939,0.00244140625,0.6190476190476191,0.30854430379746833,0.0,0.0,0.00640869140625,0.0063262879848480225,0.30854430379746833,0.00244140625,0.005655924479166666,0.008870442708333332,0.015299479166666666,0.00393548448127061
linear_mean,20261035,20261035,0.95,0.04931779639968714,0.9858362658288944,0c210b4dd02624c14e3a7d0bc9d126c0a695bd59a183b6c58e19a6284dc2acff,0.04931779639968714,49152,47454,1698,0.9654541015625,0.0345458984375,0.00640869140625,0.0008850676444556834,0.0008544921875,0.8666666666666667,0.1607773851590106,0.0,0.0,0.00640869140625,0.0061872974038124084,0.1607773851590106,0.0008544921875,0.009490966796875,0.01812744140625,0.035400390625,0.005523623761794317
linear_mean,20261035,20261035,0.9,0.010223105775464814,0.9858362658288944,0c210b4dd02624c14e3a7d0bc9d126c0a695bd59a183b6c58e19a6284dc2acff,0.010223105775464814,49152,45440,3712,0.9244791666666666,0.07552083333333333,0.00640869140625,0.0002640845070422535,0.000244140625,0.9619047619047619,0.0816271551724138,0.0,0.0,0.00640869140625,0.005924701690673828,0.0816271551724138,0.000244140625,0.019124348958333332,0.038004557291666664,0.07576497395833333,0.006144606899207747
linear_mean,20261035,20261035,0.8,0.001548739715154679,0.9858362658288944,0c210b4dd02624c14e3a7d0bc9d126c0a695bd59a183b6c58e19a6284dc2acff,0.001548739715154679,49152,40978,8174,0.8336995442708334,0.16630045572916666,0.00640869140625,4.8806676753379864e-05,4.0690104166666664e-05,0.9936507936507937,0.03829214582823587,0.0,0.0,0.00640869140625,0.005342923104763031,0.03829214582823587,4.0690104166666664e-05,0.04161580403645833,0.08319091796875,0.16634114583333331,0.00635988472949662
linear_mean,20261035,20261035,0.7,0.0004416617253509836,0.9858362658288944,0c210b4dd02624c14e3a7d0bc9d126c0a695bd59a183b6c58e19a6284dc2acff,0.0004416617253509836,49152,36204,12948,0.736572265625,0.263427734375,0.00640869140625,0.0,0.0,1.0,0.02432808155699722,0.0,0.0,0.00640869140625,0.00472046434879303,0.02432808155699722,0.0,0.06585693359375,0.1317138671875,0.263427734375,0.00640869140625
linear_mean,20261035,20261035,0.5,6.879024060191252e-05,0.9858362658288944,0c210b4dd02624c14e3a7d0bc9d126c0a695bd59a183b6c58e19a6284dc2acff,6.879024060191252e-05,49152,26356,22796,0.5362141927083334,0.4637858072916667,0.00640869140625,0.0,0.0,1.0,0.013818213721705563,0.0,0.0,0.00640869140625,0.0034364312887191777,0.013818213721705563,0.0,0.11594645182291667,0.23189290364583334,0.4637858072916667,0.00640869140625
linear_mean,20261036,20261036,0.995,0.4116404297684926,0.9847092388803429,7a8d5cd3d8476466b3ab652d4da25fdc6b178c5f0f7c7c6a4be9b1e52e595ed5,0.4116404297684926,49152,49014,138,0.9971923828125,0.0028076171875,0.006591796875,0.0053046068470232995,0.005289713541666667,0.19753086419753085,0.463768115942029,0.00379483412902436,0.0037841796875,0.006591796875,0.006573289632797241,0.463768115942029,0.005289713541666667,0.005991617838541667,0.006693522135416667,0.008097330729166668,0.0012871900279767005
linear_mean,20261036,20261036,0.99,0.3281971312781853,0.9847092388803429,7a8d5cd3d8476466b3ab652d4da25fdc6b178c5f0f7c7c6a4be9b1e52e595ed5,0.3281971312781853,49152,48861,291,0.99407958984375,0.00592041015625,0.006591796875,0.004338838746648656,0.004313151041666667,0.345679012345679,0.3848797250859107,0.0006753852766009701,0.00067138671875,0.006591796875,0.006552770733833313,0.3848797250859107,0.004313151041666667,0.005793253580729167,0.007273356119791667,0.010233561197916668,0.0022529581283513437
linear_mean,20261036,20261036,0.98,0.19926100551297787,0.9847092388803429,7a8d5cd3d8476466b3ab652d4da25fdc6b178c5f0f7c7c6a4be9b1e52e595ed5,0.19926100551297787,49152,48521,631,0.9871622721354166,0.012837727864583334,0.006591796875,0.0026792522825168485,0.0026448567708333335,0.5987654320987654,0.3074484944532488,0.0,0.0,0.006591796875,0.006507173180580139,0.3074484944532488,0.0026448567708333335,0.005854288736979167,0.009063720703125,0.015482584635416668,0.0039125445924831515
linear_mean,20261036,20261036,0.95,0.04931779639968714,0.9847092388803429,7a8d5cd3d8476466b3ab652d4da25fdc6b178c5f0f7c7c6a4be9b1e52e595ed5,0.04931779639968714,49152,47421,1731,0.96478271484375,0.03521728515625,0.006591796875,0.0008856835579173784,0.0008544921875,0.8703703703703703,0.16291161178509533,0.0,0.0,0.006591796875,0.006359651684761047,0.16291161178509533,0.0008544921875,0.0096588134765625,0.018463134765625,0.03607177734375,0.005706113317082622
linear_mean,20261036,20261036,0.9,0.010223105775464814,0.9847092388803429,7a8d5cd3d8476466b3ab652d4da25fdc6b178c5f0f7c7c6a4be9b1e52e595ed5,0.010223105775464814,49152,45315,3837,0.92193603515625,0.07806396484375,0.006591796875,0.00019860973187686197,0.00018310546875,0.9722222222222222,0.08209538702111024,0.0,0.0,0.006591796875,0.006077215075492859,0.08209538702111024,0.00018310546875,0.0196990966796875,0.039215087890625,0.0782470703125,0.006393187143123138
linear_mean,20261036,20261036,0.8,0.001548739715154679,0.9847092388803429,7a8d5cd3d8476466b3ab652d4da25fdc6b178c5f0f7c7c6a4be9b1e52e595ed5,0.001548739715154679,49152,40792,8360,0.8299153645833334,0.17008463541666666,0.006591796875,7.354383212394588e-05,6.103515625e-05,0.9907407407407407,0.038397129186602874,0.0,0.0,0.006591796875,0.005470633506774902,0.038397129186602874,6.103515625e-05,0.042582194010416664,0.08510335286458333,0.17014567057291666,0.006518253042876054
linear_mean,20261036,20261036,0.7,0.0004416617253509836,0.9847092388803429,7a8d5cd3d8476466b3ab652d4da25fdc6b178c5f0f7c7c6a4be9b1e52e595ed5,0.0004416617253509836,49152,36082,13070,0.7340901692708334,0.2659098307291667,0.006591796875,5.542929992794191e-05,4.0690104166666664e-05,0.9938271604938271,0.024636572302983932,0.0,0.0,0.006591796875,0.0048389732837677,0.024636572302983932,4.0690104166666664e-05,0.06651814778645834,0.13299560546875,0.26595052083333337,0.006536367575072058
linear_mean,20261036,20261036,0.5,6.879024060191252e-05,0.9847092388803429,7a8d5cd3d8476466b3ab652d4da25fdc6b178c5f0f7c7c6a4be9b1e52e595ed5,6.879024060191252e-05,49152,26329,22823,0.5356648763020834,0.4643351236979167,0.006591796875,0.0,0.0,1.0,0.014196205582088244,0.0,0.0,0.006591796875,0.003530994057655335,0.014196205582088244,0.0,0.11608378092447917,0.23216756184895834,0.4643351236979167,0.006591796875
linear_mean,20261037,20261037,0.995,0.4116404297684926,0.9857044006776033,a8a1654dc94d9a717d1cdd3612998e3518b3ea948950a438cbde50f353a41542,0.4116404297684926,49152,48990,162,0.9967041015625,0.0032958984375,0.006632486979166667,0.005245968565013268,0.005228678385416667,0.2116564417177914,0.42592592592592593,0.0033476219636660543,0.0033365885416666665,0.006632486979166667,0.0066106269756952924,0.42592592592592593,0.005228678385416667,0.006052652994791667,0.006876627604166667,0.008524576822916668,0.0013865184141533989
linear_mean,20261037,20261037,0.99,0.3281971312781853,0.9857044006776033,a8a1654dc94d9a717d1cdd3612998e3518b3ea948950a438cbde50f353a41542,0.3281971312781853,49152,48839,313,0.9936319986979166,0.006368001302083333,0.006632486979166667,0.004095087942013555,0.004069010416666667,0.38650306748466257,0.402555910543131,0.00026618071623088106,0.0002644856770833333,0.006632486979166667,0.006590251293447282,0.402555910543131,0.004069010416666667,0.0056610107421875,0.007253011067708334,0.01043701171875,0.0025373990371531123
linear_mean,20261037,20261037,0.98,0.19926100551297787,0.9857044006776033,a8a1654dc94d9a717d1cdd3612998e3518b3ea948950a438cbde50f353a41542,0.19926100551297787,49152,48525,627,0.98724365234375,0.01275634765625,0.006632486979166667,0.0026378155589902113,0.0026041666666666665,0.6073619631901841,0.3157894736842105,0.0,0.0,0.006632486979166667,0.006547880669434866,0.3157894736842105,0.0026041666666666665,0.005793253580729166,0.008982340494791666,0.015360514322916666,0.003994671420176456
linear_mean,20261037,20261037,0.95,0.04931779639968714,0.9857044006776033,a8a1654dc94d9a717d1cdd3612998e3518b3ea948950a438cbde50f353a41542,0.04931779639968714,49152,47454,1698,0.9654541015625,0.0345458984375,0.006632486979166667,0.0009061406836093902,0.0008748372395833334,0.8680981595092024,0.16666666666666666,0.0,0.0,0.006632486979166667,0.006403361757596334,0.16666666666666666,0.0008748372395833334,0.009511311848958334,0.018147786458333332,0.035420735677083336,0.005726346295557277
linear_mean,20261037,20261037,0.9,0.010223105775464814,0.9857044006776033,a8a1654dc94d9a717d1cdd3612998e3518b3ea948950a438cbde50f353a41542,0.010223105775464814,49152,45429,3723,0.92425537109375,0.07574462890625,0.006632486979166667,0.0002421360804772282,0.00022379557291666666,0.9662576687116564,0.08460918614020951,0.0,0.0,0.006632486979166667,0.006130111714204153,0.08460918614020951,0.00022379557291666666,0.019159952799479168,0.038096110026041664,0.07596842447916667,0.006390350898689438
linear_mean,20261037,20261037,0.8,0.001548739715154679,0.9857044006776033,a8a1654dc94d9a717d1cdd3612998e3518b3ea948950a438cbde50f353a41542,0.001548739715154679,49152,41027,8125,0.8346964518229166,0.16530354817708334,0.006632486979166667,2.4374192604869964e-05,2.0345052083333332e-05,0.9969325153374233,0.04,0.0,0.0,0.006632486979166667,0.005536113348272111,0.04,2.0345052083333332e-05,0.04134623209635417,0.082672119140625,0.16532389322916669,0.006608112786561797
linear_mean,20261037,20261037,0.7,0.0004416617253509836,0.9857044006776033,a8a1654dc94d9a717d1cdd3612998e3518b3ea948950a438cbde50f353a41542,0.0004416617253509836,49152,36286,12866,0.7382405598958334,0.2617594401041667,0.006632486979166667,0.0,0.0,1.0,0.025338100419710866,0.0,0.0,0.006632486979166667,0.004896370901001825,0.025338100419710866,0.0,0.06543986002604167,0.13087972005208334,0.2617594401041667,0.006632486979166667
linear_mean,20261037,20261037,0.5,6.879024060191252e-05,0.9857044006776033,a8a1654dc94d9a717d1cdd3612998e3518b3ea948950a438cbde50f353a41542,6.879024060191252e-05,49152,26374,22778,0.5365804036458334,0.4634195963541667,0.006632486979166667,0.0,0.0,1.0,0.01431205549214154,0.0,0.0,0.006632486979166667,0.003558862540456984,0.01431205549214154,0.0,0.11585489908854167,0.23170979817708334,0.4634195963541667,0.006632486979166667
linear_mean,20261038,20261038,0.995,0.4116404297684926,0.9831726673783414,7d59f4eaf771c01431569e517effcd96f6c86a024c056bb41bd89d087db9d805,0.4116404297684926,49152,48996,156,0.996826171875,0.003173828125,0.0069580078125,0.005633112907176096,0.005615234375,0.19298245614035087,0.4230769230769231,0.003796228263531717,0.0037841796875,0.0069580078125,0.006935924291610718,0.4230769230769231,0.005615234375,0.00640869140625,0.0072021484375,0.0087890625,0.0013248949053239036
linear_mean,20261038,20261038,0.99,0.3281971312781853,0.9831726673783414,7d59f4eaf771c01431569e517effcd96f6c86a024c056bb41bd89d087db9d805,0.3281971312781853,49152,48841,311,0.9936726888020834,0.006327311197916667,0.0069580078125,0.004524886877828055,0.004496256510416667,0.3538011695906433,0.3890675241157556,0.000634712638971356,0.0006306966145833334,0.0069580078125,0.006913982331752777,0.3890675241157556,0.004496256510416667,0.006078084309895834,0.007659912109375,0.010823567708333334,0.0024331209346719453
linear_mean,20261038,20261038,0.98,0.19926100551297787,0.9831726673783414,7d59f4eaf771c01431569e517effcd96f6c86a024c056bb41bd89d087db9d805,0.19926100551297787,49152,48515,637,0.9870402018229166,0.012959798177083334,0.0069580078125,0.0029887663609193035,0.0029500325520833335,0.5760233918128655,0.3092621664050236,0.0,0.0,0.0069580078125,0.006867833435535431,0.3092621664050236,0.0029500325520833335,0.006189982096354167,0.009429931640625,0.015909830729166668,0.0039692414515806965
linear_mean,20261038,20261038,0.95,0.04931779639968714,0.9831726673783414,7d59f4eaf771c01431569e517effcd96f6c86a024c056bb41bd89d087db9d805,0.04931779639968714,49152,47463,1689,0.96563720703125,0.03436279296875,0.0069580078125,0.0010113140762277985,0.0009765625,0.8596491228070176,0.17406749555950266,0.0,0.0,0.0069580078125,0.006718911230564117,0.17406749555950266,0.0009765625,0.0095672607421875,0.018157958984375,0.03533935546875,0.0059466937362722015
linear_mean,20261038,20261038,0.9,0.010223105775464814,0.9831726673783414,7d59f4eaf771c01431569e517effcd96f6c86a024c056bb41bd89d087db9d805,0.010223105775464814,49152,45435,3717,0.92437744140625,0.07562255859375,0.0069580078125,0.0002861230329041488,0.0002644856770833333,0.9619883040935673,0.08851224105461393,0.0,0.0,0.0069580078125,0.0064318254590034485,0.08851224105461393,0.0002644856770833333,0.019170125325520832,0.038075764973958336,0.07588704427083333,0.006671884779595851
linear_mean,20261038,20261038,0.8,0.001548739715154679,0.9831726673783414,7d59f4eaf771c01431569e517effcd96f6c86a024c056bb41bd89d087db9d805,0.001548739715154679,49152,40856,8296,0.8312174479166666,0.16878255208333334,0.0069580078125,9.790483649892304e-05,8.138020833333333e-05,0.9883040935672515,0.040742526518804244,0.0,0.0,0.0069580078125,0.0057836174964904785,0.040742526518804244,8.138020833333333e-05,0.04227701822916667,0.08447265625,0.16886393229166669,0.006860102976001077
linear_mean,20261038,20261038,0.7,0.0004416617253509836,0.9831726673783414,7d59f4eaf771c01431569e517effcd96f6c86a024c056bb41bd89d087db9d805,0.0004416617253509836,49152,36121,13031,0.7348836263020834,0.2651163736979167,0.0069580078125,2.7684726336480163e-05,2.0345052083333332e-05,0.9970760233918129,0.026168367738469804,0.0,0.0,0.0069580078125,0.005113326013088226,0.026168367738469804,2.0345052083333332e-05,0.0662994384765625,0.13257853190104169,0.26513671875,0.006930323086163519
linear_mean,20261038,20261038,0.5,6.879024060191252e-05,0.9831726673783414,7d59f4eaf771c01431569e517effcd96f6c86a024c056bb41bd89d087db9d805,6.879024060191252e-05,49152,26277,22875,0.53460693359375,0.46539306640625,0.0069580078125,0.0,0.0,1.0,0.014950819672131148,0.0,0.0,0.0069580078125,0.003719799220561981,0.014950819672131148,0.0,0.1163482666015625,0.232696533203125,0.46539306640625,0.0069580078125
variance_correlation_ramp,20261031,20361031,0.995,0.4116404297684926,0.9741739920043985,7b8498f08e2e89905000ccb63ff009444b65418e158e1a229ac1b86549d24cde,0.4116404297684926,49152,48943,209,0.9957478841145834,0.004252115885416667,0.011088053385416666,0.009092209304701388,0.009053548177083334,0.1834862385321101,0.4784688995215311,0.006865128823325093,0.0068359375,0.011088053385416666,0.011040905697478188,0.4784688995215311,0.009053548177083334,0.0101165771484375,0.011179606119791668,0.0133056640625,0.0019958440807152783
variance_correlation_ramp,20261031,20361031,0.99,0.3281971312781853,0.9741739920043985,7b8498f08e2e89905000ccb63ff009444b65418e158e1a229ac1b86549d24cde,0.3281971312781853,49152,48757,395,0.9919637044270834,0.008036295572916666,0.011088053385416666,0.0075886539368706036,0.007527669270833333,0.3211009174311927,0.4430379746835443,0.003076481325758353,0.0030517578125,0.011088053385416666,0.010998946511083178,0.4430379746835443,0.007527669270833333,0.0095367431640625,0.011545817057291666,0.01556396484375,0.0034993994485460625
variance_correlation_ramp,20261031,20361031,0.98,0.19926100551297787,0.9741739920043985,7b8498f08e2e89905000ccb63ff009444b65418e158e1a229ac1b86549d24cde,0.19926100551297787,49152,48410,742,0.9849039713541666,0.015096028645833334,0.011088053385416666,0.0055980169386490395,0.005513509114583333,0.5027522935779817,0.3692722371967655,0.0,0.0,0.011088053385416666,0.010920667813883886,0.3692722371967655,0.005513509114583333,0.009287516276041666,0.0130615234375,0.020609537760416668,0.005490036446767627
variance_correlation_ramp,20261031,20361031,0.95,0.04931779639968714,0.9741739920043985,7b8498f08e2e89905000ccb63ff009444b65418e158e1a229ac1b86549d24cde,0.04931779639968714,49152,47254,1898,0.9613850911458334,0.038614908854166664,0.011088053385416666,0.0024759808693443942,0.00238037109375,0.7853211009174312,0.22550052687038988,0.0,0.0,0.011088053385416666,0.010659889214568667,0.22550052687038988,0.00238037109375,0.012034098307291666,0.021687825520833332,0.040995279947916664,0.008612072516072272
variance_correlation_ramp,20261031,20361031,0.9,0.010223105775464814,0.9741739920043985,7b8498f08e2e89905000ccb63ff009444b65418e158e1a229ac1b86549d24cde,0.010223105775464814,49152,45279,3873,0.92120361328125,0.07879638671875,0.011088053385416666,0.0009717529097374058,0.0008951822916666666,0.9192660550458716,0.12935708752904726,0.0,0.0,0.011088053385416666,0.01021435484290123,0.12935708752904726,0.0008951822916666666,0.020594278971354168,0.040293375651041664,0.07969156901041667,0.01011630047567926
variance_correlation_ramp,20261031,20361031,0.8,0.001548739715154679,0.9741739920043985,7b8498f08e2e89905000ccb63ff009444b65418e158e1a229ac1b86549d24cde,0.001548739715154679,49152,41274,7878,0.8397216796875,0.1602783203125,0.011088053385416666,0.00041188157193390514,0.0003458658854166667,0.9688073394495413,0.06702208682406702,0.0,0.0,0.011088053385416666,0.009310878813266754,0.06702208682406702,0.0003458658854166667,0.040415445963541664,0.08048502604166667,0.16062418619791666,0.01067617181348276
variance_correlation_ramp,20261031,20361031,0.7,0.0004416617253509836,0.9741739920043985,7b8498f08e2e89905000ccb63ff009444b65418e158e1a229ac1b86549d24cde,0.0004416617253509836,49152,36920,12232,0.7511393229166666,0.24886067708333334,0.011088053385416666,0.00021668472372697725,0.00016276041666666666,0.9853211009174312,0.04390124264224984,0.0,0.0,0.011088053385416666,0.008328672912385728,0.04390124264224984,0.00016276041666666666,0.0623779296875,0.12459309895833334,0.2490234375,0.010871368661689688
variance_correlation_ramp,20261031,20361031,0.5,6.879024060191252e-05,0.9741739920043985,7b8498f08e2e89905000ccb63ff009444b65418e158e1a229ac1b86549d24cde,6.879024060191252e-05,49152,27567,21585,0.56085205078125,0.43914794921875,0.011088053385416666,7.255051329488156e-05,4.0690104166666664e-05,0.9963302752293578,0.025156358582348853,0.0,0.0,0.011088053385416666,0.006218757480382919,0.025156358582348853,4.0690104166666664e-05,0.10982767740885417,0.21961466471354166,0.4391886393229167,0.011015502872121784
variance_correlation_ramp,20261032,20361032,0.995,0.4116404297684926,0.9713136611998351,30dad06e469398329565a9577d19021373d77f636ef68d2bb687c871723ace34,0.4116404297684926,49152,48961,191,0.9961140950520834,0.0038859049479166665,0.012471516927083334,0.010518576009476931,0.010477701822916666,0.1598694942903752,0.5130890052356021,0.00861910500194032,0.008585611979166666,0.012471516927083334,0.012423053797748355,0.5130890052356021,0.010477701822916666,0.011449178059895832,0.012420654296875,0.014363606770833332,0.0019529409176064026
variance_correlation_ramp,20261032,20361032,0.99,0.3281971312781853,0.9713136611998351,30dad06e469398329565a9577d19021373d77f636ef68d2bb687c871723ace34,0.3281971312781853,49152,48755,397,0.9919230143229166,0.008076985677083334,0.012471516927083334,0.008983693980104604,0.0089111328125,0.28548123980424145,0.44080604534005036,0.0044303148395036405,0.00439453125,0.012471516927083334,0.01237078466349178,0.44080604534005036,0.0089111328125,0.010930379231770834,0.012949625651041668,0.016988118489583336,0.0034878229469787296
variance_correlation_ramp,20261032,20361032,0.98,0.19926100551297787,0.9713136611998351,30dad06e469398329565a9577d19021373d77f636ef68d2bb687c871723ace34,0.19926100551297787,49152,48391,761,0.9845174153645834,0.015482584635416666,0.012471516927083334,0.0068194498977082515,0.0067138671875,0.46166394779771613,0.3718791064388962,0.0,0.0,0.012471516927083334,0.012278425610727735,0.3718791064388962,0.0067138671875,0.010584513346354166,0.014455159505208332,0.022196451822916664,0.005652067029375082
variance_correlation_ramp,20261032,20361032,0.95,0.04931779639968714,0.9713136611998351,30dad06e469398329565a9577d19021373d77f636ef68d2bb687c871723ace34,0.04931779639968714,49152,47202,1950,0.9603271484375,0.0396728515625,0.012471516927083334,0.003304944705732808,0.003173828125,0.7455138662316476,0.23435897435897435,0.0,0.0,0.012471516927083334,0.011976736287275951,0.23435897435897435,0.003173828125,0.013092041015625,0.02301025390625,0.0428466796875,0.009166572221350526
variance_correlation_ramp,20261032,20361032,0.9,0.010223105775464814,0.9713136611998351,30dad06e469398329565a9577d19021373d77f636ef68d2bb687c871723ace34,0.010223105775464814,49152,45348,3804,0.922607421875,0.077392578125,0.012471516927083334,0.0015436182411572726,0.0014241536458333333,0.8858075040783034,0.14274447949526814,0.0,0.0,0.012471516927083334,0.011506314078966778,0.14274447949526814,0.0014241536458333333,0.020772298177083332,0.040120442708333336,0.07881673177083333,0.010927898685926061
variance_correlation_ramp,20261032,20361032,0.8,0.001548739715154679,0.9713136611998351,30dad06e469398329565a9577d19021373d77f636ef68d2bb687c871723ace34,0.001548739715154679,49152,41380,7772,0.8418782552083334,0.15812174479166666,0.012471516927083334,0.00041082648622522955,0.0003458658854166667,0.9722675367047309,0.07668553782810088,0.0,0.0,0.012471516927083334,0.010499498910374112,0.07668553782810088,0.0003458658854166667,0.03987630208333333,0.07940673828125,0.15846761067708331,0.012060690440858104
variance_correlation_ramp,20261032,20361032,0.7,0.0004416617253509836,0.9713136611998351,30dad06e469398329565a9577d19021373d77f636ef68d2bb687c871723ace34,0.0004416617253509836,49152,37073,12079,0.7542521158854166,0.24574788411458334,0.012471516927083334,0.00018881665902408762,0.00014241536458333334,0.9885807504078303,0.050169716036095706,0.0,0.0,0.012471516927083334,0.009406668030553393,0.050169716036095706,0.00014241536458333334,0.06157938639322917,0.123016357421875,0.24589029947916669,0.012282700268059246
