strategy,root_seed,checkpoint_epoch,selection_split,selection_score,trajectory_count,eligible_within_agent,selected_within_agent,selected_across_agents,test_or_formal_used,checkpoint_tensor_sha256,training_lineage_sha256,status
mf,910121,640,validation_only,0.39916174867802967,64,True,False,False,False,f1ca0d2d86cbe8225a004f85954753001069297adf762fc838d1d2513fe7c66e,f38e04cccaf97eed2aa4067623f5da3a090f27c13fd810978869dcabb4c87684,COMPLETE
mf,910121,680,validation_only,0.4170156127329672,64,True,True,False,False,de1e7f1a818b1e7296c8459f246c6ce54c070f465d06dd3b3fe0b45ba9a8b621,6d29ad63b6f3aadba17e1b49db92f4ba1046386e33c769aa0ffe3d04ab755b4d,COMPLETE
mf,910121,720,validation_only,0.4084257931574083,64,True,False,False,False,aaf15a4fd42bc42b7f9d14f973d4433260df3cbb57fb684af12fb6dec548f1bd,178d683ef232eff89792ff8723688a3a180a2158f7f8c9d0116373a3810a17e7,COMPLETE
mf,910121,760,validation_only,0.40260028135888837,64,True,False,False,False,6da0bb4f942780c2cc807d2b18bc37ff8f0238130cd43c6fc2eaa7c2f5a649c9,6d9f1cb9ecfd2950cfd43077bce26bd32d5d252be1e570bf9f2abe3056f8a04b,COMPLETE
mf,910121,800,validation_only,0.4108947347454883,64,True,False,False,False,507b79d12e3a4f6cba83ba527705ce8f094da1fa2d7674b340abe9f9c5064192,2b263c5ab5f2cf1f97f36cf0f5d520b561641241069681fc03fb65a868ba1a3d,COMPLETE
mf,910121,840,validation_only,0.4158109076928888,64,True,False,False,False,86af723bf2fa03ec57be504448abc5d0f5109aecaa3c388d0d1b1ffc5029e643,295af1473cd59b029636b1be0efaca3723e772460c33c004630f79cb76673062,COMPLETE
mf,910121,880,validation_only,0.41069554293358207,64,True,False,False,False,bdf8c45bb159fcef37075c79dfa73f0aeec72f33c8e9c856b3f31a5718ed745c,ca61cd5da541e6ea15772aecf23107dfa955676b619b46257316dac3087c8d5c,COMPLETE
mf,910121,920,validation_only,0.40469341084764177,64,True,False,False,False,990a5c05cf7d1741722467a91fa2f77bc7466b35ee630b598ff6cbbf8e3c928a,6f5e74ef8a2a3c943644e4bf42dc3be110c345cc9ccce5d7f2ee1ffe48844dbd,COMPLETE
mf,910121,960,validation_only,0.4098275684410405,64,True,False,False,False,49ea6383458ed37c766d2622d1bf3020d5483a95ab490178ddb84dacc8ff9b4e,2c5d72aa804d26e627c90e99ab347037abb4bb0c067be867ee3c2f3b0e9fbea0,COMPLETE
mf,910121,1000,validation_only,0.4066969935777415,64,True,False,False,False,7f0cc8e651fb058523d4e7bd80e68471a92d69a330551781860a63575353fe05,3ed7191e9f2b88f638cd42ca94eb938798d23f3a970a11855e6a292e14dc7e5f,COMPLETE
mf,910141,0,validation_only,0.21606849969294656,64,True,False,False,False,a3401e8741fbac3e2807e02dc6aefb0659e3c6a032fc9e01ee6c50a8761033cd,63fa53f89fde7d5474c08d494aedad3906cd3ef456681608855147181e4110b2,COMPLETE
mf,910141,40,validation_only,0.27130508451288643,64,True,False,False,False,2d5b014c765a0e8053995d9ae784eb2057ce42986c4a5b773e52a628da351631,8b9c7493ff9be6b37d295eec99d559c236d2bd5c9396808d3d8dcade8462180f,COMPLETE
mf,910141,80,validation_only,0.3533589576791899,64,True,False,False,False,e2c882dde96fbe8f5975dfb171c584efa57e125b4d873435c3afeb6fc1b490cd,fe19295e70423bc76981e57350c641625aed3e483eaee324647a58aebe41dd19,COMPLETE
mf,910141,120,validation_only,0.3729429883124169,64,True,False,False,False,5d1898163fda9f5886267e8ae94b1d1ed517cca792bd622fe5613cb67c8e3f02,1963abeec21297c75b20ae047ff06ec7bf2b6398ef0a13f6f4d8e92076990759,COMPLETE
mf,910141,160,validation_only,0.3897133832437801,64,True,False,False,False,8273ef4c14272ac7d1023360f79ee5a3c56a31faba24678739f36fd3a6dd0625,89c44fe3dd55f8991394c5a005c0f8d6a9eeac57a7287d2603897a5d8cf599ae,COMPLETE
mf,910141,200,validation_only,0.3807126778400238,64,True,False,False,False,649281bb355855e4f9c65e2d07e76dbe212bcd96fc49509ddbe1a6ce6669253e,64e1740a9349c3291a3f1ab73679f6bd9cc32edabfc38607a674ad3252ce9961,COMPLETE
mf,910141,240,validation_only,0.3832425470250034,64,True,False,False,False,680f1b7acd6beb69bc69bd7d679c55bae11e61c0620a99b016d7db34e36b43db,1adcc073fdb36a1e293c7cd0a72227ed1049c3be46fde2f9699600d54604e124,COMPLETE
mf,910141,280,validation_only,0.4003103486517379,64,True,False,False,False,37f478a55fec485b5db24d53379bf32ed3cc0f3cdc5584e3fe3aeb23bb03cd4c,32393bc828329b8c28db3b90ba731cf183ce8909b7b539830877a26cffa70885,COMPLETE
mf,910141,320,validation_only,0.4054673013221377,64,True,False,False,False,8b42fc09caebd667912bb216fee9fdf64fe17d7318603b7c5b9b546050ebe3d7,86a5e9ffe746de2970a0fced9771178b5dfccd3729e1dc968268ab0de1d691c5,COMPLETE
mf,910141,360,validation_only,0.40423373057897827,64,True,False,False,False,202b7259ae25d995d525914d9b5a999d0aa2ea9904d60bbf80c51981d12e615d,485272759598d9178b15a6e4914d31fac3fca8f0c0466a4f4f164f89c129dbd5,COMPLETE
mf,910141,400,validation_only,0.41061475931229197,64,True,False,False,False,ced9812581edbedf7651eb3b129914e4b267b55e5efe6b1fb57393056d3f3a26,39171daf11f30886e5d11ab7054aa4c6eb0be5851013c235ea78677dad69e129,COMPLETE
mf,910141,440,validation_only,0.40958825897253326,64,True,False,False,False,5226793e0143fc95f31828f85406572f1fe22e874fee84e879af5dd282fad7bb,5fd1f0db937277cfbc270282ea978a40329c8ae3eb29cb6a0d9d3bb2f71299e1,COMPLETE
mf,910141,480,validation_only,0.4031228565625692,64,True,False,False,False,c163f06df52414be814aebe5b74f15b40805bba71e714d3da1c3234e46aff179,c2669db5bc39e8f8dc96253575686ca1e58c0958afd4c73256c31be40d5595e4,COMPLETE
mf,910141,520,validation_only,0.4057920449024923,64,True,False,False,False,9ab0cd2ca680b60d167ba62b5c60ffb8c90591e2beb745ca4e76a7a407779b10,07b3eddd64f704b94e0e22f56b890ce820dadeb82707f8b0d47c79aaa025779a,COMPLETE
mf,910141,560,validation_only,0.4125894285563598,64,True,False,False,False,c479b696ea95b6cb115119b412d57b7f869caf2247d1b49b18a42084adb94890,2e2e72a02ab4a44072be129c223ded4128cea2cfe5069ba46427d7e66fda3e74,COMPLETE
mf,910141,600,validation_only,0.40828499191884393,64,True,False,False,False,fe07b3e8fa5f9f0e8c482d6094513c2f4ea855c8a2305cadf48c88d177bddd9e,1d1951e70f5e49dfae9a548f30d2547eb875bc997db5574808141816e056c211,COMPLETE
mf,910141,640,validation_only,0.40562628009875834,64,True,False,False,False,0445bd29bfd268c39e5d0d083267f1c02b2d552c6ac66979cbc8ddcb412759d9,5e14117878446d66e681cf085e688c3e84876ea3deb8e00eaf3ff0ea8ce8f670,COMPLETE
mf,910141,680,validation_only,0.4152382002836722,64,True,False,False,False,18c455c370f8a71a957b860e13aa082f6382642f5cca3fc3ad6822ffae8dcf13,7c525632d542151e5a7bdac8989cee3c43df1ff302f149e6d9977316c69ca09d,COMPLETE
mf,910141,720,validation_only,0.4159544675116994,64,True,False,False,False,d90c77baa7abf4cfb905f74e4e2a84a7b1f479e69f7c70b0c7112a60e5e64ff0,2288e55e1894ceb3b5f803e7936fb66763a2737c6876650e23b7eb5046181b35,COMPLETE
mf,910141,760,validation_only,0.4081532393938571,64,True,False,False,False,0b16515208a88d73a8ab126388b096b9027e44d05a73872b5ecdd8563b4149f4,05d7ca57305e4ea0ce2ccc494547c5bf48d43621bcd12ef430a6f923f050a9fe,COMPLETE
mf,910141,800,validation_only,0.42047847733986027,64,True,False,False,False,e4350ce4a464bed6a77dcafdcb6ae672a99f9448bc52ec3ac4b919a5452ad10a,ba1ad848690fc384710d2a1d248b15345f8c64bc8809723832bde493cb5537f6,COMPLETE
mf,910141,840,validation_only,0.40962370790065833,64,True,False,False,False,32b79a9fa821cd7502309a2c929c79296f1d80ad1291ae2c32bb7d0175968074,2bb952ddb50dd31eda9c9a3ca0b82de9b5b957fb2b6576639789b4ab29d013a9,COMPLETE
mf,910141,880,validation_only,0.41116969528999014,64,True,False,False,False,bd1a84536037ce85c0e6b9351247ff34e7d6863f0c8cb4b1868b06ff34e0ee0f,5eec30cfab4893a4f91110654a553fc20c344168a563d01a5d52fe630689193f,COMPLETE
mf,910141,920,validation_only,0.42054409073012256,64,True,True,True,False,e051cf1ff7bbc97bfbf54de7be610e70182e9b333b489a9ae6f6be6a0f5655d4,0a1e8500abe57089bb19f6912ea7889822a6fa949c96798b342f3f8856427d8c,COMPLETE
mf,910141,960,validation_only,0.4146649383330687,64,True,False,False,False,a2489fe716a1a09e7fc2bb8be7e15f0fb4386f2ab9d72fed4ab7c1c071d78595,ea7a46d845dbf58250b336c7df980c6dd048324d6c503e3a3060a233e0097fb5,COMPLETE
mf,910141,1000,validation_only,0.4070656559377864,64,True,False,False,False,16b4448a5e3b367e1078d444dbcf70bdbffcf389b9eef9ab2522380cb607cf00,a0ed4b8fee66c37e1e4cffe4866511b5099bfc70ea164a87121ad7df8ef0bac9,COMPLETE
mf,910153,0,validation_only,0.21052510196663443,64,True,False,False,False,07b67ffe8a270f3f4f917cbdd9370f9e6a9e217e1a45f2970af1baf7c369b1ee,49492a8a273f01689b153f0f02bfecdfce9eb3c3fe4a0ab512821c3a5d6401f6,COMPLETE
mf,910153,40,validation_only,0.2670422873966921,64,True,False,False,False,d01be62d0590ddc9de25ed78374961159970dde6f2ba740cec399124802ffae9,6e6223ee50ea4f6efd24a15e266192b346f55f80be7d421784a8339731d0545a,COMPLETE
mf,910153,80,validation_only,0.3552475803729358,64,True,False,False,False,a39e2635b468cd176f0d435cad56e463c0ab9577c12efc979488bbd858bb8e06,01677a8ef6e3c420adb2b2834a18e7cf30853c8e79fc41245a42142b68a5c22b,COMPLETE
mf,910153,120,validation_only,0.3852636265225192,64,True,False,False,False,1fb5818c2e578f477fee112d30a04e17268354c7c259a10db8b90b089ed49cab,4c571cfe741c4d9d59c06fedbb92d6ed4008abb0edba0e3a7d7801388c3c3b5d,COMPLETE
mf,910153,160,validation_only,0.3831262965851586,64,True,False,False,False,63b75f1f1ac050c317bfca2fcafc26e9e6aacfdecace47f225330bbd61050ede,a871ed065b8091aeb6fd42a2227991e5e74842eca5307a432d779ee1c75f9ce4,COMPLETE
mf,910153,200,validation_only,0.3777939486593783,64,True,False,False,False,16f2e8dd5f8ec395b9fe1107d7e33967a88a23cd688d83d2baa20c91866df3dc,01b78381c6e95d632399c8eaa51240813bfce362dfdd2e51d40db8ffe782eea7,COMPLETE
mf,910153,240,validation_only,0.38486226455206013,64,True,False,False,False,006fcfe3c215c41e639a38f495fb5a015a96dd64ce55b5129d579c6d248b6d62,d7e059e9d1be98f20479fda0b24dcd1f0d3f44d1fbcc697767059112476998d2,COMPLETE
mf,910153,280,validation_only,0.3903434721503016,64,True,False,False,False,d6c4c9f71b2c7f962589178e21461bda2bdb122b52641addde07335f3cd8b24b,c23e671c5c9dd1f8a3ae1d95969718870745a233ba8538317bfc21d8724c6488,COMPLETE
mf,910153,320,validation_only,0.3960117440348539,64,True,False,False,False,443d161c40fea09ebd4dd15c10c846ad93245ec2dab9ab54a387fa787af7b110,35361ec09875a572e6c82694fe29c99e56b49f675b8803024ae3d85da30123fc,COMPLETE
mf,910153,360,validation_only,0.3957233684511524,64,True,False,False,False,2631006e395a277710c3c3c72f081b87138eb867a714d0fa65fab2e0e2b9ebf3,de26e5908e293db0170a0fcdb4ab97adfc4d0e66f0c13fb75168ca5405d03b45,COMPLETE
mf,910153,400,validation_only,0.4012393968739761,64,True,False,False,False,a80393584d74432220e1ea33ce9969ad4879662fcf0e51a2ba3c3ca0768d0c6e,b169941594dae07133543d0f3eea83bb40d7aae4ae28683bd93dad5b3848c4c9,COMPLETE
mf,910153,440,validation_only,0.40165768026119664,64,True,False,False,False,d04ce37bef23395bfa7059e408946b735c5cac6093d1f42498e8f6dc8fde664b,690e56aafb905b3ddff32335ae04dc042b8ca36034f5b7013dd45f4ddb5b2309,COMPLETE
mf,910153,480,validation_only,0.40434947660929,64,True,False,False,False,8e92f74c7510b2d1150ec15b62edf103626af6b8fe61b8b576881a361bf0af3a,f693930ad5454b13903cca0126cf58e390fc66d07fd0dd10c09898dd3948de5e,COMPLETE
mf,910153,520,validation_only,0.4030042488058468,64,True,False,False,False,7e20ad1f55c90344d9d1eb51aeef52f4ff7435899239094e00a621e25759566b,0e3bd5bbf7e2a99f5051ecf14695c1f6b60757a54dd521b305c6f5d5e744a779,COMPLETE
mf,910153,560,validation_only,0.401799441602874,64,True,False,False,False,c7f9d86145ae49228b1516d4f419fef57e64f7e5c015cc65f68e4459c6210fa5,8d1fb4d459100c6e3e04961f411e24afdae20d8d1a2a2b19a7ea80caebac8d6d,COMPLETE
mf,910153,600,validation_only,0.41932260868571036,64,True,True,False,False,c3b14a466cd4cdba9d6748cfa440c7e1c8817054e49348488645eae84474d4c0,3e0f790adfdf9abd1538a6b6a543e7bb2d53f1ee003a94df9dd6b7e949fbd071,COMPLETE
mf,910153,640,validation_only,0.403166177110351,64,True,False,False,False,8c629407351ec2c8cd052daba06ca43ccc0919dcaaad80d8850ab1b6c6eb4190,956da76073bc01745152244185718a93a462f73be77ee982ecffae8f36006a9c,COMPLETE
mf,910153,680,validation_only,0.40430012230754664,64,True,False,False,False,6751330cf58c707490f2541d1a2b4d819d5102f80d6f0b96790bc4ec59b2087d,3807f1ad2eea96fd3e0626c3489d7fb54d4b41b50e1c32e6b5f1dd6cf59bb015,COMPLETE
mf,910153,720,validation_only,0.4056535263405321,64,True,False,False,False,cf920df1dd6b07dbf212c33eea4afb4ef5d0d9791f2fed1b48a61bb850f4f1ca,9bb2f61156864598f2b413c8a9e24ffe91b4ad05b1d80337fa454160a3972252,COMPLETE
mf,910153,760,validation_only,0.40540780789780007,64,True,False,False,False,8a91c9f708c16fb540a0f1f0ea8ea07cdfe9cfe1e2fe84cdc62a8b7a126a99c3,91f25b7c59ba3c27e49a416ae1af77217521e06fa72490870bce9a959daa0065,COMPLETE
mf,910153,800,validation_only,0.41266016784570714,64,True,False,False,False,12398f0e665f336e43d307cb9478e816196158b753e9e6f086a44a473ef246a5,c95b945bbb3a29a9790177e69c002aa0351798ecfc847316ae81c13ed947952e,COMPLETE
mf,910153,840,validation_only,0.4067913867202253,64,True,False,False,False,e4105a84abc08a541def7484b99f3814b9737b40bd47ff44c2f811f2ffc81b3f,a890515a242e77eab3be72316c63437dcd7a6cfbf219dd67a512ee1e9c7f4cb8,COMPLETE
mf,910153,880,validation_only,0.4074858675001587,64,True,False,False,False,1594b06fdb59a2c2d6ec9bd13dc76164451888a7995b838b90e6985de30393bb,1d13aea65e0e27a6e944cfda7e46ff8d00cb3018c02fa690eb33f82b1f6fb81e,COMPLETE
mf,910153,920,validation_only,0.4104825560100913,64,True,False,False,False,7b881662d36a37ea3cf3fa4ae7c8a14bf15be0ae03696ea59d7f0e5fd06ca3e3,43fad0c6a0289abcc42cb3c1c69655e50766080c34f30aedb7df8d4010a54480,COMPLETE
mf,910153,960,validation_only,0.41207045302841283,64,True,False,False,False,c8e6344f376bda78ca003c39d62fbb0168b424875a4f67c3f8459fa9390acef4,46dddec3b738d8e40988b972e2da4b0cc619f399f8140eeb3ce47ddc5f5c2040,COMPLETE
mf,910153,1000,validation_only,0.4043923202462192,64,True,False,False,False,45d169e062dbb09e60c8bee9c4a7c7647dcbdb5570b11672a0a0c28d3c7dc345,ccb0124827ab145e72989b6f0aebb8f4d261f8e39cd2f52e75aed066b72cce2b,COMPLETE
mf,910157,0,validation_only,0.2181121265861774,64,True,False,False,False,f98704e07c232d8a38254d0c11f0bff759e44703444cd3888debbc3a74ec1043,8d4aad3ad2038a3f4a9f5735771ee115f0f2a6a3a189333cc3dbc7f58006958b,COMPLETE
mf,910157,40,validation_only,0.27476353537081294,64,True,False,False,False,6327fa2fdce20746c25cd901e49ff71705366d393cae77a87642d1028ded2ff3,e5ffb311a14d489d5230ccc0b9feee71a1c3827477690c53dfc0f926b24a6330,COMPLETE
mf,910157,80,validation_only,0.3525695717313436,64,True,False,False,False,5aaece71e704c4137cf321d793157b2bdf155109de699d9ee1e1aa359e3e1e93,5f9a4ab36d2482ea2bca004d216093bf73f2ab02de9785b78a21d3e4e9bc7a37,COMPLETE
mf,910157,120,validation_only,0.381961065249656,64,True,False,False,False,2bde6ff8c62b7ff29404e8f1ccbdebf91630bbfe6cbebd27e7dafefca8d7d41b,243b8f505ebee6c88045dcef83700a53a31c9d5753289124810c08f330173051,COMPLETE
mf,910157,160,validation_only,0.38311040158030196,64,True,False,False,False,d2f6a8e250ccd09d52821efd5fdcdcca67dbf6777538b1923865e918cf5d1943,2e0fb04164493f27348d2de54f3c3a6c3121b8c4389e947818acf63b0c677a27,COMPLETE
mf,910157,200,validation_only,0.3894450117541989,64,True,False,False,False,9e03cd16d288972fd28c4e8b8344388a7ff76cd59cc32126cbb62f2aaa3764e1,05ed35cd933c01c7e6107e181b1d31b1e0ee501ed30e0358b2226843d8f8baa3,COMPLETE
mf,910157,240,validation_only,0.38942287947248544,64,True,False,False,False,65d337f6436ff47493674b2470ffb13e6a34585dc99e6296a253a19e13cb820f,cad3fd7ecd24ad18c74ce64d82098e85f73417c20368f007f7193afcdc0c5b15,COMPLETE
mf,910157,280,validation_only,0.3896759946886617,64,True,False,False,False,90ce5a7ae99894ac4c626607fc8f75383613aae5ad87858723f43edae05d6442,6605af1cd2f9f7d130ec42aa873fa891b766add20487a9c2235d747273a1315a,COMPLETE
mf,910157,320,validation_only,0.38526642149815943,64,True,False,False,False,4fee4fa1d21fe85b51e1d23fbc1227ee1789a4492d512f1c7af6b1f76ff087b1,34ec8330e011bb3a5a37f7137cd28ce7fcac242c9de58fcbfe810df8a858bc8a,COMPLETE
mf,910157,360,validation_only,0.3938894551242821,64,True,False,False,False,b703e7ff86b96f5c8e868f0cad77fe6da0bcea6b53fd3cd66c0a442584608f77,f5e567aeb2c93e69578ef802d9e6940cce19a69d320ed0a06557c54c8e022ea2,COMPLETE
mf,910157,400,validation_only,0.39113919937377944,64,True,False,False,False,0b3a5d7d12248869e0ea79ba148e25409efe22ca6623cf10c23aa6202da6c947,51b6ad44e90b001cd7ff5b2a6ecd7fe543b6473fb40647e363f13edea4a6cd33,COMPLETE
mf,910157,440,validation_only,0.391957833695625,64,True,False,False,False,22a75571021e02fccd0b502d9f089af9fd2bf8d437a52379692b1836ec38afc4,cfdb8bea67d13c9b1ba94fcc293d46ab3613fd1b0d06e834107e22f4b3c95ec3,COMPLETE
mf,910157,480,validation_only,0.39970241764318487,64,True,False,False,False,266c6c67d30dc84bde81a682e6e6c20967a5c2dbe100ff875010c87984f96a74,69f9b908eb4cab5372c5c6f84c0149f95791f03ecf4b89a9b4a638b4fb9570e5,COMPLETE
mf,910157,520,validation_only,0.3978999745762455,64,True,False,False,False,f330943aac53a5bc0ccafa8e4ca97217f850f0ae70b865c4364de49cb3cb97ed,d63998de7114d49e62eb2334b5d5c68ccbfc6daaf796fd0a0a2782f295d4cee9,COMPLETE
mf,910157,560,validation_only,0.40486459170834155,64,True,False,False,False,c5f7f9b8dcd5e444960085834cd6e43739af61d7abfddfb2ca3d0ac541ae2c2e,31d8b81c6c7558c271e7bb13d5d47ec5a485ccf264b8c6f80bcd994dd72df75e,COMPLETE
mf,910157,600,validation_only,0.3927212175545902,64,True,False,False,False,d6f895b8e91fb04b68b73bb65f26410fadce0957bbc516415fae2d8744638bc7,03e0b6f580b25a0c68b685312ab59969800954cd53c525e0433bfe910416041b,COMPLETE
mf,910157,640,validation_only,0.3920016910938704,64,True,False,False,False,3ebf6f2329514ddc50e9a5a9b5ef9a8f8fa3b6de7c07173c990dc063b2c5b79e,2e55023b72181b4cad944144017de2f92d7d283eb8418bb6f78fa2fd90b824b5,COMPLETE
mf,910157,680,validation_only,0.397872835275488,64,True,False,False,False,bea67914f9bc0ee2bc3f12b17641ea1f0b11f2845cd486391cee5ce1cc033f6e,d670bfc9f42d08fbe3135128f111a0e92131b226ef1170f1dfae4a3758f49242,COMPLETE
mf,910157,720,validation_only,0.40122762900790643,64,True,False,False,False,42cdfb7d88b436dd818114db4aa08140633c124a0c19c88cd6202982bb12d323,b13ae7968a554de5aec5ccfd4304f152255f3e1a89f7a4446860434ad0a4a3ea,COMPLETE
mf,910157,760,validation_only,0.41818260366425397,64,True,True,False,False,79b8ced5d810ee4995c597d8024e0d963df15018a72ef9fbb3dac361b30c5047,c4d9f99bc6d629b2a99313f3e9eb2ae8c898f789fe08b7eb2ff28b5198f31b64,COMPLETE
mf,910157,800,validation_only,0.41022741212071134,64,True,False,False,False,06ab73e79599f0819250edfd89468bdce859e415df05013af234907abab0eefd,7100e8a0805914afd448b69ab9e3a02d56d05ffdd7d2de28486b1d8185e7d1c4,COMPLETE
mf,910157,840,validation_only,0.3950049540359652,64,True,False,False,False,12d0e4325b85a51ec2e3fdbe7f3013174cc3dba5873567fa5ff56e8e8f1512ff,69806a044c0cf0e0a6db784e7cc44ce52072fa50099086b5b7346e3ad392249d,COMPLETE
mf,910157,880,validation_only,0.3889422164570024,64,True,False,False,False,205b480a6d9a33c933d3c210a7bc6a8fa80c6e724e2163b3bed1023f11b6eba1,5a7cd2c4fdd8230e27114d49f0ebd78c1084fa40f5b6b82bdbc49b6b92926de9,COMPLETE
mf,910157,920,validation_only,0.396176493023068,64,True,False,False,False,cc8272ab57f45ebf7eb4cb28ff46ba603e320e90a4f58df7c3c7858b17911588,f8170cbc9379b1ff93a91b5ead6ff2a781b3a7a1e93be274fc8d1e5f86544db6,COMPLETE
mf,910157,960,validation_only,0.403021992308923,64,True,False,False,False,fd3a2e79287085b214260e708a1b807f2d01c178f20e14b8ee05240fa383275b,4b871f8f92fcca48ca19862388c67483ceb60786a5655bf3cf80d1b6ab656712,COMPLETE
mf,910157,1000,validation_only,0.4021060910548201,64,True,False,False,False,07af56719b904f436c459743e5361c36a421e9481ec30d5ad7795342044f844e,83f1233cb209d1282663e9ee89b15f33d6a2743edbd47d31337b1cb2f97f208c,COMPLETE
mf,910171,0,validation_only,0.2194749594074593,64,True,False,False,False,7d36d5eae7da33981f336932945601d4790e1363a2e373e4d6bb2abc1d836efd,4b0ce470f25eb48598bd11dab144b892c9fcda126c1b00b1a1b1e0f7e1816d65,COMPLETE
mf,910171,40,validation_only,0.28264446291629675,64,True,False,False,False,efc6f168bcce1fb630150ead3b6860a6a0604d2df96b7c5c4b4ecabd4ca94262,81273785ffd77f901c0c855ecf5198b311ad73fcfe2b6ab78f0278d072f95376,COMPLETE
mf,910171,80,validation_only,0.36927894142571016,64,True,False,False,False,796ec822f508e54a5447074e32a16f9c89e80329063e903185b0d924ae00bc88,fb1e14979a6c39f080eb32b3de5f3e5a96521fdef3d0e7286f783a9e2d63d477,COMPLETE
mf,910171,120,validation_only,0.37947908847975736,64,True,False,False,False,ba6f0c538c9d02a581428e14987176ddf5d774881e08e343cf1a6a0e092f247d,2baf306731a7aead6d25be70be2a92e1ad521d0b5d0393cdd9a4992c6be76e4a,COMPLETE
mf,910171,160,validation_only,0.3836361424631773,64,True,False,False,False,a8bfcd8b22e9275f4ee3608abf86dd1de22d041cecc4bb78f7c646caabafd1bd,562da88c0c805a1b23524c0a12484d6f3bf620a021bc2b2018382c82d11e9d68,COMPLETE
mf,910171,200,validation_only,0.3815002592930567,64,True,False,False,False,4f2a0add91990debb661e4dcef51d314c749e810fadd31e7092556622f3946dc,f7f6f35c451de8b499243e0c39014b6fe8edcfffdf23da27b90bb0e781c13d90,COMPLETE
mf,910171,240,validation_only,0.38335707981679684,64,True,False,False,False,e5aab1b0ff6baff161fef3ac058ab573ad9f7191286e6e3034b7446b37a725a0,8bc5ea1d6598eb16a557f85c3b6d5a9b9be8a289f216ed9c5b22b02a6a71acb2,COMPLETE
mf,910171,280,validation_only,0.3802211334004775,64,True,False,False,False,2f25f576c31dd687318ca697efeda813d25233beba17608bb97f75a038dc0a70,23db00f2d7488609c90bca51efb58d3fd1d54cf8eb240413f2832f70ffee61f2,COMPLETE
mf,910171,320,validation_only,0.37962292999262404,64,True,False,False,False,80702f2121418f98e46ef8878b1375d9b4544ec39aca9ed527271c84c80593aa,1efd341d33fdcc50dafc963271fd92052f8f5993122340e97bb12deb8f627971,COMPLETE
mf,910171,360,validation_only,0.3889775034374737,64,True,False,False,False,5011d1b78f0feaab60a631a685542a987d0abc1c9f4de3bdb5ec41a6242d0057,87945ae1f802c11d98a40ff85cb3d85a282ccb4059c866438e3614e33d88e67d,COMPLETE
mf,910171,400,validation_only,0.39456799874877724,64,True,False,False,False,e53664d749ec4c65309040a434549f74e7fe1a537f46b9ea899c7da685250b62,41dc4ddfad1df960812eb4e7da0848ae8037b485dc41c9b0bbbd10d31cb9d74f,COMPLETE
mf,910171,440,validation_only,0.3893148908152937,64,True,False,False,False,bd23f7a3c760bad394b7a8d916c05e704a6eca58271ef0d70485bc4fb64fac80,f2e843305d73af7193d54f2ea184872056af16a7c6a522505cb14ab6378f522b,COMPLETE
mf,910171,480,validation_only,0.3897089174320227,64,True,False,False,False,d033e5c99071101ef30ae0e9540a7f1296a256bd61823dcb0d90107f3a70fd2d,da896c8525225d4f1316fbc8d0330bdd74821f93187776d8b54f3e32349382e9,COMPLETE
mf,910171,520,validation_only,0.3826513344701504,64,True,False,False,False,df09dfa4f6fbeb19a9b2092f4ed9114e5fce583e47484cb37ccf71b7c6503169,510e6b6dc92125fbdb43984894f65e44806393053bc58f39232b1cb8a961872d,COMPLETE
mf,910171,560,validation_only,0.3934240165692323,64,True,False,False,False,c1bffbdc1ed409e68aa255fee9ac987565389bb56377a76cc56a06126b308ba1,a78fa00638ccefa753df06ab0f90153d944fabc68953df21ec327e879a593d0c,COMPLETE
mf,910171,600,validation_only,0.3892641050874052,64,True,False,False,False,ba74f3f9f0a2727ce4211489e6df00a2d6440810f96a8ba6b95d7e858558f82f,bc47dcb3f7eab036adfee35b1011f5b6d2b6fa1c51413d935d1a7d950ff34c74,COMPLETE
mf,910171,640,validation_only,0.38330050566502794,64,True,False,False,False,6b44bea421e476032cf7928c514ac0dd772905fd15454e766ba1494c5970fafb,3cd2f3e34d786bb67414c16c0e3f34532725b8e4ad01ebad5f07ea67e52673cd,COMPLETE
mf,910171,680,validation_only,0.384904010769092,64,True,False,False,False,debf4ae672d95688e0d855d652fc4319c5ab2a5ccbcef5343519390ed16323c0,72f9520aa7a20e3dddf3d7cab81200dd2dbbe8065e3426e24986b4b85b04862c,COMPLETE
mf,910171,720,validation_only,0.3940318874388977,64,True,False,False,False,b6b9b08cdbc1d3775546b5242ac0ba9e89dff28bcf39f6be99f87c2541744d88,597393c1c3f4c6f91f8dc5f5162911811fd4dbabe15d2ba38f4b5614e7ac445d,COMPLETE
mf,910171,760,validation_only,0.39398720875865023,64,True,False,False,False,f2c2f27804d73e7717ef3351c95592fc4d78d833f83b78e84ed1c336c730fa02,6e4ff38cfd988dc788af1cffb5a1040a4a13f1d150ce2219ca956935f1610c5d,COMPLETE
mf,910171,800,validation_only,0.3968062785388462,64,True,True,False,False,aa9fddcfa20d11e05cc86f2515a8675ae17dff88c7dd6910e57e5ea49d916936,7c99884e63860612e6eb7c5090d434728f7111bb9193a868b105960f8d1ca595,COMPLETE
mf,910171,840,validation_only,0.3860940558666948,64,True,False,False,False,280f9ceb976efe9a2a086aebd30843beb45176c6a8a5c56b1ad7e9e6e20d8e65,909fe980660f47c959348a8ead6a4dd66e33d957b63b2c9532299979cf3423a5,COMPLETE
