row_id,row_schema,layer,cell_base,cell_id,backend,backend_id,cutoff,convergence_role,seed,seed_position,trajectory_id,round_index,terminal_round,action,probe_id,scenario,initial_state,logical_label,rng_namespace,archive_chunk,archive_row_index,density_index,raw_iq_index,heldout_iq_index,heldout_window_sha256,pre_readout_i,pre_readout_q,pre_measurement_g,pre_measurement_e,pre_measurement_f,pre_reset_g,pre_reset_e,pre_reset_f,integrated_i,integrated_q,integrated_i_mean_error,integrated_q_mean_error,raw_log_evidence,raw_reference_log_evidence,raw_within_window_residual,posterior_g,posterior_e,posterior_f,level_g,level_e,level_f,mean_photon,reset_requested,reset_hidden_success,reset_ack,rao_blackwell_reset_success,leakage_resident,leakage_residence_probability,leakage_age,predictive_mean_i,predictive_mean_q,predictive_cov_ii,predictive_cov_iq,predictive_cov_qq,heldout_reference_log_evidence,heldout_proper_score_per_sample,heldout_llr_ge_per_sample,heldout_llr_gf_per_sample,heldout_llr_ef_per_sample,drift_0,drift_1,drift_2,drift_3,drift_4,logical_survival,logical_block_00_real,logical_block_00_imag,logical_block_01_real,logical_block_01_imag,logical_block_10_real,logical_block_10_imag,logical_block_11_real,logical_block_11_imag,density_trace_error,density_hermiticity_frobenius,density_minimum_eigenvalue,density_quantization_frobenius_error,density_quantization_certified_frobenius_bound,density_quantization_trace_distance_bound,posterior_normalization_error,level_normalization_error,reference_posterior_l1_error,reference_log_evidence_error,conservation_pass,exception_type,exception_message
fault|burst|c44|A|p0000|r000,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,fault,fault|burst,ab/c44/fault/burst,A,PHASE9-BACKEND-A-JOINT-FOCK-QUTRIT-GKSL-V1,44,fresh_cutoff36_40_44_bounded_repair,1800000,0,fault|burst|c44|A|p0000,0,False,XZ,,burst,,0,NUMPY_SEEDSEQUENCE_ADDRESSED,repair_c44_fault_burst_A__9781bfbbd1dc0c78,0,-1,0,0,395903fff1ad7a554afe068319c45deee1d9284f11e19fd611892efb9ea61a8a,0.0,0.0,0.9868662109592593,0.012649324679621246,0.00048446436111953693,1.0,1.1212473101642576e-19,8.447800024654041e-18,-0.6654111989278816,-0.0410172323185217,0.0,0.0,-14.503323815380853,-14.503323815380853,5.027253875307156,1.0,1.1212473101642576e-19,8.447800024654041e-18,1.0,1.1212473101642576e-19,8.447800024654041e-18,3.6966953908067293,False,False,none,,False,8.447800024654041e-18,0,-0.8280843533376924,0.0005571340152874674,0.06522627825638715,0.00046135396077175443,0.029440393719269597,-13.20104883658021,-1.6501311045725262,-5.320000065854681,-3.0187669558286903,2.301233110025991,0.004928823420025182,0.0023474478031113473,0.003059744465464675,-0.002839347353430154,0.0017213498590539587,0.7798155268126031,6.7026612346708696e-06,0.0,-0.0009704664866774347,-0.00015499893400565634,-0.0009704664866774347,0.00015499893400565634,0.7798088241513684,0.0,0.0,0.0,-1.3819396358344929e-18,,,,0.0,0.0,2.046300565911438e-33,0.0,True,,
fault|burst|c44|A|p0000|r001,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,fault,fault|burst,ab/c44/fault/burst,A,PHASE9-BACKEND-A-JOINT-FOCK-QUTRIT-GKSL-V1,44,fresh_cutoff36_40_44_bounded_repair,1800000,0,fault|burst|c44|A|p0000,1,False,IDLE,,burst,,0,NUMPY_SEEDSEQUENCE_ADDRESSED,repair_c44_fault_burst_A__9781bfbbd1dc0c78,1,-1,1,1,b714b7f8fd2c0e100e3393876180fe9493a664bec0575675bb07652c8a12a2e1,0.003059744465464675,-0.002839347353430154,0.9875663506636778,0.011949829341476974,0.0004838199948452983,0.9999999999988596,7.184017086966216e-20,1.140377724793466e-12,-0.6689173814886868,0.2568852976153128,0.0,0.0,-11.466005360565006,-11.466005360565006,3.120835564989636,0.9999999999988596,7.184017086966216e-20,1.140377724793466e-12,0.9999999999988596,7.184017086966216e-20,1.140377724793466e-12,3.598955931783878,False,False,none,,False,1.140377724793466e-12,0,-0.8262142986584061,-0.0022829543593580613,0.063255001454713,0.0004614022677599604,0.029439542370019053,-17.715382076551176,-2.214422759568897,-1.0908385657474096,-4.641763945118318,-3.5509253793709084,0.005033787308743832,0.0028202746553837414,0.0007640992911766807,-0.003468256853318913,0.0007573362844668057,0.7450266115973064,0.745012782382119,0.0,0.00018937129385260276,0.00034702192015874226,0.00018937129385260276,-0.00034702192015874226,1.3829215187424617e-05,0.0,3.3306690738754696e-16,0.0,-2.1731537310762794e-19,,,,0.0,0.0,1.2116904587530335e-27,0.0,True,,
fault|burst|c44|A|p0000|r002,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,fault,fault|burst,ab/c44/fault/burst,A,PHASE9-BACKEND-A-JOINT-FOCK-QUTRIT-GKSL-V1,44,fresh_cutoff36_40_44_bounded_repair,1800000,0,fault|burst|c44|A|p0000,2,False,HOLD,,burst,,0,NUMPY_SEEDSEQUENCE_ADDRESSED,repair_c44_fault_burst_A__9781bfbbd1dc0c78,2,-1,2,2,63be3a14de3daa103e66ab3d99d20b194a0596a824e2c44bbffd597e743141de,0.0007640992911766807,-0.003468256853318913,0.9881553801240419,0.01136124054413764,0.0004833793318203931,0.9999999999999999,6.6514482707165064e-18,1.0739595114763602e-16,-0.5936351147093993,-0.03320780418244268,0.0,6.938893903907228e-18,-11.159795281479585,-11.159795281479587,3.243471379950726,0.9999999999999999,6.6514482707165064e-18,1.0739595114763602e-16,0.9999999999999999,6.6514482707165064e-18,1.0739595114763602e-16,3.510735944097783,False,False,none,,False,1.0739595114763602e-16,0,-0.8295109193517419,-0.002912370621725461,0.061594151850260806,0.0004615384512995953,0.029438960156829994,-12.701110232008594,-1.5876387790010742,-5.671320111577631,-0.21127153183237457,5.460048579745257,0.005510367249484312,0.0036404249830530953,0.00264327078310443,-0.0026373965221079525,-0.0003146127791607133,0.7040564070197246,0.704003651335991,0.0,-0.0014584847054126885,0.0014521037809997611,-0.0014584847054126885,-0.0014521037809997611,5.2755683733692106e-05,0.0,2.220446049250313e-16,0.0,-8.640715833298911e-17,,,,0.0,0.0,1.110223024625158e-16,1.7763568394002505e-15,True,,
fault|burst|c44|A|p0000|r003,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,fault,fault|burst,ab/c44/fault/burst,A,PHASE9-BACKEND-A-JOINT-FOCK-QUTRIT-GKSL-V1,44,fresh_cutoff36_40_44_bounded_repair,1800000,0,fault|burst|c44|A|p0000,3,False,XZ,,burst,,0,NUMPY_SEEDSEQUENCE_ADDRESSED,repair_c44_fault_burst_A__9781bfbbd1dc0c78,3,-1,3,3,cd41f9662bc16e0c42fef83cd2dec1ed357bd2d8c10d1bfd6de96f8fac5e8b2d,0.00264327078310443,-0.0026373965221079525,0.9883018313812537,0.011214852670947805,0.0004833159477984698,0.9999999999999986,7.01814264791276e-18,1.455547510218734e-15,-0.5906245985482962,0.03207254442886702,0.0,0.0,-10.526025069790677,-10.526025069790677,2.9442986394791,0.9999999999999986,7.01814264791276e-18,1.455547510218734e-15,0.9999999999999986,7.01814264791276e-18,1.455547510218734e-15,3.4992563272123056,False,False,none,,False,1.455547510218734e-15,0,-0.8278806611206555,-0.0020815831821397123,0.06118080276283417,0.00046161628051498416,0.02943887641249459,-16.06217130938479,-2.007771413673099,-6.172733272797631,-1.2820211695357893,4.8907121032618415,0.005857922066884145,0.0036665444867753924,0.008478838960712207,-0.008348347188818696,0.0032325200075597124,0.40121485529891004,0.000471052083755617,0.0,0.0019899820264503796,-0.006536950230273363,0.0019899820264503796,0.006536950230273363,0.4007438032151544,0.0,1.1102230246251565e-16,0.0,-2.366430959926331e-17,,,,0.0,0.0,3.33066907387553e-16,0.0,True,,
fault|burst|c44|A|p0000|r004,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,fault,fault|burst,ab/c44/fault/burst,A,PHASE9-BACKEND-A-JOINT-FOCK-QUTRIT-GKSL-V1,44,fresh_cutoff36_40_44_bounded_repair,1800000,0,fault|burst|c44|A|p0000,4,False,IDLE,,burst,,0,NUMPY_SEEDSEQUENCE_ADDRESSED,repair_c44_fault_burst_A__9781bfbbd1dc0c78,4,-1,4,4,3c9eea8a05d2a5344c71ecfaf77652b99d6e709bf41bb1e168375f0f23624a99,0.1684788389607122,0.1116516528111813,0.9888158614920328,0.010701420184276675,0.0004827183236906172,1.0,1.659187848274772e-26,4.3684872307411424e-17,-0.7604863801281155,0.306723900539361,0.0,0.0,-10.26046284958768,-10.26046284958768,3.004787008936088,1.0,1.659187848274772e-26,4.3684872307411424e-17,1.0,1.659187848274772e-26,4.3684872307411424e-17,3.408714448489526,False,False,none,,False,4.3684872307411424e-17,0,-0.6629184361508804,0.11220677888342552,0.05972980694815229,0.000461530303807237,0.029438086818124754,-15.812976505797671,-1.976622063224709,-2.6191887408229317,0.3222376286339914,2.941426369456923,0.12404644663277768,-0.09621189376616655,0.16622330851700215,0.10880428186681293,0.09088454392822902,0.42149595930148087,0.4206518690805933,0.0,-0.003967798568852515,-0.009442338247035666,-0.003967798568852515,0.009442338247035666,0.0008440902208875098,0.0,0.0,0.0,-5.73947287474938e-17,,,,0.0,0.0,1.2325951654409803e-31,0.0,True,,
fault|burst|c44|A|p0000|r005,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,fault,fault|burst,ab/c44/fault/burst,A,PHASE9-BACKEND-A-JOINT-FOCK-QUTRIT-GKSL-V1,44,fresh_cutoff36_40_44_bounded_repair,1800000,0,fault|burst|c44|A|p0000,5,False,HOLD,,burst,,0,NUMPY_SEEDSEQUENCE_ADDRESSED,repair_c44_fault_burst_A__9781bfbbd1dc0c78,5,-1,5,5,13534d50d5c64db70d79b7b633fd6e51dabcd3135f0db0dc906be8b4d20748dc,0.16622330851700215,0.10880428186681293,0.9892832593632449,0.010234418853722003,0.00048232178303303654,1.0,3.3349735648907394e-25,1.398339567917622e-23,-0.7111422345969153,-0.10874619291615031,0.0,0.0,-8.003086776467738,-8.003086776467738,1.9344987210199986,1.0,3.3349735648907394e-25,1.398339567917622e-23,1.0,3.3349735648907394e-25,1.398339567917622e-23,3.325817968213107,False,False,none,,False,1.398339567917622e-23,0,-0.6659682059160923,0.10935895191730091,0.05840880581731127,0.00046159170932628306,0.02943756289919628,-11.775977011053595,-1.4719971263816993,6.721368149833184,5.4812725434775835,-1.2400956063555997,0.12297512467840746,-0.09243162885750071,0.16442684334922045,0.10647867970509765,0.08813095625186403,0.4311314831953832,0.42988393327325775,0.0,-0.0053613094701883395,-0.010876265814931677,-0.0053613094701883395,0.010876265814931677,0.0012475499221255145,0.0,0.0,0.0,-4.525825559724464e-18,,,,0.0,0.0,1.5198774614147546e-38,0.0,True,,
fault|burst|c44|A|p0000|r006,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,fault,fault|burst,ab/c44/fault/burst,A,PHASE9-BACKEND-A-JOINT-FOCK-QUTRIT-GKSL-V1,44,fresh_cutoff36_40_44_bounded_repair,1800000,0,fault|burst|c44|A|p0000,6,False,XZ,,burst,,0,NUMPY_SEEDSEQUENCE_ADDRESSED,repair_c44_fault_burst_A__9781bfbbd1dc0c78,6,-1,6,6,7cbb4f0ff0ed9381ab7c804f8b680dff32a55413ecdf6f71bf20e1c890816398,0.16442684334922045,0.10647867970509765,0.9892402407617628,0.010277309072459077,0.0004824501657781955,0.9999999999962178,1.7125138118665126e-16,3.781931677291029e-12,-0.3732251160111455,0.2970569323987109,0.0,0.0,-8.640863531393366,-8.640863531393366,1.541931916641628,0.9999999999962178,1.7125138118665126e-16,3.781931677291029e-12,0.9999999999962178,1.7125138118665126e-16,3.781931677291029e-12,3.341935780308255,False,False,none,,False,3.781931677291029e-12,0,-0.6676916485866876,0.10703349739574258,0.05853024513353529,0.000461674060038818,0.02943773252157181,-20.74767253646773,-2.593459067058466,3.570813960564581,-3.355621170575704,-6.926435131140285,0.12324759817537237,-0.08730392581927597,0.1671321631693267,0.10365011240115297,0.08672110312579254,0.26216324664952606,0.0032443106052240656,0.0,-0.008099447158818827,-0.018037851056433275,-0.008099447158818827,0.018037851056433275,0.258918936044302,0.0,0.0,0.0,-1.1035626244420773e-19,,,,1.1102230246251565e-16,1.1102230246251565e-16,3.330669073956251e-16,0.0,True,,
fault|burst|c44|A|p0000|r007,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,fault,fault|burst,ab/c44/fault/burst,A,PHASE9-BACKEND-A-JOINT-FOCK-QUTRIT-GKSL-V1,44,fresh_cutoff36_40_44_bounded_repair,1800000,0,fault|burst|c44|A|p0000,7,False,IDLE,,burst,,0,NUMPY_SEEDSEQUENCE_ADDRESSED,repair_c44_fault_burst_A__9781bfbbd1dc0c78,7,-1,7,7,46fc3c09c1487f87c4d7ab823988351b22b3b840e7853b7946c19726290a90b1,0.0071321631693266885,-0.01634988759884702,0.9896248184918058,0.009893006778599662,0.0004821747295945543,1.0,2.859848808130635e-32,7.691618629593398e-20,-1.1453160400175952,0.18512737164396081,0.0,2.7755575615628914e-17,-16.683839137376577,-16.683839137376577,5.262821120301211,1.0,2.859848808130635e-32,7.691618629593398e-20,1.0,2.859848808130635e-32,7.691618629593398e-20,3.275541165772836,False,False,none,,False,7.691618629593398e-20,0,-0.8256398767868985,-0.015795386659813285,0.057442358225015186,0.00046177287815676795,0.029437368608597407,-12.432191580156626,-1.5540239475195783,-5.118467873472135,-2.325013868231629,2.7934540052405064,0.00313068777200572,0.013887356890222339,0.006481317053770947,-0.012508276037050643,-0.003542799518130158,0.2585880946629592,0.2544816975566048,0.0,0.0107178965306899,-0.01798043244783794,0.0107178965306899,0.01798043244783794,0.004106397106354357,0.0,0.0,0.0,-6.708346948986965e-17,,,,0.0,0.0,1.1796320909372805e-33,0.0,True,,
fault|burst|c44|A|p0000|r008,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,fault,fault|burst,ab/c44/fault/burst,A,PHASE9-BACKEND-A-JOINT-FOCK-QUTRIT-GKSL-V1,44,fresh_cutoff36_40_44_bounded_repair,1800000,0,fault|burst|c44|A|p0000,8,False,HOLD,,burst,,0,NUMPY_SEEDSEQUENCE_ADDRESSED,repair_c44_fault_burst_A__9781bfbbd1dc0c78,8,-1,8,8,54f677dab66428d2dec13eea5f29d4a18f6dece590aa2cabe94dbaf9758288e8,0.006481317053770947,-0.012508276037050643,0.9899479420826766,0.009570238312562237,0.0004818196047612049,1.0,3.002081452951643e-28,2.2711434596953636e-20,-0.9885431392017076,0.042089695578077846,1.1102230246251565e-16,1.3877787807814457e-17,-12.78314489512502,-12.783144895125021,4.329971406767403,1.0,3.002081452951643e-28,2.2711434596953636e-20,1.0,3.002081452951643e-28,2.2711434596953636e-20,3.2130300297693823,False,False,none,,False,2.2711434596953636e-20,0,-0.8268397311508261,-0.011954183491575256,0.05652791595475146,0.00046173698079790174,0.02943689940874774,-14.964670299202075,-1.8705837874002593,-8.368344333682572,-3.7535063638577038,4.614837969824868,0.002788162146280169,0.012716823754751794,0.003571962017532353,-0.011729170818167968,-0.005282690825619151,0.25360741917923535,0.24871919460498573,0.0,0.012370015506829804,-0.016484336611964648,0.012370015506829804,0.016484336611964648,0.004888224574249599,0.0,1.1102230246251565e-16,0.0,-4.30372942729239e-19,,,,0.0,0.0,6.319458226413244e-35,1.7763568394002505e-15,True,,
fault|burst|c44|A|p0000|r009,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,fault,fault|burst,ab/c44/fault/burst,A,PHASE9-BACKEND-A-JOINT-FOCK-QUTRIT-GKSL-V1,44,fresh_cutoff36_40_44_bounded_repair,1800000,0,fault|burst|c44|A|p0000,9,False,XZ,,burst,,0,NUMPY_SEEDSEQUENCE_ADDRESSED,repair_c44_fault_burst_A__9781bfbbd1dc0c78,9,-1,9,9,54b1e059dbd46c11362f1ae1c042297aa468e5d09b2076338608346ec1cdf59b,0.003571962017532353,-0.011729170818167968,0.9896348612993421,0.009882954896631997,0.00048218380402589893,1.0,1.2380973820783298e-21,4.960873423341499e-21,-0.733948375988744,-0.18558548491561402,0.0,2.7755575615628914e-17,-11.426995445126426,-11.426995445126426,3.5539946974449457,1.0,1.2380973820783298e-21,4.960873423341499e-21,1.0,1.2380973820783298e-21,4.960873423341499e-21,3.288727243400709,False,False,none,,False,4.960873423341499e-21,0,-0.8292171584247712,-0.011174659443538184,0.05741390307452565,0.0004617910399531903,0.029437380597959657,-15.090206909159022,-1.8862758636448778,-5.828492075642222,-1.5431107438955403,4.285381331746681,0.005506386099851181,0.013736276135830155,0.009677596525507483,-0.014371063027910214,-0.002235439104922408,0.17962285741974085,0.0060747822402255226,0.0,-0.020186807939362044,-0.012253135317023064,-0.020186807939362044,0.012253135317023064,0.17354807517951532,0.0,0.0,0.0,-1.3115632378896427e-17,,,,0.0,0.0,4.137740114894452e-36,0.0,True,,
