row_id,row_schema,layer,cell_base,cell_id,backend,backend_id,cutoff,convergence_role,seed,seed_position,trajectory_id,round_index,terminal_round,action,probe_id,scenario,initial_state,logical_label,rng_namespace,archive_chunk,archive_row_index,density_index,raw_iq_index,heldout_iq_index,heldout_window_sha256,pre_readout_i,pre_readout_q,pre_measurement_g,pre_measurement_e,pre_measurement_f,pre_reset_g,pre_reset_e,pre_reset_f,integrated_i,integrated_q,integrated_i_mean_error,integrated_q_mean_error,raw_log_evidence,raw_reference_log_evidence,raw_within_window_residual,posterior_g,posterior_e,posterior_f,level_g,level_e,level_f,mean_photon,reset_requested,reset_hidden_success,reset_ack,rao_blackwell_reset_success,leakage_resident,leakage_residence_probability,leakage_age,predictive_mean_i,predictive_mean_q,predictive_cov_ii,predictive_cov_iq,predictive_cov_qq,heldout_reference_log_evidence,heldout_proper_score_per_sample,heldout_llr_ge_per_sample,heldout_llr_gf_per_sample,heldout_llr_ef_per_sample,drift_0,drift_1,drift_2,drift_3,drift_4,logical_survival,logical_block_00_real,logical_block_00_imag,logical_block_01_real,logical_block_01_imag,logical_block_10_real,logical_block_10_imag,logical_block_11_real,logical_block_11_imag,density_trace_error,density_hermiticity_frobenius,density_minimum_eigenvalue,density_quantization_frobenius_error,density_quantization_certified_frobenius_bound,density_quantization_trace_distance_bound,posterior_normalization_error,level_normalization_error,reference_posterior_l1_error,reference_log_evidence_error,conservation_pass,exception_type,exception_message
shared|c44|shared|vacuum_f|RESET|A|p0051,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,shared,shared|vacuum_f|RESET,ab/c44/shared/vacuum_f/RESET,A,PHASE9-BACKEND-A-JOINT-FOCK-QUTRIT-GKSL-V1,44,rao_blackwell_expected_reset_repair,1803051,51,,0,True,RESET,,,vacuum_f,,NUMPY_SEEDSEQUENCE_ADDRESSED,repair_c44_shared_vacuum_f_RESET_A__73c4d3510ac39924,51,51,51,51,8cf2f1e62ae29250c3fd29de28c2655b6a6ac2f3d45aeed4daea5893d83324ea,0.0,0.0,0.0013118264709090057,0.007069461788035187,0.9916187117410558,2.130834960757591e-21,1.4775475412568373e-13,0.9999999999998522,0.27733021928793056,1.0819140276445331,0.0,0.0,-7.617682181093702,-7.617682181093702,1.4902254908618209,2.130834960757591e-21,1.4775475412568373e-13,0.9999999999998522,0.8200000000000244,2.216321311885257e-15,0.17999999999997338,0.0,True,False,failure,0.8200000000000244,True,0.17999999999997338,1,0.004893990019557254,1.140361518502214,0.03483152962877565,-0.00558091789023699,0.03979135339687053,-10.05656379967303,-1.2570704749591288,-0.0016474313566829935,-4.651366299082348,-4.649718867725664,0.001313259350078176,-7.834244583967521e-05,0.0036402013544576607,-0.003814749874101199,0.0033632821035683024,,,,,,,,,,0.0,0.0,0.0,1.0115279705283333e-08,5.003951305505444e-08,2.8745511754701777e-07,0.0,0.0,3.3306690738812756e-16,0.0,True,,
shared|c44|shared|vacuum_f|RESET|A|p0052,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,shared,shared|vacuum_f|RESET,ab/c44/shared/vacuum_f/RESET,A,PHASE9-BACKEND-A-JOINT-FOCK-QUTRIT-GKSL-V1,44,rao_blackwell_expected_reset_repair,1803052,52,,0,True,RESET,,,vacuum_f,,NUMPY_SEEDSEQUENCE_ADDRESSED,repair_c44_shared_vacuum_f_RESET_A__73c4d3510ac39924,52,52,52,52,6bce6278bfd895181ce930c19723ad64d1f2d1dac097fafa8771f2eea74e2530,0.0,0.0,0.0013118264709090057,0.007069461788035187,0.9916187117410558,3.01012013362637e-19,3.881393579876645e-17,1.0,0.053788582988711246,1.1231593026143,0.0,0.0,-9.161258022452198,-9.161258022452198,2.824978162286123,3.01012013362637e-19,3.881393579876645e-17,1.0,0.82,5.8220903698149745e-19,0.18000000000000008,0.0,True,False,failure,0.82,True,0.18000000000000008,1,0.004893990019557254,1.140361518502214,0.03483152962877565,-0.00558091789023699,0.03979135339687053,-24.52424452768212,-3.065530565960265,3.5929959383570256,1.6908123105200317,-1.902183627836994,0.0011568811485874377,0.0011139762688006632,0.00268324134507768,-0.0024386007268054895,0.00034616158410866855,,,,,,,,,,1.1102230246251565e-16,0.0,0.0,1.0115243495025877e-08,5.003951305505442e-08,2.8745511754701767e-07,0.0,0.0,6.230383370092708e-32,0.0,True,,
shared|c44|shared|vacuum_f|RESET|A|p0053,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,shared,shared|vacuum_f|RESET,ab/c44/shared/vacuum_f/RESET,A,PHASE9-BACKEND-A-JOINT-FOCK-QUTRIT-GKSL-V1,44,rao_blackwell_expected_reset_repair,1803053,53,,0,True,RESET,,,vacuum_f,,NUMPY_SEEDSEQUENCE_ADDRESSED,repair_c44_shared_vacuum_f_RESET_A__73c4d3510ac39924,53,53,53,53,41df482f7b618795867545661504113347b6f732140777e40000952e8e6a0102,0.0,0.0,0.0013118264709090057,0.007069461788035187,0.9916187117410558,6.218917889080062e-16,2.7050855255310933e-21,0.9999999999999993,-0.2376805008536556,1.147426807367854,0.0,0.0,-13.854081199708636,-13.854081199708636,4.564351025483629,6.218917889080062e-16,2.7050855255310933e-21,0.9999999999999993,0.8200000000000001,4.057628288296643e-23,0.1799999999999999,0.0,True,True,success,0.8200000000000001,False,0.1799999999999999,0,0.004893990019557254,1.140361518502214,0.03483152962877565,-0.00558091789023699,0.03979135339687053,-21.800944703456967,-2.725118087932121,4.383067611671908,3.6719912587359858,-0.7110763529359225,-0.001289925061207761,-0.0011497191944729289,0.00017200368677009435,-0.0024136778245914415,0.0014816060708107706,,,,,,,,,,0.0,0.0,0.0,1.0115243750165902e-08,5.003951305505442e-08,2.8745511754701767e-07,0.0,0.0,6.66133814775095e-16,0.0,True,,
shared|c44|shared|vacuum_f|RESET|A|p0054,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,shared,shared|vacuum_f|RESET,ab/c44/shared/vacuum_f/RESET,A,PHASE9-BACKEND-A-JOINT-FOCK-QUTRIT-GKSL-V1,44,rao_blackwell_expected_reset_repair,1803054,54,,0,True,RESET,,,vacuum_f,,NUMPY_SEEDSEQUENCE_ADDRESSED,repair_c44_shared_vacuum_f_RESET_A__73c4d3510ac39924,54,54,54,54,b1ece252ec958c0750c93b63dca7d5350a074a680a65af67357a3c7ce897e7c4,0.0,0.0,0.0013118264709090057,0.007069461788035187,0.9916187117410558,3.795195949832115e-21,1.6240276361457097e-25,1.0,-0.19894923255558444,1.4194910158505265,2.7755575615628914e-17,2.220446049250313e-16,-13.245678328625718,-13.24567832862572,3.838338478870717,3.795195949832115e-21,1.6240276361457097e-25,1.0,0.82,2.436041454218567e-27,0.18000000000000008,0.0,True,True,success,0.82,False,0.18000000000000008,0,0.004893990019557254,1.140361518502214,0.03483152962877565,-0.00558091789023699,0.03979135339687053,-18.647406567560385,-2.330925820945048,-8.02323550957105,-1.5216679029704814,6.5015676066005685,-0.0013621296603138957,-0.0027825836631144144,0.0001250921007044316,-0.003930363428043929,0.0018006414555845247,,,,,,,,,,1.1102230246251565e-16,0.0,0.0,1.0115243495025877e-08,5.003951305505442e-08,2.8745511754701767e-07,0.0,0.0,1.7304195199065652e-35,1.7763568394002505e-15,True,,
shared|c44|shared|vacuum_f|RESET|A|p0055,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,shared,shared|vacuum_f|RESET,ab/c44/shared/vacuum_f/RESET,A,PHASE9-BACKEND-A-JOINT-FOCK-QUTRIT-GKSL-V1,44,rao_blackwell_expected_reset_repair,1803055,55,,0,True,RESET,,,vacuum_f,,NUMPY_SEEDSEQUENCE_ADDRESSED,repair_c44_shared_vacuum_f_RESET_A__73c4d3510ac39924,55,55,55,55,e96db267885430785e71a8735d9c20c812f3578ea274169b268d258c751a3a10,0.0,0.0,0.0013118264709090057,0.007069461788035187,0.9916187117410558,0.9999999998749362,1.4545331023574893e-25,1.250638489187785e-10,-0.9974000126041592,0.26104582574346474,0.0,0.0,-16.704363730752707,-16.70436373075271,2.5566321251819892,0.9999999998749362,1.4545331023574893e-25,1.250638489187785e-10,0.9999999999774886,2.1817942603060238e-27,2.251143715881198e-11,0.0,True,True,success,0.9999999999774886,False,2.251143715881198e-11,0,0.004893990019557254,1.140361518502214,0.03483152962877565,-0.00558091789023699,0.03979135339687053,-15.82990766825027,-1.9787384585312837,-0.8627119556578005,-2.695917411215216,-1.833205455557416,-0.0018972894122682741,0.0007011936227614147,0.00042673498078758245,0.0008810549068667055,0.0011178780720758948,,,,,,,,,,0.0,0.0,0.0,2.2511437158811987e-11,5.960464832810452e-08,3.4240263634566454e-07,0.0,0.0,1.2212453275012625e-15,3.552713678800501e-15,True,,
shared|c44|shared|vacuum_f|RESET|A|p0056,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,shared,shared|vacuum_f|RESET,ab/c44/shared/vacuum_f/RESET,A,PHASE9-BACKEND-A-JOINT-FOCK-QUTRIT-GKSL-V1,44,rao_blackwell_expected_reset_repair,1803056,56,,0,True,RESET,,,vacuum_f,,NUMPY_SEEDSEQUENCE_ADDRESSED,repair_c44_shared_vacuum_f_RESET_A__73c4d3510ac39924,56,56,56,56,566ece09cbd562be3642538635ea69dafc22d018d0bb567e0095eedc9737a35d,0.0,0.0,0.0013118264709090057,0.007069461788035187,0.9916187117410558,2.084269505898609e-21,7.308812869368538e-24,1.0,-0.12430515025116534,1.379328300285656,1.3877787807814457e-17,0.0,-13.266260638876563,-13.266260638876563,4.20112652797616,2.084269505898609e-21,7.308812869368538e-24,1.0,0.82,1.096321930405282e-25,0.18000000000000008,0.0,True,True,success,0.82,False,0.18000000000000008,0,0.004893990019557254,1.140361518502214,0.03483152962877565,-0.00558091789023699,0.03979135339687053,-21.113333530168735,-2.639166691271092,5.298095387896971,4.375599768024749,-0.9224956198722225,5.5403892259779826e-05,-0.0008483398318667861,0.0034519175463274066,0.0014149722035964123,0.0037514232314602206,,,,,,,,,,1.1102230246251565e-16,0.0,0.0,1.0115243495025877e-08,5.003951305505442e-08,2.8745511754701767e-07,0.0,0.0,4.149495058402675e-36,0.0,True,,
shared|c44|shared|vacuum_f|RESET|A|p0057,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,shared,shared|vacuum_f|RESET,ab/c44/shared/vacuum_f/RESET,A,PHASE9-BACKEND-A-JOINT-FOCK-QUTRIT-GKSL-V1,44,rao_blackwell_expected_reset_repair,1803057,57,,0,True,RESET,,,vacuum_f,,NUMPY_SEEDSEQUENCE_ADDRESSED,repair_c44_shared_vacuum_f_RESET_A__73c4d3510ac39924,57,57,57,57,dcbff7abc00b236648ccd65c33591d8c868a880a59c40244a3821b99755bd6ad,0.0,0.0,0.0013118264709090057,0.007069461788035187,0.9916187117410558,2.640690620680696e-12,4.6456267400784954e-18,0.9999999999973593,-0.25301627882589367,0.9495541161958224,0.0,0.0,-10.36400893057533,-10.36400893057533,2.574548540839631,2.640690620680696e-12,4.6456267400784954e-18,0.9999999999973593,0.8200000000004752,6.96844011011775e-20,0.17999999999952476,0.0,True,True,success,0.8200000000004752,False,0.17999999999952476,0,0.004893990019557254,1.140361518502214,0.03483152962877565,-0.00558091789023699,0.03979135339687053,-12.596456790148208,-1.574557098768526,-0.09637143698462936,-4.402374018446492,-4.306002581461863,0.0016094695764244948,-0.0017639917857821647,0.0004468840028604773,0.0012681177228887853,0.0018365686529422658,,,,,,,,,,0.0,0.0,0.0,1.0115915730112062e-08,5.003951305505442e-08,2.8745511754701767e-07,0.0,0.0,7.771561172408408e-16,0.0,True,,
shared|c44|shared|vacuum_f|RESET|A|p0058,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,shared,shared|vacuum_f|RESET,ab/c44/shared/vacuum_f/RESET,A,PHASE9-BACKEND-A-JOINT-FOCK-QUTRIT-GKSL-V1,44,rao_blackwell_expected_reset_repair,1803058,58,,0,True,RESET,,,vacuum_f,,NUMPY_SEEDSEQUENCE_ADDRESSED,repair_c44_shared_vacuum_f_RESET_A__73c4d3510ac39924,58,58,58,58,bc26ee25c025384cb17fb5d51a5358c89f6a03ba2683f428cd2eb5018626c11e,0.0,0.0,0.0013118264709090057,0.007069461788035187,0.9916187117410558,1.2946959225427765e-22,9.384288168786315e-23,1.0,-0.03398718603259662,1.3821605501516816,6.938893903907228e-18,0.0,-10.803021309790257,-10.803021309790257,3.169982563771007,1.2946959225427765e-22,9.384288168786315e-23,1.0,0.82,1.4076432253179486e-24,0.18000000000000008,0.0,True,True,success,0.82,False,0.18000000000000008,0,0.004893990019557254,1.140361518502214,0.03483152962877565,-0.00558091789023699,0.03979135339687053,-17.69557367141636,-2.211946708927045,-3.20519766375756,-5.861201698720503,-2.656004034962943,0.0014301613415202846,0.0005001597160343449,0.002143022579498873,-0.0017766212407072538,0.001376894442328521,,,,,,,,,,1.1102230246251565e-16,0.0,0.0,1.0115243495025877e-08,5.003951305505442e-08,2.8745511754701767e-07,0.0,0.0,1.4341031080031908e-36,0.0,True,,
shared|c44|shared|vacuum_f|RESET|A|p0059,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,shared,shared|vacuum_f|RESET,ab/c44/shared/vacuum_f/RESET,A,PHASE9-BACKEND-A-JOINT-FOCK-QUTRIT-GKSL-V1,44,rao_blackwell_expected_reset_repair,1803059,59,,0,True,RESET,,,vacuum_f,,NUMPY_SEEDSEQUENCE_ADDRESSED,repair_c44_shared_vacuum_f_RESET_A__73c4d3510ac39924,59,59,59,59,b712179148110bd44e0f0fe101af189f901998bc975b91f3b767dbe3d828778c,0.0,0.0,0.0013118264709090057,0.007069461788035187,0.9916187117410558,2.2105551003761073e-19,6.091557383494539e-16,0.9999999999999994,0.10566298949548175,1.0925491815184378,0.0,0.0,-11.297899376918744,-11.297899376918744,3.7227294648463913,2.2105551003761073e-19,6.091557383494539e-16,0.9999999999999994,0.8200000000000001,9.137336075241814e-18,0.17999999999999994,0.0,True,True,success,0.8200000000000001,False,0.17999999999999994,0,0.004893990019557254,1.140361518502214,0.03483152962877565,-0.00558091789023699,0.03979135339687053,-14.23878947861297,-1.7798486848266213,6.008546136233305,4.29803739837971,-1.710508737853595,0.0022964841000214296,2.0984055053678085e-05,0.00352757696474272,-0.003497876572818265,0.0020366398745580473,,,,,,,,,,1.1102230246251565e-16,0.0,0.0,1.0115243671661278e-08,5.003951305505442e-08,2.8745511754701767e-07,0.0,0.0,5.551115123125812e-16,0.0,True,,
shared|c44|shared|vacuum_f|RESET|A|p0060,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,shared,shared|vacuum_f|RESET,ab/c44/shared/vacuum_f/RESET,A,PHASE9-BACKEND-A-JOINT-FOCK-QUTRIT-GKSL-V1,44,rao_blackwell_expected_reset_repair,1803060,60,,0,True,RESET,,,vacuum_f,,NUMPY_SEEDSEQUENCE_ADDRESSED,repair_c44_shared_vacuum_f_RESET_A__73c4d3510ac39924,60,60,60,60,8cee5f245a15cb568cbadedcf39a083c278688db44cf20754b2b40cf637a931b,0.0,0.0,0.0013118264709090057,0.007069461788035187,0.9916187117410558,6.157846845900128e-15,4.415199412127786e-12,0.9999999999955785,0.08285450261823105,0.8530920387529866,0.0,0.0,-7.7794153296146735,-7.7794153296146735,1.4569804785495226,6.157846845900128e-15,4.415199412127786e-12,0.9999999999955785,0.8200000000007296,6.622799118191683e-14,0.17999999999920416,0.0,True,True,success,0.8200000000007296,False,0.17999999999920416,0,0.004893990019557254,1.140361518502214,0.03483152962877565,-0.00558091789023699,0.03979135339687053,-15.518467413598696,-1.939808426699837,5.820955865976849,4.8508559111332,-0.9700999548436497,0.00027575752085540634,0.000711284265250928,0.0007697782397714894,0.0006793064943141757,0.002313947032359078,,,,,,,,,,0.0,0.0,0.0,1.0116322286036584e-08,5.003951305505499e-08,2.874551175470209e-07,1.1102230246251565e-16,0.0,1.1102230246336683e-16,0.0,True,,
