round,cumulative_ler
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.14285714285714285
8,0.125
9,0.2222222222222222
10,0.2
11,0.36363636363636365
12,0.5
13,0.6153846153846154
14,0.7142857142857143
15,0.6666666666666666
16,0.625
17,0.5882352941176471
18,0.5555555555555556
19,0.5263157894736842
20,0.5
21,0.5238095238095238
22,0.5
23,0.5217391304347826
24,0.5
25,0.48
26,0.46153846153846156
27,0.4444444444444444
28,0.42857142857142855
29,0.4482758620689655
30,0.4666666666666667
31,0.45161290322580644
32,0.46875
33,0.48484848484848486
34,0.47058823529411764
35,0.45714285714285713
36,0.4444444444444444
37,0.43243243243243246
38,0.42105263157894735
39,0.41025641025641024
40,0.4
41,0.3902439024390244
42,0.38095238095238093
43,0.37209302325581395
44,0.36363636363636365
45,0.35555555555555557
46,0.34782608695652173
47,0.3404255319148936
48,0.3333333333333333
49,0.32653061224489793
50,0.32
51,0.3137254901960784
52,0.3076923076923077
53,0.3018867924528302
54,0.2962962962962963
55,0.2909090909090909
56,0.2857142857142857
57,0.2807017543859649
58,0.27586206896551724
59,0.2711864406779661
60,0.2833333333333333
61,0.29508196721311475
62,0.2903225806451613
63,0.2857142857142857
64,0.28125
65,0.27692307692307694
66,0.2727272727272727
67,0.26865671641791045
68,0.2647058823529412
69,0.2608695652173913
70,0.2571428571428571
71,0.2535211267605634
72,0.25
73,0.2465753424657534
74,0.24324324324324326
75,0.24
76,0.23684210526315788
77,0.23376623376623376
78,0.24358974358974358
79,0.25316455696202533
80,0.2625
81,0.25925925925925924
82,0.25609756097560976
83,0.25301204819277107
84,0.25
85,0.24705882352941178
86,0.2558139534883721
87,0.25287356321839083
88,0.25
89,0.25842696629213485
90,0.26666666666666666
91,0.27472527472527475
92,0.2717391304347826
93,0.26881720430107525
94,0.26595744680851063
95,0.2631578947368421
96,0.2604166666666667
97,0.26804123711340205
98,0.2653061224489796
99,0.2727272727272727
100,0.28
101,0.27722772277227725
102,0.28431372549019607
103,0.2815533980582524
104,0.28846153846153844
105,0.2857142857142857
106,0.2830188679245283
107,0.2897196261682243
108,0.28703703703703703
109,0.29357798165137616
110,0.2909090909090909
111,0.2972972972972973
112,0.30357142857142855
113,0.30973451327433627
114,0.30701754385964913
115,0.30434782608695654
116,0.3017241379310345
117,0.3076923076923077
118,0.3050847457627119
119,0.31092436974789917
120,0.30833333333333335
121,0.30578512396694213
122,0.30327868852459017
123,0.3008130081300813
124,0.3064516129032258
125,0.312
126,0.30952380952380953
127,0.30708661417322836
128,0.3046875
129,0.3023255813953488
130,0.3
131,0.29770992366412213
132,0.29545454545454547
133,0.3007518796992481
134,0.30597014925373134
135,0.3037037037037037
136,0.3014705882352941
137,0.29927007299270075
138,0.2971014492753623
139,0.2949640287769784
140,0.29285714285714287
141,0.2907801418439716
142,0.2887323943661972
143,0.2867132867132867
144,0.2847222222222222
145,0.2827586206896552
146,0.2808219178082192
