round,cumulative_ler
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.08333333333333333
13,0.07692307692307693
14,0.14285714285714285
15,0.26666666666666666
16,0.3125
17,0.35294117647058826
18,0.4444444444444444
19,0.47368421052631576
20,0.45
21,0.5238095238095238
22,0.5909090909090909
23,0.6521739130434783
24,0.625
25,0.6
26,0.5769230769230769
27,0.5925925925925926
28,0.5714285714285714
29,0.5517241379310345
30,0.5333333333333333
31,0.5161290322580645
32,0.5
33,0.48484848484848486
34,0.47058823529411764
35,0.45714285714285713
36,0.4722222222222222
37,0.4594594594594595
38,0.4473684210526316
39,0.46153846153846156
40,0.475
41,0.4634146341463415
42,0.4523809523809524
43,0.4418604651162791
44,0.45454545454545453
45,0.4666666666666667
46,0.4782608695652174
47,0.46808510638297873
48,0.4583333333333333
49,0.4489795918367347
50,0.44
51,0.43137254901960786
52,0.4423076923076923
53,0.4339622641509434
54,0.42592592592592593
55,0.41818181818181815
56,0.4107142857142857
57,0.40350877192982454
58,0.39655172413793105
59,0.4067796610169492
60,0.4
61,0.39344262295081966
62,0.3870967741935484
63,0.3968253968253968
64,0.390625
65,0.38461538461538464
66,0.3939393939393939
67,0.3880597014925373
68,0.39705882352941174
69,0.4057971014492754
70,0.4142857142857143
71,0.4225352112676056
72,0.4166666666666667
73,0.4246575342465753
74,0.43243243243243246
75,0.4266666666666667
76,0.4342105263157895
77,0.44155844155844154
78,0.4358974358974359
79,0.4430379746835443
80,0.4375
81,0.4567901234567901
82,0.4634146341463415
83,0.46987951807228917
84,0.47619047619047616
85,0.47058823529411764
86,0.46511627906976744
87,0.47126436781609193
88,0.48863636363636365
89,0.48314606741573035
90,0.4888888888888889
91,0.4945054945054945
92,0.4891304347826087
93,0.4838709677419355
94,0.4787234042553192
95,0.47368421052631576
96,0.46875
97,0.4639175257731959
98,0.46938775510204084
99,0.47474747474747475
100,0.48
101,0.48514851485148514
102,0.4803921568627451
103,0.4854368932038835
104,0.49038461538461536
105,0.49523809523809526
106,0.49056603773584906
107,0.48598130841121495
108,0.48148148148148145
109,0.48623853211009177
110,0.4818181818181818
111,0.4774774774774775
112,0.4732142857142857
113,0.4690265486725664
114,0.4649122807017544
115,0.4608695652173913
116,0.45689655172413796
117,0.452991452991453
118,0.4491525423728814
119,0.453781512605042
120,0.4583333333333333
121,0.45454545454545453
122,0.45081967213114754
123,0.44715447154471544
124,0.4596774193548387
125,0.464
126,0.46825396825396826
127,0.4645669291338583
128,0.4609375
129,0.46511627906976744
130,0.46153846153846156
131,0.4580152671755725
132,0.4621212121212121
133,0.46616541353383456
134,0.4701492537313433
135,0.4666666666666667
136,0.47058823529411764
137,0.4744525547445255
138,0.47101449275362317
139,0.4676258992805755
140,0.4642857142857143
141,0.46808510638297873
142,0.4647887323943662
143,0.46853146853146854
144,0.4791666666666667
145,0.4827586206896552
