round,cumulative_ler
1,0.0
2,0.0
3,0.3333333333333333
4,0.25
5,0.4
6,0.5
7,0.42857142857142855
8,0.375
9,0.3333333333333333
10,0.3
11,0.2727272727272727
12,0.3333333333333333
13,0.3076923076923077
14,0.2857142857142857
15,0.26666666666666666
16,0.25
17,0.23529411764705882
18,0.2777777777777778
19,0.2631578947368421
20,0.3
21,0.3333333333333333
22,0.36363636363636365
23,0.34782608695652173
24,0.3333333333333333
25,0.32
26,0.3076923076923077
27,0.3333333333333333
28,0.39285714285714285
29,0.3793103448275862
30,0.4
31,0.41935483870967744
32,0.40625
33,0.3939393939393939
34,0.38235294117647056
35,0.4
36,0.3888888888888889
37,0.40540540540540543
38,0.39473684210526316
39,0.41025641025641024
40,0.425
41,0.43902439024390244
42,0.4523809523809524
43,0.4418604651162791
44,0.4318181818181818
45,0.4222222222222222
46,0.41304347826086957
47,0.40425531914893614
48,0.3958333333333333
49,0.3877551020408163
50,0.38
51,0.39215686274509803
52,0.4230769230769231
53,0.4339622641509434
54,0.42592592592592593
55,0.43636363636363634
56,0.42857142857142855
57,0.42105263157894735
58,0.41379310344827586
59,0.4067796610169492
60,0.4
61,0.39344262295081966
62,0.3870967741935484
63,0.38095238095238093
64,0.375
65,0.38461538461538464
66,0.3787878787878788
67,0.3880597014925373
68,0.38235294117647056
69,0.4057971014492754
70,0.4142857142857143
71,0.4225352112676056
72,0.4305555555555556
73,0.4246575342465753
74,0.43243243243243246
75,0.44
76,0.4342105263157895
77,0.42857142857142855
78,0.4358974358974359
79,0.45569620253164556
80,0.4625
81,0.4567901234567901
82,0.45121951219512196
83,0.4457831325301205
84,0.4642857142857143
85,0.47058823529411764
86,0.46511627906976744
87,0.47126436781609193
88,0.4659090909090909
89,0.4606741573033708
90,0.4666666666666667
91,0.46153846153846156
92,0.4673913043478261
93,0.4838709677419355
94,0.48936170212765956
95,0.4842105263157895
96,0.4791666666666667
97,0.4742268041237113
98,0.46938775510204084
99,0.46464646464646464
100,0.46
101,0.45544554455445546
102,0.45098039215686275
103,0.44660194174757284
104,0.4423076923076923
105,0.44761904761904764
106,0.4528301886792453
107,0.45794392523364486
108,0.46296296296296297
109,0.46788990825688076
110,0.4636363636363636
111,0.4594594594594595
112,0.45535714285714285
113,0.45132743362831856
114,0.4473684210526316
115,0.4434782608695652
116,0.4396551724137931
117,0.4358974358974359
118,0.4322033898305085
119,0.42857142857142855
120,0.425
121,0.4214876033057851
122,0.4180327868852459
123,0.4146341463414634
124,0.4112903225806452
125,0.408
126,0.40476190476190477
127,0.4015748031496063
128,0.40625
129,0.40310077519379844
130,0.4
131,0.3969465648854962
132,0.4015151515151515
133,0.39849624060150374
134,0.39552238805970147
135,0.4
136,0.39705882352941174
137,0.40145985401459855
138,0.4057971014492754
139,0.4028776978417266
140,0.40714285714285714
141,0.40425531914893614
142,0.4014084507042254
143,0.40559440559440557
144,0.4027777777777778
145,0.4068965517241379
