round,cumulative_ler
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.14285714285714285
8,0.125
9,0.1111111111111111
10,0.1
11,0.09090909090909091
12,0.08333333333333333
13,0.07692307692307693
14,0.07142857142857142
15,0.13333333333333333
16,0.125
17,0.11764705882352941
18,0.1111111111111111
19,0.15789473684210525
20,0.15
21,0.14285714285714285
22,0.18181818181818182
23,0.21739130434782608
24,0.2916666666666667
25,0.32
26,0.3076923076923077
27,0.3333333333333333
28,0.32142857142857145
29,0.3793103448275862
30,0.4
31,0.3870967741935484
32,0.40625
33,0.42424242424242425
34,0.4411764705882353
35,0.45714285714285713
36,0.4722222222222222
37,0.4594594594594595
38,0.47368421052631576
39,0.48717948717948717
40,0.5
41,0.5365853658536586
42,0.5714285714285714
43,0.5581395348837209
44,0.5454545454545454
45,0.5333333333333333
46,0.5434782608695652
47,0.5531914893617021
48,0.5416666666666666
49,0.5306122448979592
50,0.52
51,0.5098039215686274
52,0.5
53,0.49056603773584906
54,0.48148148148148145
55,0.4909090909090909
56,0.5
57,0.5087719298245614
58,0.5172413793103449
59,0.5254237288135594
60,0.5333333333333333
61,0.5573770491803278
62,0.5645161290322581
63,0.5555555555555556
64,0.546875
65,0.5384615384615384
66,0.5303030303030303
67,0.5223880597014925
68,0.5294117647058824
69,0.5217391304347826
70,0.5285714285714286
71,0.5352112676056338
72,0.5277777777777778
73,0.5342465753424658
74,0.5405405405405406
75,0.5466666666666666
76,0.5526315789473685
77,0.5454545454545454
78,0.5384615384615384
79,0.5316455696202531
80,0.525
81,0.5185185185185185
82,0.524390243902439
83,0.5301204819277109
84,0.5238095238095238
85,0.5176470588235295
86,0.5232558139534884
87,0.5402298850574713
88,0.5454545454545454
89,0.5393258426966292
90,0.5333333333333333
91,0.5274725274725275
92,0.532608695652174
93,0.5376344086021505
94,0.5319148936170213
95,0.5368421052631579
96,0.5416666666666666
97,0.5567010309278351
98,0.5612244897959183
99,0.5757575757575758
100,0.57
101,0.5643564356435643
102,0.5588235294117647
103,0.5631067961165048
104,0.5576923076923077
105,0.5523809523809524
106,0.5566037735849056
107,0.5514018691588785
108,0.5462962962962963
109,0.5412844036697247
110,0.5363636363636364
111,0.5315315315315315
112,0.5267857142857143
113,0.5221238938053098
114,0.5175438596491229
115,0.5130434782608696
116,0.5086206896551724
117,0.5128205128205128
118,0.5254237288135594
119,0.5294117647058824
120,0.5333333333333333
121,0.5454545454545454
122,0.5491803278688525
123,0.5447154471544715
124,0.5403225806451613
125,0.544
126,0.5396825396825397
127,0.5433070866141733
128,0.5390625
129,0.5426356589147286
130,0.5461538461538461
131,0.5419847328244275
132,0.5454545454545454
133,0.5413533834586466
134,0.5373134328358209
135,0.5407407407407407
136,0.5441176470588235
137,0.5474452554744526
138,0.5507246376811594
139,0.5539568345323741
140,0.55
141,0.5531914893617021
142,0.5492957746478874
143,0.5524475524475524
144,0.5555555555555556
145,0.5517241379310345
