round,cumulative_ler
1,0.0
2,0.0
3,0.0
4,0.25
5,0.2
6,0.16666666666666666
7,0.14285714285714285
8,0.125
9,0.2222222222222222
10,0.2
11,0.2727272727272727
12,0.3333333333333333
13,0.3076923076923077
14,0.2857142857142857
15,0.26666666666666666
16,0.25
17,0.23529411764705882
18,0.2777777777777778
19,0.2631578947368421
20,0.25
21,0.2857142857142857
22,0.3181818181818182
23,0.34782608695652173
24,0.375
25,0.36
26,0.34615384615384615
27,0.3333333333333333
28,0.35714285714285715
29,0.3793103448275862
30,0.36666666666666664
31,0.3548387096774194
32,0.375
33,0.42424242424242425
34,0.4411764705882353
35,0.45714285714285713
36,0.4722222222222222
37,0.4594594594594595
38,0.47368421052631576
39,0.48717948717948717
40,0.5
41,0.4878048780487805
42,0.47619047619047616
43,0.46511627906976744
44,0.45454545454545453
45,0.4666666666666667
46,0.45652173913043476
47,0.46808510638297873
48,0.4583333333333333
49,0.4489795918367347
50,0.44
51,0.43137254901960786
52,0.4230769230769231
53,0.41509433962264153
54,0.4074074074074074
55,0.41818181818181815
56,0.4107142857142857
57,0.40350877192982454
58,0.39655172413793105
59,0.3898305084745763
60,0.38333333333333336
61,0.3770491803278688
62,0.3709677419354839
63,0.36507936507936506
64,0.359375
65,0.35384615384615387
66,0.3484848484848485
67,0.34328358208955223
68,0.3382352941176471
69,0.3333333333333333
70,0.32857142857142857
71,0.323943661971831
72,0.3333333333333333
73,0.3424657534246575
74,0.33783783783783783
75,0.3333333333333333
76,0.34210526315789475
77,0.33766233766233766
78,0.3333333333333333
79,0.3291139240506329
80,0.325
81,0.32098765432098764
82,0.32926829268292684
83,0.3373493975903614
84,0.35714285714285715
85,0.36470588235294116
86,0.36046511627906974
87,0.367816091954023
88,0.375
89,0.39325842696629215
90,0.4111111111111111
91,0.4175824175824176
92,0.42391304347826086
93,0.43010752688172044
94,0.43617021276595747
95,0.4421052631578947
96,0.4479166666666667
97,0.4536082474226804
98,0.45918367346938777
99,0.46464646464646464
100,0.47
101,0.4752475247524752
102,0.4803921568627451
103,0.4854368932038835
104,0.49038461538461536
105,0.49523809523809526
106,0.49056603773584906
107,0.48598130841121495
108,0.49074074074074076
109,0.48623853211009177
110,0.4818181818181818
111,0.4954954954954955
112,0.5
113,0.49557522123893805
114,0.49122807017543857
115,0.48695652173913045
116,0.4827586206896552
117,0.47863247863247865
118,0.4830508474576271
119,0.48739495798319327
120,0.5
121,0.5041322314049587
122,0.5081967213114754
123,0.5121951219512195
124,0.5080645161290323
125,0.504
126,0.5
127,0.49606299212598426
128,0.5
129,0.49612403100775193
130,0.49230769230769234
131,0.4961832061068702
132,0.5
133,0.5037593984962406
134,0.5
135,0.5037037037037037
136,0.5073529411764706
137,0.5109489051094891
138,0.5072463768115942
139,0.5107913669064749
140,0.5071428571428571
141,0.5106382978723404
142,0.5070422535211268
143,0.5034965034965035
144,0.5069444444444444
145,0.503448275862069
146,0.5
