row_id,row_schema,layer,cell_base,cell_id,backend,backend_id,cutoff,convergence_role,seed,seed_position,trajectory_id,round_index,terminal_round,action,probe_id,scenario,initial_state,logical_label,rng_namespace,archive_chunk,archive_row_index,density_index,raw_iq_index,heldout_iq_index,heldout_window_sha256,pre_readout_i,pre_readout_q,pre_measurement_g,pre_measurement_e,pre_measurement_f,pre_reset_g,pre_reset_e,pre_reset_f,integrated_i,integrated_q,integrated_i_mean_error,integrated_q_mean_error,raw_log_evidence,raw_reference_log_evidence,raw_within_window_residual,posterior_g,posterior_e,posterior_f,level_g,level_e,level_f,mean_photon,reset_requested,reset_hidden_success,reset_ack,rao_blackwell_reset_success,leakage_resident,leakage_residence_probability,leakage_age,predictive_mean_i,predictive_mean_q,predictive_cov_ii,predictive_cov_iq,predictive_cov_qq,heldout_reference_log_evidence,heldout_proper_score_per_sample,heldout_llr_ge_per_sample,heldout_llr_gf_per_sample,heldout_llr_ef_per_sample,drift_0,drift_1,drift_2,drift_3,drift_4,logical_survival,logical_block_00_real,logical_block_00_imag,logical_block_01_real,logical_block_01_imag,logical_block_10_real,logical_block_10_imag,logical_block_11_real,logical_block_11_imag,density_trace_error,density_hermiticity_frobenius,density_minimum_eigenvalue,density_quantization_frobenius_error,density_quantization_certified_frobenius_bound,density_quantization_trace_distance_bound,posterior_normalization_error,level_normalization_error,reference_posterior_l1_error,reference_log_evidence_error,conservation_pass,exception_type,exception_message
fault|compound|c28|B|p0000|r000,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,fault,fault|compound,ab/c28/fault/compound,B,PHASE9-BACKEND-B-DENSE-STRANG-ANALYTIC-KRAUS-V1,28,high_cutoff_state_design_pilot,1431000,0,fault|compound|c28|B|p0000,0,False,X,,compound,,0,BLAKE2B_ADDRESS_PYTHON_RANDOM_BOX_MULLER,pilot_c28_fault_compound_B__1d2a8747742f573c,0,-1,0,0,89b477061e833c8d90eb36ee1866b3c1457a2a3a3ce07a967f6f000951efcd1d,0.0,0.0,0.9879069794864014,0.01160932512180112,0.00048369539179755314,0.9999999999999983,2.3562394590035073e-26,1.7042672700980263e-15,-0.9244184296870899,0.2833944248678364,1.1102230246251565e-16,0.0,-8.228040764343396,-8.228040764343396,1.7353286469017446,0.9999999999999983,2.3562394590035073e-26,1.7042672700980263e-15,0.9999999999999983,2.3562394590035073e-26,1.7042672700980263e-15,3.6122205671683636,False,False,none,,False,1.7042672700980263e-15,0,-0.8298530062099102,0.0005562497005671861,0.06229451816380105,0.0004616054862190418,0.029439377741922883,-19.115511316712254,-2.389438914589032,-0.19404265035639767,-3.2839144065606782,-3.0898717562042806,0.003538925451099133,0.00025987820600776684,0.0015465757788384869,-0.0018753160034564566,-9.368363405621747e-05,0.8692084546310258,1.0983023148442462e-05,0.0,0.0019431751366498758,0.0005880692267770675,0.0019431751366498758,-0.0005880692267770675,0.8691974716078774,0.0,2.220446049250313e-16,0.0,-1.0837338210109783e-17,,,,0.0,0.0,1.1102230246251763e-16,0.0,True,,
fault|compound|c28|B|p0000|r001,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,fault,fault|compound,ab/c28/fault/compound,B,PHASE9-BACKEND-B-DENSE-STRANG-ANALYTIC-KRAUS-V1,28,high_cutoff_state_design_pilot,1431000,0,fault|compound|c28|B|p0000,1,False,Z,,compound,,0,BLAKE2B_ADDRESS_PYTHON_RANDOM_BOX_MULLER,pilot_c28_fault_compound_B__1d2a8747742f573c,1,-1,1,1,fc53e1ff3fd8164feba5a8bae75a945f713eb34abaaa788fbfb66b612f63ed03,0.0015465757788384869,-0.0018753160034564566,0.98828074788622,0.011235884883688232,0.0004833672300917817,1.0,4.6381351035802476e-28,2.8883294822496153e-19,-0.988855202592747,0.11286843343998418,0.0,0.0,-8.317420515617103,-8.317420515617105,2.2004628666381136,1.0,4.6381351035802476e-28,2.8883294822496153e-19,1.0,4.6381351035802476e-28,2.8883294822496153e-19,3.5448943237607846,False,False,none,,False,2.8883294822496153e-19,0,-0.8289415577733136,-0.0013194436888509077,0.06124022720532164,0.00046164536105007694,0.029438944167766237,-13.234867563562695,-1.6543584454453368,4.792694687397468,2.4016796765968986,-2.3910150108005697,0.004706351928224681,0.00046311302454079455,0.005643837208051085,-0.0035863555989715207,0.0006108813238717267,0.754570113116669,0.7545545022788365,0.0,-0.0015017518680560166,-0.00042164750559802144,-0.0015017518680560166,0.00042164750559802144,1.5610837832526818e-05,0.0,2.220446049250313e-16,0.0,-5.548363338755083e-17,,,,0.0,0.0,2.214819436673103e-33,1.7763568394002505e-15,True,,
fault|compound|c28|B|p0000|r002,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,fault,fault|compound,ab/c28/fault/compound,B,PHASE9-BACKEND-B-DENSE-STRANG-ANALYTIC-KRAUS-V1,28,high_cutoff_state_design_pilot,1431000,0,fault|compound|c28|B|p0000,2,False,IDLE,,compound,,0,BLAKE2B_ADDRESS_PYTHON_RANDOM_BOX_MULLER,pilot_c28_fault_compound_B__1d2a8747742f573c,2,-1,2,2,8d2d5de19b589e2befc1e407cbf549bb460ef0e5dfc284641b41d79904fafe5e,0.005643837208051085,-0.0035863555989715207,0.9886847841756798,0.010832246713493551,0.0004829691108265219,1.0,1.5666102917576297e-27,7.373155068979695e-26,-0.9635106416205701,-0.28469950668650773,0.0,0.0,-8.81637624820504,-8.816376248205039,1.947821168336726,1.0,1.5666102917576297e-27,7.373155068979695e-26,1.0,1.5666102917576297e-27,7.373155068979695e-26,3.470055738154569,False,False,none,,False,7.373155068979695e-26,0,-0.8255308196348072,-0.00303094112152102,0.06009974463958438,0.000461646437700475,0.029438418163826315,-19.464082878231924,-2.4330103597789905,-2.036170301603013,-5.341349040958657,-3.305178739355644,0.002977079561814424,-0.0010462833082167985,0.0073843480442376975,-0.003147665663024408,0.0001617725719007128,0.7118832648118223,0.7118341020287299,0.0,-0.000300437757808936,0.001723661968097218,-0.000300437757808936,-0.001723661968097218,4.916278309238899e-05,0.0,1.1102230246251565e-16,0.0,-9.459232443022681e-17,,,,0.0,0.0,6.320865008999239e-40,1.7763568394002505e-15,True,,
fault|compound|c28|B|p0000|r003,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,fault,fault|compound,ab/c28/fault/compound,B,PHASE9-BACKEND-B-DENSE-STRANG-ANALYTIC-KRAUS-V1,28,high_cutoff_state_design_pilot,1431000,0,fault|compound|c28|B|p0000,3,False,XZ,,compound,,0,BLAKE2B_ADDRESS_PYTHON_RANDOM_BOX_MULLER,pilot_c28_fault_compound_B__1d2a8747742f573c,3,-1,3,3,0d595384bd44f5fafc1ba21f580dfb5384673dc8a059964100a0bcdf083a88a6,0.1873843480442377,-0.14314766566302442,0.9887004125905358,0.010816658064478034,0.000482929344986192,1.0,4.924759840301701e-25,8.905642799951477e-19,-0.6843246971703831,-0.08790087139232766,1.1102230246251565e-16,1.3877787807814457e-17,-12.69745321371842,-12.697453213718418,4.453819938924966,1.0,4.924759840301701e-25,8.905642799951477e-19,1.0,4.924759840301701e-25,8.905642799951477e-19,3.4680157211482143,False,False,none,,False,8.905642799951477e-19,0,-0.6438168433029112,-0.1425922969162903,0.060055663051327535,0.00046162316392237425,0.029438365624299388,-10.1643929863097,-1.2705491232887125,7.16432881250738,3.849489348429036,-3.314839464078344,0.10536926199348738,0.08055722590805175,0.18911571367598434,-0.14468254060710178,0.11871112263615426,0.4075576743782991,0.0005342372467597032,0.0,0.0010824092706949481,-0.007629787391839165,0.0010824092706949481,0.007629787391839165,0.4070234371315394,0.0,0.0,0.0,-1.1995377175626953e-19,,,,0.0,0.0,1.3481562875298423e-33,1.7763568394002505e-15,True,,
fault|compound|c28|B|p0000|r004,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,fault,fault|compound,ab/c28/fault/compound,B,PHASE9-BACKEND-B-DENSE-STRANG-ANALYTIC-KRAUS-V1,28,high_cutoff_state_design_pilot,1431000,0,fault|compound|c28|B|p0000,4,False,RESET,,compound,,0,BLAKE2B_ADDRESS_PYTHON_RANDOM_BOX_MULLER,pilot_c28_fault_compound_B__1d2a8747742f573c,4,-1,4,4,288e6170ebc83a7a6304e1e8ef326ac907007a26b89d3721e924d80cd111a6f0,0.18911571367598434,-0.14468254060710178,0.9890722993020855,0.010445121108427631,0.0004825795894867398,1.0,7.600740920557361e-25,1.5033317264342746e-21,-0.6746428601624478,-0.25516647958284916,0.0,0.0,-9.513456034548554,-9.513456034548556,2.915827264425221,1.0,7.600740920557361e-25,1.5033317264342746e-21,1.0,0.0,0.0,3.397370740841212,True,True,success,1.0,False,0.0,0,-0.6427173877886249,-0.14412757407919202,0.05900502755436485,0.00046163952812021365,0.029437903519249114,-13.953268531201546,-1.7441585664001933,-6.7590375474923,-2.8344959973428754,3.924541550149424,0.10204873367506742,0.07856353637918241,0.18690440444049136,-0.14502199126098533,0.11718226325130016,0.3943901943184085,0.39311710443209946,0.0,-0.0012150726666330497,-0.013606192664538835,-0.0012150726666330497,0.013606192664538835,0.0012730898863089848,0.0,0.0,0.0,-2.4675230317196628e-17,,,,0.0,0.0,1.8996080544784324e-35,1.7763568394002505e-15,True,,
fault|compound|c28|B|p0000|r005,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,fault,fault|compound,ab/c28/fault/compound,B,PHASE9-BACKEND-B-DENSE-STRANG-ANALYTIC-KRAUS-V1,28,high_cutoff_state_design_pilot,1431000,0,fault|compound|c28|B|p0000,5,False,HOLD,,compound,,0,BLAKE2B_ADDRESS_PYTHON_RANDOM_BOX_MULLER,pilot_c28_fault_compound_B__1d2a8747742f573c,5,-1,5,5,a23f5d082c8aa539ea779bb10a2176ea28cd8143f930c617d0e4f9b3e297899f,0.18690440444049136,-0.14502199126098533,0.9894098293577326,0.010107947871115375,0.00048222277115206287,1.0,5.226793581038275e-19,8.14833644474295e-18,-0.44858508152615645,-0.20887853869351525,5.551115123125783e-17,0.0,-12.662872215504063,-12.662872215504063,4.06566410479742,1.0,5.226793581038275e-19,8.14833644474295e-18,1.0,5.226793581038275e-19,8.14833644474295e-18,3.3313068950416613,False,False,none,,False,8.14833644474295e-18,0,-0.6455021948231332,-0.14446743507416046,0.0580508475502101,0.00046161622957549515,0.029437432082284255,-16.193961091370852,-2.0242451364213565,9.20732275997592,4.921751437601571,-4.285571322374349,0.10140506819386523,0.07651903919691481,0.18629256802877303,-0.14747589048577753,0.11397353380713268,0.3766677426243912,0.3742392090048646,0.0,0.0005938654294791317,-0.019458104099859052,0.0005938654294791317,0.019458104099859052,0.0024285336195265703,0.0,0.0,0.0,-3.7085234713137835e-18,,,,0.0,0.0,7.722979076992816e-32,0.0,True,,
fault|compound|c28|B|p0000|r006,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,fault,fault|compound,ab/c28/fault/compound,B,PHASE9-BACKEND-B-DENSE-STRANG-ANALYTIC-KRAUS-V1,28,high_cutoff_state_design_pilot,1431000,0,fault|compound|c28|B|p0000,6,False,X,,compound,,0,BLAKE2B_ADDRESS_PYTHON_RANDOM_BOX_MULLER,pilot_c28_fault_compound_B__1d2a8747742f573c,6,-1,6,6,91460ee6415a5c9acc5ebb4b7d0ed52cc854de25bf1539cbbe11f7c18de7f2cb,0.366292568028773,-0.28747589048577754,0.9893576903306753,0.01016014146402186,0.0004821682053028822,1.0,1.2307197851420451e-23,1.432235480437367e-18,-0.4498193744125831,-0.2613673915651382,5.551115123125783e-17,5.551115123125783e-17,-7.409048253629798,-7.4090482536297975,2.0307766606619624,1.0,1.2307197851420451e-23,1.432235480437367e-18,1.0,1.2307197851420451e-23,1.432235480437367e-18,3.3447507790833138,False,False,none,,False,1.432235480437367e-18,0,-0.46602534850788235,-0.2869213970496792,0.05819851928374982,0.0004615148214666002,0.029437359988542383,-20.587295911399305,-2.573411988924913,1.5260693689207674,-5.093487259881508,-6.619556628802275,0.1983314841848052,0.1522227236190055,0.36449094002961807,-0.2836158968443298,0.22802466485627507,0.23770520147530655,0.013496451407671733,0.0,0.028215847721169526,0.03298226928638308,0.028215847721169526,-0.03298226928638308,0.22420875006763483,0.0,0.0,0.0,-8.882434778293275e-18,,,,0.0,0.0,5.392741964870482e-33,8.881784197001252e-16,True,,
fault|compound|c28|B|p0000|r007,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,fault,fault|compound,ab/c28/fault/compound,B,PHASE9-BACKEND-B-DENSE-STRANG-ANALYTIC-KRAUS-V1,28,high_cutoff_state_design_pilot,1431000,0,fault|compound|c28|B|p0000,7,False,Z,,compound,,0,BLAKE2B_ADDRESS_PYTHON_RANDOM_BOX_MULLER,pilot_c28_fault_compound_B__1d2a8747742f573c,7,-1,7,7,c2cfa0b95e7142ae87e9081fee3783e107c3c37c0bc796e87b3451cf8b74d9f1,0.36449094002961807,-0.2836158968443298,0.9895078353551698,0.010010123214258222,0.0004820414305719393,1.0,7.417508515735725e-34,1.220261683969319e-20,-0.8500294410239616,-0.08236193225309657,0.0,2.7755575615628914e-17,-10.331094909057255,-10.331094909057255,2.0049399867831372,1.0,7.417508515735725e-34,1.220261683969319e-20,1.0,7.417508515735725e-34,1.220261683969319e-20,3.3178115059430384,False,False,none,,False,1.220261683969319e-20,0,-0.46808211529015675,-0.2830615491991721,0.05777383262190685,0.00046153491263829376,0.0294371924906197,-10.435939132505094,-1.3044923915631368,7.967782919549696,4.3599087097619815,-3.607874209787714,0.19727448472559797,0.15309664056965722,0.36538181729311964,-0.28317977005422496,0.2247274929243104,0.19374883397168888,0.17963579180987072,0.0,-0.031438884804992566,0.024473999360760335,-0.031438884804992566,-0.024473999360760335,0.014113042161818162,0.0,0.0,0.0,-4.928193344111899e-18,,,,0.0,0.0,6.018531076210394e-35,0.0,True,,
fault|compound|c28|B|p0000|r008,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,fault,fault|compound,ab/c28/fault/compound,B,PHASE9-BACKEND-B-DENSE-STRANG-ANALYTIC-KRAUS-V1,28,high_cutoff_state_design_pilot,1431000,0,fault|compound|c28|B|p0000,8,False,IDLE,,compound,,0,BLAKE2B_ADDRESS_PYTHON_RANDOM_BOX_MULLER,pilot_c28_fault_compound_B__1d2a8747742f573c,8,-1,8,8,0bd04ae18c69e316e5d5fbbfcea1d9b4d4ae057ff0f4d1800a97cbb296429d2b,0.36538181729311964,-0.28317977005422496,0.9897804165085966,0.00973782011676948,0.0004817633746340038,0.9999999999999998,9.81978678767321e-28,3.118387591434975e-16,-0.609862712134115,-0.004604501012282006,0.0,0.0,-10.43947384708588,-10.439473847085878,2.6957110715392534,0.9999999999999998,9.81978678767321e-28,3.118387591434975e-16,0.9999999999999998,9.81978678767321e-28,3.118387591434975e-16,3.262878368330133,False,False,none,,False,3.118387591434975e-16,0,-0.46765438963993333,-0.28262574217339587,0.05700260390041866,0.00046152528438103463,0.029436825116060734,-16.77369481436086,-2.0967118517951073,9.73102015683501,4.20107221681679,-5.5299479400182205,0.19138006291862517,0.14785905449865053,0.36056837199614744,-0.2815879037695064,0.22093545671749573,0.1880001521406506,0.16706444006881385,0.0,0.040347101837615404,-0.023628014678497657,0.040347101837615404,0.023628014678497657,0.020935712071836757,0.0,0.0,0.0,-1.0096247242514914e-20,,,,0.0,0.0,2.2204460492503205e-16,1.7763568394002505e-15,True,,
fault|compound|c28|B|p0000|r009,PHASE9-FRESH-TWIN-ROUND-LEDGER-V1,fault,fault|compound,ab/c28/fault/compound,B,PHASE9-BACKEND-B-DENSE-STRANG-ANALYTIC-KRAUS-V1,28,high_cutoff_state_design_pilot,1431000,0,fault|compound|c28|B|p0000,9,False,XZ,,compound,,0,BLAKE2B_ADDRESS_PYTHON_RANDOM_BOX_MULLER,pilot_c28_fault_compound_B__1d2a8747742f573c,9,-1,9,9,3157041b227160e4d5c0b40bef0fd17a1f8941f220d0befa9df4ca2f33f705b9,0.18056837199614745,-0.14158790376950636,0.9894042662665087,0.010113424336396159,0.0004823093970950398,0.999999999966187,2.5346371605626047e-18,3.381292613598374e-11,-0.42818301937497266,0.15641401354601495,0.0,0.0,-17.45256466203954,-17.45256466203954,5.49744287639271,0.999999999966187,2.5346371605626047e-18,3.381292613598374e-11,0.999999999966187,2.5346371605626047e-18,3.381292613598374e-11,3.347868889020044,False,False,none,,False,3.381292613598374e-11,0,-0.6518288436444483,-0.14103324796284705,0.05806640685438237,0.0004616939491020864,0.02943754653459433,-19.069176583056542,-2.383647072882068,0.025277407630865056,-4.712354551954852,-4.737631959585717,0.09315138147589459,0.06997380380436612,0.18338140416745366,-0.13939601983980013,0.100547070624279,0.12767081082546075,0.028842401406777563,0.0,-0.043594947727393335,-0.0019846195746911367,-0.043594947727393335,0.0019846195746911367,0.0988284094186832,0.0,0.0,0.0,-7.864533708737604e-20,,,,0.0,0.0,1.7763568395488845e-15,0.0,True,,
