scenario_id,base_evaluation_seed,effective_seed,cycles,trace_sha256,truth_normal_cycles,truth_x_recovery_cycles,truth_z_recovery_cycles,truth_leakage_cycles,truth_health_fallback_cycles,fsm_final_bank_version,fsm_bank_conflicts,fsm_local_safe_cycles,fsm_corrections_finite,static_safe_normal_event_cost,static_safe_normal_event_plus_write_cost,static_safe_normal_action_accuracy,static_safe_normal_unsafe_miss_rate,static_safe_normal_false_intervention_rate,static_safe_normal_mean_event_detection_delay_cycles,static_safe_normal_transitions,static_safe_normal_bank_writes,static_safe_normal_fallback_cycles,memoryless_event_event_cost,memoryless_event_event_plus_write_cost,memoryless_event_action_accuracy,memoryless_event_unsafe_miss_rate,memoryless_event_false_intervention_rate,memoryless_event_mean_event_detection_delay_cycles,memoryless_event_transitions,memoryless_event_bank_writes,memoryless_event_fallback_cycles,run_length_fsm_event_cost,run_length_fsm_event_plus_write_cost,run_length_fsm_action_accuracy,run_length_fsm_unsafe_miss_rate,run_length_fsm_false_intervention_rate,run_length_fsm_mean_event_detection_delay_cycles,run_length_fsm_transitions,run_length_fsm_bank_writes,run_length_fsm_fallback_cycles,truth_oracle_event_cost,truth_oracle_event_plus_write_cost,truth_oracle_action_accuracy,truth_oracle_unsafe_miss_rate,truth_oracle_false_intervention_rate,truth_oracle_mean_event_detection_delay_cycles,truth_oracle_transitions,truth_oracle_bank_writes,truth_oracle_fallback_cycles
leakage_bursts,20261125,20461125,1024,92285994a3432eca6ec3eda71c987e6100cba7265f462ad02983fd7db8593fce,401,282,304,37,0,280,0,0,True,0.6156250000000001,0.6156250000000001,0.3916015625,1.0,0.0,2.7937219730941703,0,0,0,0.016230468749999998,0.0169921875,0.9775390625,0.0,0.022443890274314215,0.03587443946188341,390,390,0,0.216064453125,0.216611328125,0.783203125,0.0,0.0,0.968609865470852,280,280,0,0.0,0.00071875,1.0,0.0,0.0,0.0,368,368,0
leakage_bursts,20261126,20461126,1024,1a41d5d99248a9372e6e89b99f6f82e5f56714fd015eb3a31d0bbd78c792ae41,367,260,306,91,0,268,0,0,True,0.6593749999999999,0.6593749999999999,0.3583984375,1.0,0.0,2.9594594594594597,0,0,0,0.012666015624999999,0.013388671874999999,0.984375,0.0,0.010899182561307902,0.009009009009009009,370,370,0,0.21621093749999998,0.21673437499999998,0.7822265625,0.0,0.0,0.9684684684684685,268,268,0,0.0,0.0006816406250000001,1.0,0.0,0.0,0.0,349,349,0
leakage_bursts,20261127,20461127,1024,ddaf0bdc975074be9f21fe41e7b0e042df80294cc517f98a63f9a0c5f06492df,318,286,307,113,0,271,0,0,True,0.7115234375,0.7115234375,0.310546875,1.0,0.0,3.477832512315271,0,0,0,0.013330078124999999,0.013999999999999999,0.9833984375,0.0,0.015723270440251572,0.0049261083743842365,343,343,0,0.196171875,0.196701171875,0.8017578125,0.0,0.0031446540880503146,0.9211822660098522,271,271,0,0.0,0.0006328125,1.0,0.0,0.0,0.0,324,324,0
leakage_bursts,20261128,20461128,1024,ebf20d8b2832974c51d4aaf5f401a9ba01a2df3c6d52719446a38601d256ef97,433,311,252,28,0,285,0,0,True,0.5826171875,0.5826171875,0.4228515625,1.0,0.0,2.536480686695279,0,0,0,0.017246093749999997,0.018072265624999997,0.9736328125,0.0,0.02771362586605081,0.012875536480686695,423,423,0,0.235771484375,0.236328125,0.7626953125,0.0,0.0023094688221709007,0.9914163090128756,285,285,0,0.0,0.000765625,1.0,0.0,0.0,0.0,392,392,0
mixed_burst_health,20261121,20561121,1024,40857b73cd55f84a8d16e10c635ad025e04b8b0358225cc127aae5b093816ac9,311,330,338,33,12,318,0,0,True,0.6910156249999999,0.691046875,0.3154296875,0.7333333333333333,0.0,2.957805907172996,16,16,12,0.026220703125,0.0270546875,0.9599609375,0.0,0.06430868167202572,0.02109704641350211,427,427,12,0.23607421875,0.2366953125,0.755859375,0.0,0.02572347266881029,0.9915611814345991,318,318,20,0.0,0.000759765625,1.0,0.0,0.0,0.0,389,389,12
mixed_burst_health,20261122,20561122,1024,742533396a28b2d8d9b2136b10580696d65dddf8d517c0d27711a1355b9cf20f,299,354,346,13,12,336,0,0,True,0.6988281249999999,0.698859375,0.3037109375,0.52,0.0,2.995798319327731,16,16,12,0.027265625,0.02808203125,0.9599609375,0.0,0.06354515050167224,0.025210084033613446,418,418,12,0.23714843750000003,0.23780468750000003,0.755859375,0.0,0.020066889632107024,0.9747899159663865,336,336,20,0.0,0.000748046875,1.0,0.0,0.0,0.0,383,383,12
mixed_burst_health,20261123,20561123,1024,5978973e2e49cc53c3ab08ae769b1aa6253925293febbf374f1d53b9bf5c262f,300,305,349,58,12,310,0,0,True,0.7066406249999999,0.706671875,0.3046875,0.8285714285714286,0.0,3.2363636363636363,16,16,12,0.022275390625,0.02305078125,0.9658203125,0.0,0.056666666666666664,0.02727272727272727,397,397,12,0.21009765625,0.210703125,0.78515625,0.0,0.006666666666666667,0.9590909090909091,310,310,19,0.0,0.00069921875,1.0,0.0,0.0,0.0,358,358,12
mixed_burst_health,20261124,20561124,1024,cd89a1905b63214008cf53cfb1e26a91d2f101e09db3007e198e50e53a5b7549,313,304,371,24,12,330,0,0,True,0.6873046875,0.6873359375,0.3173828125,0.6666666666666666,0.0,2.974468085106383,16,16,12,0.031904296875,0.0327265625,0.955078125,0.0,0.06070287539936102,0.029787234042553193,421,421,12,0.23474609375,0.235390625,0.7568359375,0.0,0.022364217252396165,0.9744680851063829,330,330,20,0.0,0.000748046875,1.0,0.0,0.0,0.0,383,383,12
mixed_burst_health,20261125,20561125,1024,6ab04b11ee741dbd3280815f898fbc85a572018cbc8f324f21716174f9c3a12d,324,317,356,15,12,321,0,0,True,0.6748046875,0.6748359375,0.328125,0.5555555555555556,0.0,2.9401709401709404,16,16,12,0.033710937499999996,0.034539062499999995,0.9580078125,0.0,0.043209876543209874,0.038461538461538464,424,424,12,0.23939453125000001,0.240021484375,0.75390625,0.0,0.015432098765432098,1.0128205128205128,321,321,20,0.0,0.00075390625,1.0,0.0,0.0,0.0,386,386,12
mixed_burst_health,20261126,20561126,1024,24e93d2718b0d3f2804b868ac38e184436c29991ca2a80e924f820562148b9be,274,332,387,19,12,349,0,0,True,0.7244140625,0.7244453125,0.279296875,0.6129032258064516,0.0,3.100840336134454,16,16,12,0.029628906249999996,0.030412109374999996,0.9619140625,0.0,0.04744525547445255,0.04201680672268908,401,401,12,0.23779296874999997,0.23847460937499998,0.755859375,0.0,0.014598540145985401,1.004201680672269,349,349,20,0.0,0.000724609375,1.0,0.0,0.0,0.0,371,371,12
mixed_burst_health,20261127,20561127,1024,65321dd657d13a77cefc2e8b057d7baf8a7de65c96758c9b1100a0ee69f25a66,304,346,341,21,12,338,0,0,True,0.6955078125,0.6955390625000001,0.30859375,0.6363636363636364,0.0,3.1607142857142856,16,16,12,0.025859374999999997,0.026623046874999997,0.966796875,0.0,0.03618421052631579,0.03571428571428571,391,391,12,0.23117187500000003,0.23183203125000001,0.76171875,0.0,0.013157894736842105,1.0401785714285714,338,338,20,0.0,0.000705078125,1.0,0.0,0.0,0.0,361,361,12
mixed_burst_health,20261128,20561128,1024,161015811672d93dbc5ce0cc668f8e42254b90636da578d8f621a682ca56f7a4,297,322,379,14,12,331,0,0,True,0.7009765625,0.7010078125,0.3017578125,0.5384615384615384,0.0,3.1359649122807016,16,16,12,0.036962890624999994,0.037757812499999995,0.94921875,0.0,0.06734006734006734,0.043859649122807015,407,407,12,0.23624023437500002,0.23688671875000003,0.755859375,0.0,0.020202020202020204,1.0087719298245614,331,331,20,0.0,0.00069921875,1.0,0.0,0.0,0.0,358,358,12
