profile_id,curve_axis,axis_value,bank_fault_mode,seed,logical_error_rate,prediction_disagreement_vs_float,maximum_bank_age_windows,fault_events,adc_bits,lut_address_bits,llr_word_bits,threshold_word_bits,state_bits,update_period_windows,total_dual_bank_storage_bits,replay_window_bits,update_payload_bits,mean_update_payload_bits_per_window,target_hardware_measured,synthesis_measured
axis_llr_fractional_bits_2,llr_fractional_bits,2.0,none,211,0.028385416666666666,0.000390625,1,0,10,8,6,10,12,1,3140,2560,1570,1570.0,False,False
axis_llr_fractional_bits_2,llr_fractional_bits,2.0,none,307,0.027864583333333335,0.00013020833333333333,1,0,10,8,6,10,12,1,3140,2560,1570,1570.0,False,False
axis_llr_fractional_bits_2,llr_fractional_bits,2.0,none,401,0.025260416666666667,0.00078125,1,0,10,8,6,10,12,1,3140,2560,1570,1570.0,False,False
axis_llr_fractional_bits_4,llr_fractional_bits,4.0,none,101,0.027604166666666666,0.00013020833333333333,1,0,10,8,8,10,12,1,4164,2560,2082,2082.0,False,False
axis_llr_fractional_bits_4,llr_fractional_bits,4.0,none,211,0.028515625,0.00026041666666666666,1,0,10,8,8,10,12,1,4164,2560,2082,2082.0,False,False
axis_llr_fractional_bits_4,llr_fractional_bits,4.0,none,307,0.027604166666666666,0.00013020833333333333,1,0,10,8,8,10,12,1,4164,2560,2082,2082.0,False,False
axis_llr_fractional_bits_4,llr_fractional_bits,4.0,none,401,0.025390625,0.0006510416666666666,1,0,10,8,8,10,12,1,4164,2560,2082,2082.0,False,False
axis_llr_fractional_bits_6,llr_fractional_bits,6.0,none,101,0.027604166666666666,0.00013020833333333333,1,0,10,8,10,10,12,1,5188,2560,2594,2594.0,False,False
axis_llr_fractional_bits_6,llr_fractional_bits,6.0,none,211,0.028515625,0.00026041666666666666,1,0,10,8,10,10,12,1,5188,2560,2594,2594.0,False,False
axis_llr_fractional_bits_6,llr_fractional_bits,6.0,none,307,0.027604166666666666,0.00013020833333333333,1,0,10,8,10,10,12,1,5188,2560,2594,2594.0,False,False
axis_llr_fractional_bits_6,llr_fractional_bits,6.0,none,401,0.025130208333333334,0.000390625,1,0,10,8,10,10,12,1,5188,2560,2594,2594.0,False,False
axis_llr_fractional_bits_8,llr_fractional_bits,8.0,none,101,0.027604166666666666,0.00013020833333333333,1,0,10,8,12,10,12,1,6212,2560,3106,3106.0,False,False
axis_llr_fractional_bits_8,llr_fractional_bits,8.0,none,211,0.028515625,0.00026041666666666666,1,0,10,8,12,10,12,1,6212,2560,3106,3106.0,False,False
axis_llr_fractional_bits_8,llr_fractional_bits,8.0,none,307,0.027604166666666666,0.00013020833333333333,1,0,10,8,12,10,12,1,6212,2560,3106,3106.0,False,False
